Detected CPU features: mmx sse sse2 sse3 ssse3 sse4.1 sse4.2 popcnt avx avx2
bpp v4.8.7_macos_x86_64, 128GB RAM, 36 cores
https://github.com/bpp/bpp

Auto-selected SIMD ISA: AVX2


Starting timer..
Seed: 1156397925 (randomly generated)
Parsing species tree... Done
Parsing phylip file... Done

Summary of alignments *before* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
diploid_resolve_locus    764:         3      106        2 ->         2
diploid_resolve_locus    765:        14      195        9 ->        14
diploid_resolve_locus    766:         2      260        6 ->         7
diploid_resolve_locus    767:         2      280        4 ->         4
diploid_resolve_locus    768:         2      151        1 ->         1
diploid_resolve_locus    769:         7       85        2 ->         2
diploid_resolve_locus    770:        19      156        2 ->         2
diploid_resolve_locus    771:         5      162        5 ->         5
diploid_resolve_locus    772:        12      122        6 ->        23
diploid_resolve_locus    773:         2       81        1 ->         1
diploid_resolve_locus    774:         2      237        3 ->         3
diploid_resolve_locus    775:         3      217        3 ->         3
diploid_resolve_locus    776:        11      247        7 ->        22
diploid_resolve_locus    777:         2      154        1 ->         1
diploid_resolve_locus    778:         2      172        1 ->         1
diploid_resolve_locus    779:        17       82        6 ->         9
diploid_resolve_locus    780:         2      213        2 ->         2
diploid_resolve_locus    781:         2      217        4 ->         4
diploid_resolve_locus    782:        19      229       20 ->        47
diploid_resolve_locus    783:         3       46        1 ->         1
diploid_resolve_locus    784:        19      150        8 ->         8
diploid_resolve_locus    785:        10      217        4 ->         4
diploid_resolve_locus    786:         3      280        6 ->         8
diploid_resolve_locus    787:         3       44        1 ->         1
diploid_resolve_locus    788:        19       83        4 ->         4
diploid_resolve_locus    789:         2      219        7 ->         9
diploid_resolve_locus    790:        18      348        9 ->        11
diploid_resolve_locus    791:        16      136        4 ->         4
diploid_resolve_locus    792:         6      268        8 ->        10
diploid_resolve_locus    793:        20       77        2 ->         2
diploid_resolve_locus    794:         5      541       10 ->        11
diploid_resolve_locus    795:         2      271        4 ->         4
diploid_resolve_locus    796:        20       66        3 ->         3
diploid_resolve_locus    797:        19      133        3 ->         3
diploid_resolve_locus    798:         3       45        1 ->         1
diploid_resolve_locus    799:        13      173       15 ->        15
diploid_resolve_locus    800:        20      103        3 ->         3
diploid_resolve_locus    801:        11       75        4 ->         5
diploid_resolve_locus    802:         2      158        1 ->         1
diploid_resolve_locus    803:        20      121       10 ->        13
diploid_resolve_locus    804:         4       86        3 ->         3
diploid_resolve_locus    805:         5      282        8 ->        12
diploid_resolve_locus    806:         8      279       11 ->        11
diploid_resolve_locus    807:         7      110        2 ->         2
diploid_resolve_locus    808:        19      152        7 ->         8
diploid_resolve_locus    809:        19      224        7 ->        10
diploid_resolve_locus    810:        18      102        4 ->         4
diploid_resolve_locus    811:         6      216        2 ->         2
diploid_resolve_locus    812:        12      282       20 ->        21
diploid_resolve_locus    813:        14       71        2 ->         2
diploid_resolve_locus    814:        11      283       27 ->        34
diploid_resolve_locus    815:        20      101        3 ->         3
diploid_resolve_locus    816:         3      376        5 ->         5
diploid_resolve_locus    817:         5      137        1 ->         1
diploid_resolve_locus    818:         4      243        2 ->         2
diploid_resolve_locus    819:        16       87        6 ->         7
diploid_resolve_locus    820:         2       47        3 ->         3
diploid_resolve_locus    821:         8       45        2 ->         2
diploid_resolve_locus    822:         6      137        7 ->         8
diploid_resolve_locus    823:         2      249        2 ->         2
diploid_resolve_locus    824:        20      170        5 ->         6
diploid_resolve_locus    825:        12      114        3 ->         3
diploid_resolve_locus    826:         3      278        5 ->         5
diploid_resolve_locus    827:        17      551       18 ->        22
diploid_resolve_locus    828:         6      103        1 ->         1
diploid_resolve_locus    829:        19      292       12 ->        12
diploid_resolve_locus    830:         5      179       11 ->        14
diploid_resolve_locus    831:         4       74        2 ->         2
diploid_resolve_locus    832:         2      177        1 ->         1
diploid_resolve_locus    833:        20      115        9 ->        37
diploid_resolve_locus    834:        20      109        9 ->        29
diploid_resolve_locus    835:         7      231       16 ->        35
diploid_resolve_locus    836:         2       91        2 ->         2
diploid_resolve_locus    837:         2       88        1 ->         1
diploid_resolve_locus    838:         2      140        3 ->         3
diploid_resolve_locus    839:         4      277        4 ->         4
diploid_resolve_locus    840:         2      138        2 ->         2
diploid_resolve_locus    841:         4      150        2 ->         2
diploid_resolve_locus    842:        20      273       11 ->        20
diploid_resolve_locus    843:        20      136       12 ->        18
diploid_resolve_locus    844:         2      136        1 ->         1
diploid_resolve_locus    845:         3      246       10 ->        12
diploid_resolve_locus    846:        20      149        8 ->        10
diploid_resolve_locus    847:         2      196        2 ->         2
diploid_resolve_locus    848:         4      145        3 ->         3
diploid_resolve_locus    849:        13       71        4 ->         4
diploid_resolve_locus    850:         2      157        2 ->         2
diploid_resolve_locus    851:         4      147        2 ->         2
diploid_resolve_locus    852:         2      278        5 ->         5
diploid_resolve_locus    853:         2      223        5 ->         5
diploid_resolve_locus    854:        19      187        7 ->         8
diploid_resolve_locus    855:        16       90        4 ->         4
diploid_resolve_locus    856:        12      138        5 ->         6
diploid_resolve_locus    857:         2      159        1 ->         1
diploid_resolve_locus    858:         3       46        1 ->         1
diploid_resolve_locus    859:         3       75        4 ->         6
diploid_resolve_locus    860:        11      286       17 ->        38
diploid_resolve_locus    861:        13      155       13 ->        28
diploid_resolve_locus    862:        12      270       15 ->        92
diploid_resolve_locus    863:         3       44        2 ->         2
diploid_resolve_locus    864:         2       56        3 ->         3
diploid_resolve_locus    865:        20      470       12 ->        14
diploid_resolve_locus    866:         2       37        1 ->         1
diploid_resolve_locus    867:        20      560       22 ->        26
diploid_resolve_locus    868:         6      282       17 ->        23
diploid_resolve_locus    869:        12      371       12 ->        19
diploid_resolve_locus    870:         5       77        4 ->         4
diploid_resolve_locus    871:         4      283       14 ->        26
diploid_resolve_locus    872:        12      285       25 ->        31
diploid_resolve_locus    873:        19      119        3 ->         3
diploid_resolve_locus    874:        14      199        6 ->         6
diploid_resolve_locus    875:        12      260        9 ->        10
diploid_resolve_locus    876:         4      311        7 ->         8
diploid_resolve_locus    877:         5      185        8 ->         8
diploid_resolve_locus    878:         4      162        2 ->         2
diploid_resolve_locus    879:        15       72        6 ->         6
diploid_resolve_locus    880:         2      255        3 ->         3
diploid_resolve_locus    881:         4      175        3 ->         3
diploid_resolve_locus    882:         3       95        2 ->         2
diploid_resolve_locus    883:        13      184        4 ->        27
diploid_resolve_locus    884:        20       53        2 ->         2
diploid_resolve_locus    885:        17      159        7 ->         9
diploid_resolve_locus    886:         3      112        2 ->         2
diploid_resolve_locus    887:        20      148        4 ->         4
diploid_resolve_locus    888:        20      198       12 ->        34
diploid_resolve_locus    889:         8      724       24 ->        33
diploid_resolve_locus    890:         7      235       11 ->        14
diploid_resolve_locus    891:        16      292       21 ->        33
diploid_resolve_locus    892:         2       75        1 ->         1
diploid_resolve_locus    893:         3       72        3 ->         3
diploid_resolve_locus    894:         2      285        4 ->         4
diploid_resolve_locus    895:         8      344       13 ->        18
diploid_resolve_locus    896:        18       64        2 ->         2
diploid_resolve_locus    897:         6      275        7 ->         8
diploid_resolve_locus    898:         2       42        1 ->         1
diploid_resolve_locus    899:         2      134        2 ->         2
diploid_resolve_locus    900:        17      794       25 ->        34
diploid_resolve_locus    901:        12      250       12 ->        16
diploid_resolve_locus    902:         2      289        4 ->         4
diploid_resolve_locus    903:         4      122        4 ->         4
diploid_resolve_locus    904:        16       75        4 ->         4
diploid_resolve_locus    905:         2      225        3 ->         3
diploid_resolve_locus    906:         4      254        3 ->         3
diploid_resolve_locus    907:        20      314       12 ->        13
diploid_resolve_locus    908:        16      169        8 ->         8
diploid_resolve_locus    909:        20      147        4 ->         4
diploid_resolve_locus    910:        20       82        9 ->        15
diploid_resolve_locus    911:         2      128        1 ->         1
diploid_resolve_locus    912:         2      277        5 ->         5
diploid_resolve_locus    913:         4      170        1 ->         1
diploid_resolve_locus    914:         8      225        8 ->         8
diploid_resolve_locus    915:         2      301        4 ->         4
diploid_resolve_locus    916:         7      265       15 ->        21
diploid_resolve_locus    917:        10      207        7 ->         7
diploid_resolve_locus    918:         9      210        7 ->         7
diploid_resolve_locus    919:         3      284       11 ->        16
diploid_resolve_locus    920:        11      285       15 ->        93
diploid_resolve_locus    921:         2      280        5 ->         6
diploid_resolve_locus    922:        19       42        3 ->         3
diploid_resolve_locus    923:        19       91        4 ->         5
diploid_resolve_locus    924:        20      212        7 ->         8
diploid_resolve_locus    925:        20       84        8 ->        10
diploid_resolve_locus    926:         9      143        9 ->         9
diploid_resolve_locus    927:         3      284        8 ->        10
diploid_resolve_locus    928:         2      282        7 ->         9
diploid_resolve_locus    929:         8      280       12 ->        13
diploid_resolve_locus    930:         2       98        2 ->         2
diploid_resolve_locus    931:         2       72        1 ->         1
diploid_resolve_locus    932:         2       52        2 ->         2
diploid_resolve_locus    933:        12      538       25 ->        25
diploid_resolve_locus    934:        20       77        3 ->         3
diploid_resolve_locus    935:        20      343       18 ->        40
diploid_resolve_locus    936:         5       72        2 ->         2
diploid_resolve_locus    937:        18      252        8 ->         9
diploid_resolve_locus    938:         2      280        3 ->         4
diploid_resolve_locus    939:        15       75       12 ->        23
diploid_resolve_locus    940:        17      259       21 ->        30
diploid_resolve_locus    941:         2      261        6 ->         6
diploid_resolve_locus    942:        14      255       13 ->        13
diploid_resolve_locus    943:        20      281        9 ->        11
diploid_resolve_locus    944:         3       39        2 ->         2
diploid_resolve_locus    945:        13      188        4 ->         4
diploid_resolve_locus    946:        20       78        4 ->         5
diploid_resolve_locus    947:         3      173        3 ->         3
diploid_resolve_locus    948:         3      130        2 ->         2
diploid_resolve_locus    949:         7       64        3 ->         3
diploid_resolve_locus    950:        17      292       21 ->        24
diploid_resolve_locus    951:        20      161        4 ->         4
diploid_resolve_locus    952:         8      150        4 ->         4
diploid_resolve_locus    953:         2      113        4 ->         4
diploid_resolve_locus    954:         2      133        1 ->         1
diploid_resolve_locus    955:        18      149       10 ->        19
diploid_resolve_locus    956:        19      142        3 ->         3
diploid_resolve_locus    957:        10      446       27 ->        45
diploid_resolve_locus    958:         2      276        2 ->         2
diploid_resolve_locus    959:         4      280        8 ->         8
diploid_resolve_locus    960:         2      146        2 ->         2
diploid_resolve_locus    961:         2      280        2 ->         2
diploid_resolve_locus    962:         2      152        2 ->         2
diploid_resolve_locus    963:         4      400       12 ->        28
diploid_resolve_locus    964:         2       71        4 ->         5
diploid_resolve_locus    965:         2      277        3 ->         3
diploid_resolve_locus    966:        20      114        6 ->         6
diploid_resolve_locus    967:        20       84        6 ->         7
diploid_resolve_locus    968:        18      372       28 ->        34
diploid_resolve_locus    969:        20       99        7 ->        19
diploid_resolve_locus    970:        20      238       11 ->        14
diploid_resolve_locus    971:         2       90        1 ->         1
diploid_resolve_locus    972:        16      148       12 ->        15
diploid_resolve_locus    973:        20      174        3 ->         4
diploid_resolve_locus    974:        20      283       15 ->        21
diploid_resolve_locus    975:         5       96        2 ->         2
diploid_resolve_locus    976:         6      210        3 ->         3
diploid_resolve_locus    977:         9       91        4 ->         4
diploid_resolve_locus    978:        17       60        3 ->         3
diploid_resolve_locus    979:         2       77        1 ->         1
diploid_resolve_locus    980:         2      228        3 ->         3
diploid_resolve_locus    981:         7      171        6 ->         6
diploid_resolve_locus    982:        18      271       19 ->        34
diploid_resolve_locus    983:         4      117        7 ->        11
diploid_resolve_locus    984:        20      181        4 ->         4
diploid_resolve_locus    985:         5      219        3 ->         3
diploid_resolve_locus    986:        14      554       34 ->        42
diploid_resolve_locus    987:         5      282        7 ->         7
diploid_resolve_locus    988:        13      401       21 ->        22
diploid_resolve_locus    989:        19       58        1 ->         1
diploid_resolve_locus    990:        19      146        8 ->        12
diploid_resolve_locus    991:        16       87        4 ->         4
diploid_resolve_locus    992:        13      288       16 ->        17
diploid_resolve_locus    993:        19      158        3 ->         3
diploid_resolve_locus    994:         4      285        9 ->         9
diploid_resolve_locus    995:         3       50        2 ->         2
diploid_resolve_locus    996:         5      223        4 ->         4
diploid_resolve_locus    997:        12      448       25 ->       141
diploid_resolve_locus    998:        16       93        7 ->        73
diploid_resolve_locus    999:        13      179        9 ->        19
diploid_resolve_locus   1000:        16      188        1 ->         1
diploid_resolve_locus   1001:         3      157        5 ->         5
diploid_resolve_locus   1002:        18      148        4 ->         5
diploid_resolve_locus   1003:         9       71        3 ->         3
diploid_resolve_locus   1004:         3      147        5 ->         5
diploid_resolve_locus   1005:         4      142        3 ->         3
diploid_resolve_locus   1006:        19      232        5 ->        12
diploid_resolve_locus   1007:        16      226        5 ->         5
diploid_resolve_locus   1008:         2      264        4 ->         5
diploid_resolve_locus   1009:        14      156        6 ->        17
diploid_resolve_locus   1010:         6       82        6 ->         7
diploid_resolve_locus   1011:        10      283       15 ->        23
diploid_resolve_locus   1012:         6       90        3 ->         3
diploid_resolve_locus   1013:         6      281        6 ->         6
diploid_resolve_locus   1014:         2      273        2 ->         2
diploid_resolve_locus   1015:        15      197       12 ->        18
diploid_resolve_locus   1016:         8       79        3 ->         3
diploid_resolve_locus   1017:        18      144        7 ->        18
diploid_resolve_locus   1018:        20      476       16 ->        27
diploid_resolve_locus   1019:         3      152        1 ->         1
diploid_resolve_locus   1020:         2       69        4 ->         4
diploid_resolve_locus   1021:         2      243        5 ->         5
diploid_resolve_locus   1022:        18      125        9 ->        10
diploid_resolve_locus   1023:        20      161        5 ->         5
diploid_resolve_locus   1024:         2      286        4 ->         4
diploid_resolve_locus   1025:         6      143        5 ->         5
diploid_resolve_locus   1026:        14      146       14 ->        19
diploid_resolve_locus   1027:         6      283       14 ->        20
diploid_resolve_locus   1028:         3      285        6 ->         6
diploid_resolve_locus   1029:         2      203        5 ->         6
diploid_resolve_locus   1030:        10      138        6 ->         8
diploid_resolve_locus   1031:        20      163       12 ->        22
diploid_resolve_locus   1032:        11      282       20 ->        58
diploid_resolve_locus   1033:        20       72        5 ->         5
diploid_resolve_locus   1034:         4       61        2 ->         2
diploid_resolve_locus   1035:         7      412       15 ->        17
diploid_resolve_locus   1036:        11      122        3 ->         3
diploid_resolve_locus   1037:        13      286       23 ->        65
diploid_resolve_locus   1038:         2      221        6 ->         7
diploid_resolve_locus   1039:        11       81        9 ->        12
diploid_resolve_locus   1040:         5       81        2 ->         2
diploid_resolve_locus   1041:        14       74        4 ->         4
diploid_resolve_locus   1042:         6      161        3 ->         4
diploid_resolve_locus   1043:         3       77        1 ->         1
diploid_resolve_locus   1044:         4      104        8 ->        15
diploid_resolve_locus   1045:         2      205        3 ->         3
diploid_resolve_locus   1046:        18      159        9 ->        29
diploid_resolve_locus   1047:         3      280        4 ->         4
diploid_resolve_locus   1048:         5       60        1 ->         1
diploid_resolve_locus   1049:         2      148        7 ->        11
diploid_resolve_locus   1050:        15      193        5 ->         6
diploid_resolve_locus   1051:        19      119        2 ->         2
diploid_resolve_locus   1052:        14      382       19 ->        21
diploid_resolve_locus   1053:        17       76        8 ->        11
diploid_resolve_locus   1054:         3      155        4 ->         6
diploid_resolve_locus   1055:        12      147       14 ->        22
diploid_resolve_locus   1056:         3       65        2 ->         2
diploid_resolve_locus   1057:        20      106        6 ->         6
diploid_resolve_locus   1058:        13      148        8 ->        14
diploid_resolve_locus   1059:        20      246       13 ->        20
diploid_resolve_locus   1060:         5      282        4 ->         5
diploid_resolve_locus   1061:         7      101        3 ->         3
diploid_resolve_locus   1062:         6      176        6 ->         6
diploid_resolve_locus   1063:         2      281        4 ->         4
diploid_resolve_locus   1064:        19      175        7 ->        13
diploid_resolve_locus   1065:        18      126        2 ->         2
diploid_resolve_locus   1066:         4      278       13 ->        19
diploid_resolve_locus   1067:        18      695       32 ->        75
diploid_resolve_locus   1068:         2      206        2 ->         2
diploid_resolve_locus   1069:         9      186       14 ->        42
diploid_resolve_locus   1070:        11       94        7 ->         7
diploid_resolve_locus   1071:        15      106        6 ->         6
diploid_resolve_locus   1072:         2      137        2 ->         2
diploid_resolve_locus   1073:        10      159        7 ->         9
diploid_resolve_locus   1074:        10      162        6 ->         7
diploid_resolve_locus   1075:         4      366        7 ->        13
diploid_resolve_locus   1076:         3      245        6 ->         7
diploid_resolve_locus   1077:        16      207       17 ->        88
diploid_resolve_locus   1078:         4      116        4 ->         4
diploid_resolve_locus   1079:         3      112        2 ->         2
diploid_resolve_locus   1080:         3      190        8 ->        15
diploid_resolve_locus   1081:        17       64        4 ->         4
diploid_resolve_locus   1082:         3      280        5 ->         7
diploid_resolve_locus   1083:         2      113        4 ->         4
diploid_resolve_locus   1084:         9      262       28 ->        44
diploid_resolve_locus   1085:        14      206        8 ->        19
diploid_resolve_locus   1086:        16      164        5 ->         5
diploid_resolve_locus   1087:         4      114        2 ->         2
diploid_resolve_locus   1088:         4      114        1 ->         1
diploid_resolve_locus   1089:         6      161        2 ->         2
diploid_resolve_locus   1090:         6       40        3 ->         3
diploid_resolve_locus   1091:        12      223        7 ->         8
diploid_resolve_locus   1092:         4      190        7 ->         7
diploid_resolve_locus   1093:         3      281        7 ->         7
diploid_resolve_locus   1094:         3       76        2 ->         2
diploid_resolve_locus   1095:         2      236        4 ->         4
diploid_resolve_locus   1096:         5       92        3 ->         3
diploid_resolve_locus   1097:         4       81        5 ->         5
diploid_resolve_locus   1098:         6      120       12 ->        23
diploid_resolve_locus   1099:         2      242        3 ->         3
diploid_resolve_locus   1100:         5      129        2 ->         2
diploid_resolve_locus   1101:        17      100        1 ->         1
diploid_resolve_locus   1102:         6      146        8 ->         9
diploid_resolve_locus   1103:         2      118        1 ->         1
diploid_resolve_locus   1104:         5      135        5 ->         5
diploid_resolve_locus   1105:         6       58        2 ->         2
diploid_resolve_locus   1106:         3      146        1 ->         1
diploid_resolve_locus   1107:         5       58        2 ->         2
diploid_resolve_locus   1108:        10      102        2 ->         2
diploid_resolve_locus   1109:         2      163        2 ->         2
diploid_resolve_locus   1110:         3       76        3 ->         3
diploid_resolve_locus   1111:         6      168        6 ->         8
diploid_resolve_locus   1112:         3      163        5 ->         6
diploid_resolve_locus   1113:         6      113       12 ->        14
diploid_resolve_locus   1114:         2      222        5 ->         5
diploid_resolve_locus   1115:         2      140        2 ->         2
diploid_resolve_locus   1116:         4       61        4 ->         9
diploid_resolve_locus   1117:         3      117        6 ->         9
diploid_resolve_locus   1118:         8       79        9 ->        15
diploid_resolve_locus   1119:         8       85       12 ->        58
diploid_resolve_locus   1120:         7      281       16 ->        19
diploid_resolve_locus   1121:         3      286        9 ->        11
diploid_resolve_locus   1122:         4      157        5 ->         9
diploid_resolve_locus   1123:         2       70        1 ->         1
diploid_resolve_locus   1124:        16      103        2 ->         2
diploid_resolve_locus   1125:        17      147        3 ->         3
diploid_resolve_locus   1126:         2      144        4 ->         4
diploid_resolve_locus   1127:         2       77        2 ->         2
diploid_resolve_locus   1128:         5      401        9 ->        18
diploid_resolve_locus   1129:         4      161        6 ->         8
diploid_resolve_locus   1130:         2      139        2 ->         2
diploid_resolve_locus   1131:        19      462       21 ->        26
diploid_resolve_locus   1132:         2       83        1 ->         1
diploid_resolve_locus   1133:        13      140       12 ->        25
diploid_resolve_locus   1134:         3      262        4 ->         4
diploid_resolve_locus   1135:        15       74        4 ->         4
diploid_resolve_locus   1136:         9      146        4 ->         4
diploid_resolve_locus   1137:         3      111        6 ->         6
diploid_resolve_locus   1138:         2      237        2 ->         2
diploid_resolve_locus   1139:         2      101        1 ->         1
diploid_resolve_locus   1140:        13       76        7 ->         8
diploid_resolve_locus   1141:         2       74        1 ->         1
diploid_resolve_locus   1142:         6      205        2 ->         2
diploid_resolve_locus   1143:         6       66        6 ->         9
diploid_resolve_locus   1144:         9      489       22 ->        31
diploid_resolve_locus   1145:         9       53        4 ->         5
diploid_resolve_locus   1146:        18      208       18 ->       100
diploid_resolve_locus   1147:        20      158        4 ->         4
diploid_resolve_locus   1148:         6      209        9 ->        21
diploid_resolve_locus   1149:         4      186        9 ->        11
diploid_resolve_locus   1150:        18       63        7 ->        18
diploid_resolve_locus   1151:        10      136        7 ->         7
diploid_resolve_locus   1152:         6      131        3 ->         3
diploid_resolve_locus   1153:         3       93        2 ->         2
diploid_resolve_locus   1154:         2      281        8 ->        10
diploid_resolve_locus   1155:         3      280        5 ->         5
diploid_resolve_locus   1156:        20      930       30 ->       327
diploid_resolve_locus   1157:        12       77        9 ->         9
diploid_resolve_locus   1158:         4      257        9 ->        13
diploid_resolve_locus   1159:         7      107        5 ->         5
diploid_resolve_locus   1160:        15      185       15 ->        71
diploid_resolve_locus   1161:         2      241        6 ->         9
diploid_resolve_locus   1162:         6       43        3 ->         3
diploid_resolve_locus   1163:         3      212        5 ->         5
diploid_resolve_locus   1164:         2       84        2 ->         2
diploid_resolve_locus   1165:        20      151        3 ->         3
diploid_resolve_locus   1166:         3      111        3 ->         3
diploid_resolve_locus   1167:        20      158        3 ->         3
diploid_resolve_locus   1168:        11       84        1 ->         1
diploid_resolve_locus   1169:        15      267        9 ->        16
diploid_resolve_locus   1170:         7       64        3 ->         3
diploid_resolve_locus   1171:         4       49        2 ->         2
diploid_resolve_locus   1172:        19      103        3 ->         3
diploid_resolve_locus   1173:         9      157        3 ->         3
diploid_resolve_locus   1174:         2      226        1 ->         1
diploid_resolve_locus   1175:         4       47        2 ->         2
diploid_resolve_locus   1176:        14      246       24 ->        37
diploid_resolve_locus   1177:         5      282       10 ->        22
diploid_resolve_locus   1178:         5      135        6 ->         6
diploid_resolve_locus   1179:         8      125        7 ->        11
diploid_resolve_locus   1180:         2      280       11 ->        18
diploid_resolve_locus   1181:        10       85        3 ->         3
diploid_resolve_locus   1182:         2      231        2 ->         2
diploid_resolve_locus   1183:         2      272        7 ->         9
diploid_resolve_locus   1184:         4      283        8 ->        14
diploid_resolve_locus   1185:         3       93        2 ->         2
diploid_resolve_locus   1186:         3       86        5 ->         5
diploid_resolve_locus   1187:         2      281        3 ->         3
diploid_resolve_locus   1188:         3       74        1 ->         1
diploid_resolve_locus   1189:         4       85        1 ->         1
diploid_resolve_locus   1190:         5      142        6 ->        10
diploid_resolve_locus   1191:         2      103        3 ->         3
diploid_resolve_locus   1192:         2      125        1 ->         1
diploid_resolve_locus   1193:         4      260       14 ->        15
diploid_resolve_locus   1194:        11      135        6 ->        12
diploid_resolve_locus   1195:        16       75        5 ->         5
diploid_resolve_locus   1196:        19      124        6 ->        43
diploid_resolve_locus   1197:        14      193       14 ->        33
diploid_resolve_locus   1198:        13      203        6 ->         6
diploid_resolve_locus   1199:        16      243       20 ->        25
diploid_resolve_locus   1200:        20       67        1 ->         1
diploid_resolve_locus   1201:        14      168       13 ->        83
diploid_resolve_locus   1202:         3      277        8 ->        11
diploid_resolve_locus   1203:         3      222       18 ->        31
diploid_resolve_locus   1204:         2      278        4 ->         4
diploid_resolve_locus   1205:        11      471       20 ->        26
diploid_resolve_locus   1206:        12       48        1 ->         1
diploid_resolve_locus   1207:         4      256        3 ->         3
diploid_resolve_locus   1208:         3      166        6 ->         9
diploid_resolve_locus   1209:         9      256       18 ->        38
diploid_resolve_locus   1210:         7      165        2 ->         2
diploid_resolve_locus   1211:         2      279        4 ->         4
diploid_resolve_locus   1212:        11      165        5 ->        10
diploid_resolve_locus   1213:        12      108        4 ->         5
diploid_resolve_locus   1214:        20      128        2 ->         2
diploid_resolve_locus   1215:         5      278       15 ->        27
diploid_resolve_locus   1216:        18      301       10 ->        10
diploid_resolve_locus   1217:         2      277        5 ->         5
diploid_resolve_locus   1218:         5      282        7 ->         7
diploid_resolve_locus   1219:        16      291       25 ->        74
diploid_resolve_locus   1220:        10      139       21 ->        28
diploid_resolve_locus   1221:         2       93        2 ->         3
diploid_resolve_locus   1222:        15      344       26 ->       108
diploid_resolve_locus   1223:         3       99        2 ->         2
diploid_resolve_locus   1224:        17      115        8 ->         9
diploid_resolve_locus   1225:        17      143        7 ->        12
diploid_resolve_locus   1226:         2      148        2 ->         2
diploid_resolve_locus   1227:         2      105        4 ->         5
diploid_resolve_locus   1228:         8      114       10 ->        13
diploid_resolve_locus   1229:         3       58        2 ->         2
diploid_resolve_locus   1230:         2       40        1 ->         1
diploid_resolve_locus   1231:        19      102       10 ->        14
diploid_resolve_locus   1232:         2       47        1 ->         1
diploid_resolve_locus   1233:         4       92        2 ->         2
diploid_resolve_locus   1234:         2       81        2 ->         2
diploid_resolve_locus   1235:        17      155       12 ->        27
diploid_resolve_locus   1236:        14      160       12 ->        34
diploid_resolve_locus   1237:         3      281        3 ->         3
diploid_resolve_locus   1238:         4       55        1 ->         1
diploid_resolve_locus   1239:         3      140        3 ->         3
diploid_resolve_locus   1240:        12      282       19 ->        32
diploid_resolve_locus   1241:        10      159        6 ->        12
diploid_resolve_locus   1242:        20       94        2 ->         2
diploid_resolve_locus   1243:        20       48        2 ->         2
diploid_resolve_locus   1244:        20       71        3 ->         3
ajan_BABY6724 -> ajan (diploid=1)
ajan_DW655 -> ajan (diploid=1)
ajan_DW663 -> ajan (diploid=1)
ajan_esa36 -> ajan (diploid=1)
ajan_wdb38 -> ajan (diploid=1)
ajan_ODP48916 -> ajan (diploid=1)
ajancf_SLM01 -> ajan (diploid=1)
ajancf_SLM05 -> ajan (diploid=1)
ajancf_SLM10 -> ajan (diploid=1)
alas_BABY422 -> alas (diploid=1)
alas_BABY4577 -> alas (diploid=1)
alas_BABY6558 -> alas (diploid=1)
alas_DW641 -> alas (diploid=1)
alas_DW646 -> alas (diploid=1)
alas_ODP43138 -> alas (diploid=1)
alas_ODP7414 -> alas (diploid=1)
alas_ODP7415 -> alas (diploid=1)
alas_ODP7424 -> alas (diploid=1)
alas_ODP7429 -> alas (diploid=1)
alas_ODP7432 -> alas (diploid=1)


ajan_BABY6724.1 -> ajan (diploid=1)
ajan_BABY6724.2 -> ajan (diploid=1)
ajan_DW655.1 -> ajan (diploid=1)
ajan_DW655.2 -> ajan (diploid=1)
ajan_DW663.1 -> ajan (diploid=1)
ajan_DW663.2 -> ajan (diploid=1)
ajan_esa36.1 -> ajan (diploid=1)
ajan_esa36.2 -> ajan (diploid=1)
ajan_wdb38.1 -> ajan (diploid=1)
ajan_wdb38.2 -> ajan (diploid=1)
ajan_ODP48916.1 -> ajan (diploid=1)
ajan_ODP48916.2 -> ajan (diploid=1)
ajancf_SLM01.1 -> ajan (diploid=1)
ajancf_SLM01.2 -> ajan (diploid=1)
ajancf_SLM05.1 -> ajan (diploid=1)
ajancf_SLM05.2 -> ajan (diploid=1)
ajancf_SLM10.1 -> ajan (diploid=1)
ajancf_SLM10.2 -> ajan (diploid=1)
alas_BABY422.1 -> alas (diploid=1)
alas_BABY422.2 -> alas (diploid=1)
alas_BABY4577.1 -> alas (diploid=1)
alas_BABY4577.2 -> alas (diploid=1)
alas_BABY6558.1 -> alas (diploid=1)
alas_BABY6558.2 -> alas (diploid=1)
alas_DW641.1 -> alas (diploid=1)
alas_DW641.2 -> alas (diploid=1)
alas_DW646.1 -> alas (diploid=1)
alas_DW646.2 -> alas (diploid=1)
alas_ODP43138.1 -> alas (diploid=1)
alas_ODP43138.2 -> alas (diploid=1)
alas_ODP7414.1 -> alas (diploid=1)
alas_ODP7414.2 -> alas (diploid=1)
alas_ODP7415.1 -> alas (diploid=1)
alas_ODP7415.2 -> alas (diploid=1)
alas_ODP7424.1 -> alas (diploid=1)
alas_ODP7424.2 -> alas (diploid=1)
alas_ODP7429.1 -> alas (diploid=1)
alas_ODP7429.2 -> alas (diploid=1)
alas_ODP7432.1 -> alas (diploid=1)
alas_ODP7432.2 -> alas (diploid=1)

Summary of alignments *after* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
-------+-------+-----------+--------+-----------------+------------+------------
     1 |  JC69 |        12 |    165 |               9 |          2 |      Fixed 
     2 |  JC69 |        40 |    130 |              57 |          7 |      Fixed 
