Detected CPU features: mmx sse sse2 sse3 ssse3 sse4.1 sse4.2 popcnt avx avx2
bpp v4.8.7_macos_x86_64, 128GB RAM, 36 cores
https://github.com/bpp/bpp

Auto-selected SIMD ISA: AVX2


Starting timer..
Seed: 970579851 (randomly generated)
Parsing species tree... Done
Parsing phylip file... Done

Summary of alignments *before* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
diploid_resolve_locus   1001:        17      252       12 ->        14
diploid_resolve_locus   1002:        19       69        3 ->         3
diploid_resolve_locus   1003:         6      232        6 ->         6
diploid_resolve_locus   1004:        19       71        8 ->         8
diploid_resolve_locus   1005:        17      104        5 ->         5
diploid_resolve_locus   1006:        20      101        3 ->         3
diploid_resolve_locus   1007:        15       74        7 ->         8
diploid_resolve_locus   1008:        20       62        5 ->         5
diploid_resolve_locus   1009:        11      251       10 ->        10
diploid_resolve_locus   1010:        20      263        9 ->        15
diploid_resolve_locus   1011:        20      263        9 ->        56
diploid_resolve_locus   1012:        17       60        9 ->        14
diploid_resolve_locus   1013:         7      292       24 ->        40
diploid_resolve_locus   1014:         2       70        1 ->         1
diploid_resolve_locus   1015:        20      676       21 ->        32
diploid_resolve_locus   1016:        20      136        1 ->         1
diploid_resolve_locus   1017:         9      282       20 ->        39
diploid_resolve_locus   1018:        16      141        9 ->        10
diploid_resolve_locus   1019:         4      163        1 ->         1
diploid_resolve_locus   1020:        20      150        5 ->        15
diploid_resolve_locus   1021:        15      139        2 ->         2
diploid_resolve_locus   1022:         7      143        5 ->         9
diploid_resolve_locus   1023:         2      276        3 ->         3
diploid_resolve_locus   1024:         3      132        2 ->         2
diploid_resolve_locus   1025:         7      132        4 ->         4
diploid_resolve_locus   1026:        15      132        2 ->         2
diploid_resolve_locus   1027:        20      307       11 ->        21
diploid_resolve_locus   1028:        20      249        5 ->         7
diploid_resolve_locus   1029:        12      524       25 ->        29
diploid_resolve_locus   1030:         3      269        6 ->         7
diploid_resolve_locus   1031:        18      678       22 ->        29
diploid_resolve_locus   1032:        20      148        5 ->         9
diploid_resolve_locus   1033:        15      263       15 ->        35
diploid_resolve_locus   1034:        18      306        6 ->         7
diploid_resolve_locus   1035:         2      141        1 ->         1
diploid_resolve_locus   1036:        12      448       15 ->        26
diploid_resolve_locus   1037:         2       49        1 ->         1
diploid_resolve_locus   1038:         3       51        2 ->         2
diploid_resolve_locus   1039:         2      246        1 ->         1
diploid_resolve_locus   1040:         5      185        3 ->         3
diploid_resolve_locus   1041:        18       69        3 ->         3
diploid_resolve_locus   1042:        18      412       11 ->        13
diploid_resolve_locus   1043:         8      372       11 ->        14
diploid_resolve_locus   1044:        17      329       10 ->        12
diploid_resolve_locus   1045:        20      161        3 ->         3
diploid_resolve_locus   1046:        14      220       13 ->        17
diploid_resolve_locus   1047:        19      266        8 ->         8
diploid_resolve_locus   1048:        17      216        4 ->         4
diploid_resolve_locus   1049:        19      199        6 ->        23
diploid_resolve_locus   1050:         7      122        3 ->         3
diploid_resolve_locus   1051:         3      282        6 ->         6
diploid_resolve_locus   1052:        17      127        5 ->        14
diploid_resolve_locus   1053:        20      333        7 ->         7
diploid_resolve_locus   1054:         5       43        1 ->         1
diploid_resolve_locus   1055:         8      449       19 ->        32
diploid_resolve_locus   1056:         2       43        1 ->         1
diploid_resolve_locus   1057:        19       89        6 ->        20
diploid_resolve_locus   1058:        20      454       10 ->        16
diploid_resolve_locus   1059:         7      282       20 ->        24
diploid_resolve_locus   1060:        10      147        3 ->         3
diploid_resolve_locus   1061:        13      119        5 ->         5
diploid_resolve_locus   1062:        20      154        5 ->        21
diploid_resolve_locus   1063:        19      156        9 ->        21
diploid_resolve_locus   1064:        20      446        8 ->         9
diploid_resolve_locus   1065:        20      149        6 ->         6
diploid_resolve_locus   1066:        20      165        8 ->        22
diploid_resolve_locus   1067:         6       62        1 ->         1
diploid_resolve_locus   1068:         2      258        5 ->         5
diploid_resolve_locus   1069:        20      184        2 ->         2
diploid_resolve_locus   1070:        19      274        7 ->         9
diploid_resolve_locus   1071:         3       70        1 ->         1
diploid_resolve_locus   1072:         6      282       12 ->        30
diploid_resolve_locus   1073:         2      277        4 ->         4
diploid_resolve_locus   1074:         4      281        3 ->         3
diploid_resolve_locus   1075:        11      471       19 ->        32
diploid_resolve_locus   1076:        20      209        5 ->        11
diploid_resolve_locus   1077:        20      216       12 ->        34
diploid_resolve_locus   1078:        20      111        7 ->         9
diploid_resolve_locus   1079:         3      276        4 ->         4
diploid_resolve_locus   1080:         3      266        5 ->         6
diploid_resolve_locus   1081:        19      133       12 ->        22
diploid_resolve_locus   1082:         2      282        6 ->         8
diploid_resolve_locus   1083:        20      604        8 ->        10
diploid_resolve_locus   1084:         2      136        2 ->         2
diploid_resolve_locus   1085:         2      279        4 ->         4
diploid_resolve_locus   1086:        11      313       13 ->        29
diploid_resolve_locus   1087:         4       70        3 ->         3
diploid_resolve_locus   1088:        20      382       11 ->        13
diploid_resolve_locus   1089:        17      242        7 ->         8
diploid_resolve_locus   1090:        10      286       27 ->        36
diploid_resolve_locus   1091:         5       62        1 ->         1
diploid_resolve_locus   1092:         4       63        3 ->         3
diploid_resolve_locus   1093:         4      102        2 ->         2
diploid_resolve_locus   1094:        12      425       11 ->        11
diploid_resolve_locus   1095:         5      279       12 ->        15
diploid_resolve_locus   1096:        18      282       14 ->        14
diploid_resolve_locus   1097:         7       96        2 ->         2
diploid_resolve_locus   1098:        19      421       20 ->        22
diploid_resolve_locus   1099:        13      161        4 ->         4
diploid_resolve_locus   1100:        14      292       19 ->        83
diploid_resolve_locus   1101:        20      185        5 ->         5
diploid_resolve_locus   1102:         4      213        4 ->         5
diploid_resolve_locus   1103:         4      280       17 ->        21
diploid_resolve_locus   1104:        19      292       23 ->        26
diploid_resolve_locus   1105:        20      162        7 ->         7
diploid_resolve_locus   1106:        11      138        7 ->         7
diploid_resolve_locus   1107:         9      548       16 ->        20
diploid_resolve_locus   1108:         3      282        8 ->         9
diploid_resolve_locus   1109:        13      229        9 ->        10
diploid_resolve_locus   1110:         3      173        2 ->         2
diploid_resolve_locus   1111:         3      277        6 ->         6
diploid_resolve_locus   1112:        14      149        6 ->         6
diploid_resolve_locus   1113:        20      166        4 ->         5
diploid_resolve_locus   1114:        20      404       11 ->        14
diploid_resolve_locus   1115:         4      280        7 ->         7
diploid_resolve_locus   1116:        12      284       14 ->        14
diploid_resolve_locus   1117:         3       41        1 ->         1
diploid_resolve_locus   1118:        20      319       13 ->        23
diploid_resolve_locus   1119:         3      279        5 ->         5
diploid_resolve_locus   1120:        20      429       13 ->        16
diploid_resolve_locus   1121:        20      220        8 ->         8
diploid_resolve_locus   1122:         2      286        6 ->         7
diploid_resolve_locus   1123:         2      133        1 ->         1
diploid_resolve_locus   1124:         7      284       15 ->        16
diploid_resolve_locus   1125:         8      280       13 ->        15
diploid_resolve_locus   1126:        13      119        9 ->         9
diploid_resolve_locus   1127:         4      323        5 ->         5
diploid_resolve_locus   1128:         3       89        4 ->         4
diploid_resolve_locus   1129:        20      112        8 ->        14
diploid_resolve_locus   1130:        20      319       10 ->        13
diploid_resolve_locus   1131:         2      280        3 ->         3
diploid_resolve_locus   1132:        20      273       13 ->        78
diploid_resolve_locus   1133:         3      281        9 ->        11
diploid_resolve_locus   1134:        17      287       21 ->        25
diploid_resolve_locus   1135:        11      414       10 ->        11
diploid_resolve_locus   1136:         9      118        3 ->         3
diploid_resolve_locus   1137:        20       92        5 ->         5
diploid_resolve_locus   1138:         3      275        9 ->        11
diploid_resolve_locus   1139:         6      226        9 ->        10
diploid_resolve_locus   1140:         8      280       14 ->        22
diploid_resolve_locus   1141:         3      126        1 ->         1
diploid_resolve_locus   1142:        20      152        4 ->         4
diploid_resolve_locus   1143:        20      146        3 ->         3
diploid_resolve_locus   1144:         3      280        8 ->        10
diploid_resolve_locus   1145:        17      289       20 ->        20
diploid_resolve_locus   1146:        20      127        2 ->         2
diploid_resolve_locus   1147:        20       98        2 ->         2
diploid_resolve_locus   1148:         2       43        1 ->         1
diploid_resolve_locus   1149:        18      272        9 ->         9
diploid_resolve_locus   1150:         8      277       14 ->        16
diploid_resolve_locus   1151:        16      146        8 ->         9
diploid_resolve_locus   1152:        20      194        1 ->         1
diploid_resolve_locus   1153:         9      373       10 ->        10
diploid_resolve_locus   1154:         3       42        1 ->         1
diploid_resolve_locus   1155:        19      229       10 ->        16
diploid_resolve_locus   1156:         3      219        6 ->         6
diploid_resolve_locus   1157:         3      276        4 ->         4
diploid_resolve_locus   1158:         3      281        4 ->         4
diploid_resolve_locus   1159:        18      298       14 ->        15
diploid_resolve_locus   1160:         9      284       11 ->        17
diploid_resolve_locus   1161:        17      156        9 ->        10
diploid_resolve_locus   1162:         7      286       18 ->        37
diploid_resolve_locus   1163:        20      137        3 ->         3
diploid_resolve_locus   1164:        16      228       10 ->        11
diploid_resolve_locus   1165:        20      144       15 ->        16
diploid_resolve_locus   1166:        20      101        6 ->         8
diploid_resolve_locus   1167:        17      355       22 ->        29
diploid_resolve_locus   1168:        19      373       11 ->        13
diploid_resolve_locus   1169:        19      184        3 ->         3
diploid_resolve_locus   1170:         5      291       18 ->        29
diploid_resolve_locus   1171:        17       69        5 ->         6
diploid_resolve_locus   1172:        20       82        1 ->         1
diploid_resolve_locus   1173:        10      334       20 ->        34
diploid_resolve_locus   1174:        20       69        6 ->         6
diploid_resolve_locus   1175:        19      168        2 ->         2
diploid_resolve_locus   1176:        20      198        8 ->         9
diploid_resolve_locus   1177:        20      304        4 ->         4
diploid_resolve_locus   1178:        18      669       16 ->        18
diploid_resolve_locus   1179:        16       74        2 ->         2
diploid_resolve_locus   1180:        11      184        7 ->         9
diploid_resolve_locus   1181:        20      490       16 ->        47
diploid_resolve_locus   1182:         5       74        2 ->         2
diploid_resolve_locus   1183:        19      434       28 ->        50
diploid_resolve_locus   1184:         9      144        2 ->         2
diploid_resolve_locus   1185:        18      197        6 ->        10
diploid_resolve_locus   1186:        20       93        1 ->         1
diploid_resolve_locus   1187:         3       51        3 ->         3
diploid_resolve_locus   1188:         3       79        2 ->         2
diploid_resolve_locus   1189:        11      233       11 ->        43
diploid_resolve_locus   1190:        20      165        9 ->         9
diploid_resolve_locus   1191:         6      254        6 ->         6
diploid_resolve_locus   1192:        17      275       13 ->        13
diploid_resolve_locus   1193:         5       40        7 ->         7
diploid_resolve_locus   1194:         5      384        9 ->        12
diploid_resolve_locus   1195:         3       58        3 ->         3
diploid_resolve_locus   1196:         2       40        1 ->         1
diploid_resolve_locus   1197:         3      265        4 ->         4
diploid_resolve_locus   1198:         2      152        6 ->         8
diploid_resolve_locus   1199:         7       78        4 ->         4
diploid_resolve_locus   1200:         8      319        6 ->         8
diploid_resolve_locus   1201:         2      210        8 ->        11
diploid_resolve_locus   1202:        10       75       11 ->        20
diploid_resolve_locus   1203:         3      195        5 ->         5
diploid_resolve_locus   1204:        17       87        1 ->         1
diploid_resolve_locus   1205:        18       76        6 ->         6
diploid_resolve_locus   1206:        19      189        3 ->         3
diploid_resolve_locus   1207:        19       87        4 ->         4
diploid_resolve_locus   1208:        19       69        5 ->         6
diploid_resolve_locus   1209:         2      285        3 ->         3
diploid_resolve_locus   1210:        17      121       10 ->        14
diploid_resolve_locus   1211:        20      174        6 ->         6
diploid_resolve_locus   1212:         2      282        8 ->        10
diploid_resolve_locus   1213:         7      258        9 ->        12
diploid_resolve_locus   1214:        19      192        9 ->        17
diploid_resolve_locus   1215:        15       67        2 ->         2
diploid_resolve_locus   1216:         2       41        1 ->         1
diploid_resolve_locus   1217:         3      278        5 ->         5
diploid_resolve_locus   1218:        20      196        8 ->       133
diploid_resolve_locus   1219:        20       74        5 ->         7
diploid_resolve_locus   1220:        20      247        8 ->         9
diploid_resolve_locus   1221:        20      163        7 ->        10
diploid_resolve_locus   1222:        20      200        3 ->         3
diploid_resolve_locus   1223:        20       61        4 ->         4
diploid_resolve_locus   1224:         9      280       10 ->        10
diploid_resolve_locus   1225:        19      118        5 ->         5
diploid_resolve_locus   1226:        10      140        6 ->         6
diploid_resolve_locus   1227:        19       97       12 ->        21
diploid_resolve_locus   1228:         8       49        1 ->         1
diploid_resolve_locus   1229:         6      279        7 ->        10
diploid_resolve_locus   1230:        12       92        3 ->         3
diploid_resolve_locus   1231:         2       47        4 ->         4
diploid_resolve_locus   1232:        20      249       13 ->        30
diploid_resolve_locus   1233:         2      282        4 ->         4
diploid_resolve_locus   1234:        13      282       19 ->        24
diploid_resolve_locus   1235:        15       55        1 ->         1
diploid_resolve_locus   1236:        15      288       24 ->        27
diploid_resolve_locus   1237:        18      355        9 ->        12
diploid_resolve_locus   1238:        16      415       24 ->        35
diploid_resolve_locus   1239:         2      283        2 ->         2
diploid_resolve_locus   1240:         7      399        7 ->         8
diploid_resolve_locus   1241:         3      278        7 ->         7
diploid_resolve_locus   1242:        20      335       15 ->        58
diploid_resolve_locus   1243:         7      403       11 ->        12
diploid_resolve_locus   1244:        13      105        5 ->         5
diploid_resolve_locus   1245:        20      184        4 ->         8
diploid_resolve_locus   1246:         5      218        4 ->         4
diploid_resolve_locus   1247:        15      481       36 ->        54
diploid_resolve_locus   1248:         3       64        1 ->         1
diploid_resolve_locus   1249:        13      345       18 ->        22
diploid_resolve_locus   1250:        19      583       25 ->        72
diploid_resolve_locus   1251:        17      292       20 ->        29
diploid_resolve_locus   1252:        20       60        2 ->         2
diploid_resolve_locus   1253:         3      140        2 ->         2
diploid_resolve_locus   1254:         3      282        4 ->         4
diploid_resolve_locus   1255:         2       36        2 ->         2
diploid_resolve_locus   1256:         2      209        5 ->         6
diploid_resolve_locus   1257:        20      115        3 ->         4
diploid_resolve_locus   1258:        15      288       16 ->        19
diploid_resolve_locus   1259:         4      279       10 ->        13
diploid_resolve_locus   1260:        17       64        6 ->         7
diploid_resolve_locus   1261:        20      283        4 ->         6
diploid_resolve_locus   1262:        20      239        8 ->        10
diploid_resolve_locus   1263:         5      263        4 ->         5
diploid_resolve_locus   1264:        18       67        1 ->         1
diploid_resolve_locus   1265:        20      129        3 ->         3
diploid_resolve_locus   1266:        12       75        3 ->         3
diploid_resolve_locus   1267:         4       79        2 ->         2
diploid_resolve_locus   1268:         2      254        5 ->         5
diploid_resolve_locus   1269:        20      126        9 ->        18
diploid_resolve_locus   1270:        16      557       19 ->        26
diploid_resolve_locus   1271:         3      400        6 ->         6
diploid_resolve_locus   1272:        16      281        4 ->         4
diploid_resolve_locus   1273:        17      362        7 ->         7
diploid_resolve_locus   1274:         8      500        9 ->         9
diploid_resolve_locus   1275:        20      136        3 ->         3
diploid_resolve_locus   1276:         2      360        4 ->         5
diploid_resolve_locus   1277:        20      230        5 ->         5
diploid_resolve_locus   1278:        11      331       17 ->        22
diploid_resolve_locus   1279:        20      225        3 ->         3
diploid_resolve_locus   1280:         5       59        1 ->         1
diploid_resolve_locus   1281:        20      495        7 ->         7
diploid_resolve_locus   1282:        12      704       20 ->        22
diploid_resolve_locus   1283:        20      132        4 ->         4
diploid_resolve_locus   1284:         8      254        9 ->        11
diploid_resolve_locus   1285:        12       70        3 ->         3
diploid_resolve_locus   1286:         4       57        2 ->         2
diploid_resolve_locus   1287:         6      278       11 ->        12
diploid_resolve_locus   1288:        11      575       21 ->        62
diploid_resolve_locus   1289:        19      142        3 ->         3
diploid_resolve_locus   1290:        20      156        6 ->         7
diploid_resolve_locus   1291:         2       54        1 ->         1
diploid_resolve_locus   1292:         2       83        2 ->         2
diploid_resolve_locus   1293:        20      286        6 ->         6
diploid_resolve_locus   1294:        16      284        9 ->        15
diploid_resolve_locus   1295:        20       94        5 ->         5
diploid_resolve_locus   1296:        18       60        6 ->         6
diploid_resolve_locus   1297:        17      101        3 ->         3
diploid_resolve_locus   1298:        18      201        9 ->        10
diploid_resolve_locus   1299:        16      185       13 ->        16
diploid_resolve_locus   1300:         2      193        2 ->         2
diploid_resolve_locus   1301:        15      827       29 ->        32
diploid_resolve_locus   1302:        20      181        4 ->         4
diploid_resolve_locus   1303:        13      677       16 ->        16
diploid_resolve_locus   1304:        19      640       21 ->        21
diploid_resolve_locus   1305:         2      251        3 ->         3
diploid_resolve_locus   1306:         3      269        4 ->         4
diploid_resolve_locus   1307:         9      280        7 ->         7
diploid_resolve_locus   1308:        17      176        7 ->         7
diploid_resolve_locus   1309:        20      469       16 ->        20
diploid_resolve_locus   1310:         7       72        2 ->         2
diploid_resolve_locus   1311:        10      131        2 ->         2
diploid_resolve_locus   1312:        15      620       14 ->        14
diploid_resolve_locus   1313:         2       47        1 ->         1
diploid_resolve_locus   1314:         2      282        7 ->         9
diploid_resolve_locus   1315:         2      276        6 ->         8
diploid_resolve_locus   1316:         2      286        4 ->         4
diploid_resolve_locus   1317:        14      333       11 ->        12
diploid_resolve_locus   1318:         4       47        2 ->         2
diploid_resolve_locus   1319:        20      214        8 ->        12
diploid_resolve_locus   1320:         3      279       12 ->        18
diploid_resolve_locus   1321:         6      537       10 ->        10
diploid_resolve_locus   1322:        10      404        8 ->         9
diploid_resolve_locus   1323:         2      278        3 ->         3
diploid_resolve_locus   1324:        20      234        8 ->         9
diploid_resolve_locus   1325:        17      237        5 ->         6
diploid_resolve_locus   1326:        20       98        9 ->        11
diploid_resolve_locus   1327:         2      426        5 ->         6
diploid_resolve_locus   1328:        11      286       12 ->        16
diploid_resolve_locus   1329:        14      314       13 ->        13
diploid_resolve_locus   1330:        11      481       19 ->        19
diploid_resolve_locus   1331:        12      203        7 ->         7
diploid_resolve_locus   1332:        20      270       11 ->        19
diploid_resolve_locus   1333:        12      399       22 ->        26
diploid_resolve_locus   1334:        13      263       11 ->        24
diploid_resolve_locus   1335:        15      518       18 ->        19
diploid_resolve_locus   1336:         2      140        2 ->         2
diploid_resolve_locus   1337:        16      137        9 ->        13
diploid_resolve_locus   1338:         3      270        3 ->         3
diploid_resolve_locus   1339:         3      280        6 ->         6
diploid_resolve_locus   1340:        19      335       12 ->        15
diploid_resolve_locus   1341:        20      186        3 ->         3
diploid_resolve_locus   1342:        19      218        8 ->        14
diploid_resolve_locus   1343:        20      139        5 ->         5
diploid_resolve_locus   1344:        13      158        2 ->         2
diploid_resolve_locus   1345:        16      177        3 ->         3
diploid_resolve_locus   1346:        20      417       19 ->        30
diploid_resolve_locus   1347:        20       93        3 ->         4
diploid_resolve_locus   1348:        20      189        5 ->         7
diploid_resolve_locus   1349:        19      256       12 ->        16
diploid_resolve_locus   1350:        19      382       10 ->        15
diploid_resolve_locus   1351:        18       74        2 ->         2
diploid_resolve_locus   1352:        20      127        5 ->         6
diploid_resolve_locus   1353:        14      193        4 ->         4
diploid_resolve_locus   1354:        19      119        7 ->         8
diploid_resolve_locus   1355:        17      454       23 ->        23
diploid_resolve_locus   1356:         8      286       13 ->        13
diploid_resolve_locus   1357:         4      161        1 ->         1
diploid_resolve_locus   1358:        20      112        4 ->         4
diploid_resolve_locus   1359:         6       51        3 ->         3
diploid_resolve_locus   1360:        12      170        5 ->         5
diploid_resolve_locus   1361:        19      107        1 ->         1
diploid_resolve_locus   1362:        18      546       34 ->        46
diploid_resolve_locus   1363:        12      274        9 ->         9
diploid_resolve_locus   1364:        20      117        6 ->         9
diploid_resolve_locus   1365:        16       69        4 ->         4
diploid_resolve_locus   1366:        11      282       11 ->        11
diploid_resolve_locus   1367:         9      280       12 ->        12
diploid_resolve_locus   1368:        10      286       14 ->        16
diploid_resolve_locus   1369:         2      346        5 ->         5
diploid_resolve_locus   1370:        19      146        1 ->         1
diploid_resolve_locus   1371:         7      459       16 ->        18
diploid_resolve_locus   1372:        19      262        1 ->         1
diploid_resolve_locus   1373:        20      325        5 ->         5
diploid_resolve_locus   1374:        20      512        7 ->         8
diploid_resolve_locus   1375:        20      292       19 ->        19
diploid_resolve_locus   1376:         2      280        7 ->        12
diploid_resolve_locus   1377:        20      140        7 ->         7
diploid_resolve_locus   1378:        20      787       45 ->       133
diploid_resolve_locus   1379:         2      187        5 ->         7
diploid_resolve_locus   1380:        18       51        4 ->         4
diploid_resolve_locus   1381:        18      224        9 ->        10
diploid_resolve_locus   1382:         6      284       10 ->        10
diploid_resolve_locus   1383:         7      286       10 ->        10
diploid_resolve_locus   1384:        19      165        3 ->         3
diploid_resolve_locus   1385:        12      121        5 ->         6
diploid_resolve_locus   1386:        17      292       23 ->        23
diploid_resolve_locus   1387:        13      231        8 ->         8
diploid_resolve_locus   1388:         7      281       11 ->        11
diploid_resolve_locus   1389:        20      365       15 ->        25
diploid_resolve_locus   1390:         3       63        1 ->         1
diploid_resolve_locus   1391:         8      430       12 ->        13
diploid_resolve_locus   1392:        19       61        4 ->         4
diploid_resolve_locus   1393:        11      397       12 ->        12
diploid_resolve_locus   1394:        16      181        2 ->         2
diploid_resolve_locus   1395:        19      341       25 ->        45
diploid_resolve_locus   1396:         3       54        1 ->         1
diploid_resolve_locus   1397:         5      260        7 ->         7
diploid_resolve_locus   1398:        17       97        3 ->         3
diploid_resolve_locus   1399:        20      147        3 ->         3
diploid_resolve_locus   1400:        17      363       17 ->        17
diploid_resolve_locus   1401:        19      292       27 ->        52
diploid_resolve_locus   1402:        20      729       35 ->        39
diploid_resolve_locus   1403:        20      274        5 ->         7
diploid_resolve_locus   1404:         4      264        8 ->         9
diploid_resolve_locus   1405:        17      373       23 ->        30
diploid_resolve_locus   1406:         3       52        2 ->         2
diploid_resolve_locus   1407:        19      578       28 ->        31
diploid_resolve_locus   1408:        14      224        5 ->         5
diploid_resolve_locus   1409:         4      182        3 ->         4
diploid_resolve_locus   1410:        20       43        1 ->         1
diploid_resolve_locus   1411:        20      275        6 ->         7
diploid_resolve_locus   1412:        20      565       19 ->        23
diploid_resolve_locus   1413:        20      203        4 ->         4
diploid_resolve_locus   1414:        18      279       18 ->        18
diploid_resolve_locus   1415:        20      120        8 ->        74
diploid_resolve_locus   1416:        14      150        6 ->         7
diploid_resolve_locus   1417:         3      180        5 ->         5
diploid_resolve_locus   1418:        17      223        9 ->        21
diploid_resolve_locus   1419:        15      289       19 ->       155
diploid_resolve_locus   1420:        11      287       15 ->        17
diploid_resolve_locus   1421:        19      292       19 ->        22
diploid_resolve_locus   1422:         4      148        1 ->         1
diploid_resolve_locus   1423:        19      357        7 ->        14
diploid_resolve_locus   1424:        18       74        3 ->         3
diploid_resolve_locus   1425:        19      195        6 ->        12
diploid_resolve_locus   1426:        10      439       17 ->        20
diploid_resolve_locus   1427:        17      406       11 ->        14
diploid_resolve_locus   1428:         3      281        6 ->         6
diploid_resolve_locus   1429:        16       60        7 ->         7
diploid_resolve_locus   1430:        18      635       33 ->        64
diploid_resolve_locus   1431:        18      154       13 ->        15
diploid_resolve_locus   1432:         7      155        1 ->         1
diploid_resolve_locus   1433:         2       69        2 ->         2
diploid_resolve_locus   1434:         4       59        1 ->         1
diploid_resolve_locus   1435:         5      143        2 ->         2
diploid_resolve_locus   1436:         7       73        5 ->         5
diploid_resolve_locus   1437:         4      230        2 ->         2
diploid_resolve_locus   1438:         2      240        2 ->         2
diploid_resolve_locus   1439:        20      298        8 ->         9
diploid_resolve_locus   1440:         2      320        5 ->         5
diploid_resolve_locus   1441:        17      328       13 ->        17
diploid_resolve_locus   1442:        10      265        4 ->         5
diploid_resolve_locus   1443:        18      222        5 ->         7
diploid_resolve_locus   1444:         2      352        3 ->         3
diploid_resolve_locus   1445:        19      802       31 ->        38
diploid_resolve_locus   1446:         3      281        4 ->         4
diploid_resolve_locus   1447:         2      280        3 ->         3
diploid_resolve_locus   1448:         2      106        4 ->         4
diploid_resolve_locus   1449:        16       84        7 ->        23
diploid_resolve_locus   1450:        20       66        3 ->         3
diploid_resolve_locus   1451:        18      465       22 ->        29
diploid_resolve_locus   1452:         4      264       13 ->        14
diploid_resolve_locus   1453:        20      180        4 ->         4
diploid_resolve_locus   1454:        16      658       31 ->        39
diploid_resolve_locus   1455:         7      202       12 ->        13
diploid_resolve_locus   1456:        12      323       22 ->        24
diploid_resolve_locus   1457:         2      276        4 ->         4
diploid_resolve_locus   1458:        12      337        7 ->         7
diploid_resolve_locus   1459:        12      144        6 ->         6
diploid_resolve_locus   1460:        19      351       19 ->        26
diploid_resolve_locus   1461:        12      207        9 ->         9
diploid_resolve_locus   1462:        20      314       10 ->        19
diploid_resolve_locus   1463:        20       73        3 ->         3
diploid_resolve_locus   1464:        10      144        6 ->        13
diploid_resolve_locus   1465:         2      276        6 ->         7
diploid_resolve_locus   1466:         6      226        6 ->         7
diploid_resolve_locus   1467:         3      371        5 ->         5
diploid_resolve_locus   1468:        16      353        8 ->         9
diploid_resolve_locus   1469:         9       59        2 ->         2
diploid_resolve_locus   1470:        13       79        2 ->         2
diploid_resolve_locus   1471:         3      545        6 ->         6
diploid_resolve_locus   1472:         3      199        3 ->         3
diploid_resolve_locus   1473:        20      103        5 ->         6
diploid_resolve_locus   1474:         3      229        2 ->         2
diploid_resolve_locus   1475:         4      277       16 ->        20
diploid_resolve_locus   1476:        11      286       18 ->        20
diploid_resolve_locus   1477:        20       84        2 ->         2
diploid_resolve_locus   1478:         8      288       20 ->        26
diploid_resolve_locus   1479:         3       37        1 ->         1
diploid_resolve_locus   1480:         3      204        6 ->         7
diploid_resolve_locus   1481:        20      292       21 ->        29
diploid_resolve_locus   1482:        15      146        3 ->         3
diploid_resolve_locus   1483:         8      284       16 ->        16
diploid_resolve_locus   1484:        20      178        5 ->         6
diploid_resolve_locus   1485:         2       55        2 ->         2
diploid_resolve_locus   1486:        15      159        3 ->         3
diploid_resolve_locus   1487:         6       55        3 ->         3
diploid_resolve_locus   1488:        19      364       18 ->        29
diploid_resolve_locus   1489:        14      376       12 ->        12
diploid_resolve_locus   1490:         9      901       27 ->        32
diploid_resolve_locus   1491:         8       98        3 ->         3
diploid_resolve_locus   1492:         3       55        2 ->         2
diploid_resolve_locus   1493:        19      235        4 ->         4
diploid_resolve_locus   1494:        20      145        4 ->         5
diploid_resolve_locus   1495:        19      507       14 ->        16
diploid_resolve_locus   1496:         5       62        3 ->         3
diploid_resolve_locus   1497:        17      271       11 ->        11
diploid_resolve_locus   1498:        14      120        6 ->        10
diploid_resolve_locus   1499:        20      208       10 ->        11
diploid_resolve_locus   1500:        11      289       35 ->        41
diploid_resolve_locus   1501:         3      346        7 ->         8
diploid_resolve_locus   1502:        14      182        9 ->        22
diploid_resolve_locus   1503:        15      221       10 ->        10
diploid_resolve_locus   1504:        15      112        3 ->         3
diploid_resolve_locus   1505:         3      153        4 ->         4
diploid_resolve_locus   1506:        20      331        8 ->        35
diploid_resolve_locus   1507:         4      146        3 ->         3
diploid_resolve_locus   1508:        19      127        4 ->         4
diploid_resolve_locus   1509:        20       79        3 ->         3
diploid_resolve_locus   1510:        17       66        1 ->         1
diploid_resolve_locus   1511:        16      292       18 ->        51
diploid_resolve_locus   1512:         2      236        3 ->         3
diploid_resolve_locus   1513:        10      282        8 ->         8
diploid_resolve_locus   1514:        20      163        6 ->         6
diploid_resolve_locus   1515:        13      128        4 ->         5
diploid_resolve_locus   1516:         2      162        4 ->         4
diploid_resolve_locus   1517:        12       58        2 ->         2
diploid_resolve_locus   1518:        18      523       13 ->        14
diploid_resolve_locus   1519:        20      114        2 ->         2
diploid_resolve_locus   1520:        10      433        9 ->         9
diploid_resolve_locus   1521:         3      231        9 ->        11
diploid_resolve_locus   1522:         9      253        3 ->         3
diploid_resolve_locus   1523:        20      717       21 ->        38
diploid_resolve_locus   1524:        10      146        4 ->         4
diploid_resolve_locus   1525:        19      156       11 ->        11
diploid_resolve_locus   1526:        16      128        2 ->         2
diploid_resolve_locus   1527:        20      479        9 ->         9
diploid_resolve_locus   1528:         9      435       14 ->        16
diploid_resolve_locus   1529:        12      473       17 ->        22
diploid_resolve_locus   1530:         5      255        5 ->         5
