Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
86120	8926.1	56.64436	12641.4	132.44339	24159.5	76.42551	1663.0	10.52	6854.0	6.89
86140	8932.4	60.46937	12476.3	130.10353	24318.5	74.54243	1858.0	10.44	6519.0	7.17
86160	8626.8	62.64767	12969.8	126.83031	24130.5	75.23407	1812.0	10.36	6571.0	7.31
86180	8811.6	62.03315	13182.8	128.98226	23732.4	71.53290	1856.0	10.56	6664.0	7.36
86200	8708.7	62.27363	12768.1	129.25979	24250.6	77.88184	1830.0	10.46	6581.0	7.30
86220	8698.7	62.48237	12706.1	128.64426	24322.5	76.59124	1665.0	10.43	6352.0	7.30
86240	8668.7	62.29309	12872.9	126.38568	24185.5	74.53760	1745.0	10.35	6498.0	7.28
86260	8277.3	65.17443	12671.0	126.68175	24779.4	75.73921	1744.0	10.25	6366.0	7.40
86280	7816.5	63.97317	12471.0	125.15538	25440.6	82.04859	1589.0	10.01	6434.0	7.21
86300	8108.1	62.34867	12313.7	119.31008	25305.6	83.02797	1832.0	9.60	6155.0	7.02
86320	8100.7	67.99805	12399.3	129.12490	25228.4	77.00578	1768.0	10.44	6118.0	7.67
86340	7971.7	67.07157	12740.6	121.06056	25015.5	79.28401	1721.0	9.93	6046.0	7.48
86360	7979.7	66.92756	12485.8	121.68439	25262.5	78.35921	1650.0	9.85	5869.0	7.39
86380	8255.5	67.15005	12795.7	123.61173	24676.5	77.89904	1598.0	10.12	5854.0	7.58
86400	8558.3	66.94805	12694.0	126.35531	24475.5	76.03362	1330.0	10.35	5536.0	7.61
86420	8691.1	65.75559	12733.5	119.22275	24302.4	73.34864	1650.0	9.89	5549.0	7.42
86440	8447.3	66.76052	12446.9	122.81547	24833.5	76.66655	1680.0	10.02	5666.0	7.51
86460	7966.4	64.13379	12594.7	120.93086	25166.5	80.08978	1516.0	9.81	6071.0	7.22
86480	7794.5	63.79718	12864.7	123.46706	25068.5	79.11304	1480.0	9.97	6413.0	7.22
86500	8466.8	60.89149	12365.9	122.68378	24894.6	80.48771	1372.0	9.84	5985.0	7.00
86520	8273.2	64.25954	12220.5	129.92658	25234.6	81.85883	1314.0	10.40	6020.0	7.36
86540	8455.7	60.76095	12250.4	129.29061	25021.5	78.77957	1412.0	10.20	6193.0	7.06
86560	8632.5	59.09713	12410.4	129.69557	24684.6	78.75576	1310.0	10.30	6341.0	6.98
86580	8187.1	62.09856	12458.6	133.56520	25082.5	78.76797	1353.0	10.53	6506.0	7.22
86600	8297.9	61.53028	12448.7	136.06793	24981.5	77.49952	1318.0	10.70	6645.0	7.22
86620	8219.1	63.15887	12484.6	134.51275	25024.5	76.98630	1520.0	10.66	6681.0	7.33
86640	8192.8	59.08178	12271.6	131.34630	25263.6	81.69098	1284.0	10.26	6483.0	6.93
86660	8344.6	58.51398	12315.7	133.31441	25067.5	77.73409	1407.0	10.41	6791.0	6.93
86680	8023.9	59.19145	12476.1	126.59475	25227.5	78.12877	1511.0	9.97	6756.0	6.84
86700	8279.0	62.04953	12530.5	132.68990	24918.6	79.72336	1385.0	10.55	6466.0	7.25
86720	8008.2	61.94090	12944.9	127.61665	24774.5	77.18511	1211.0	10.24	6382.0	7.18
86740	8200.0	61.80979	12680.1	127.66374	24847.5	76.65160	1267.0	10.21	6348.0	7.14
86760	8484.5	57.89789	12655.9	125.03751	24586.6	79.42018	1282.0	9.97	6402.0	6.83
86780	8204.0	61.24871	13040.9	129.49066	24482.5	77.12990	1381.0	10.39	6760.0	7.17
86800	8171.1	62.33192	13348.6	127.28997	24207.6	77.93033	1412.0	10.36	6743.0	7.24
86820	8563.5	58.45907	13219.5	123.73108	23943.5	75.84056	1403.0	10.04	6630.0	6.92
86840	8431.7	59.73416	12701.2	130.98523	24594.4	73.83603	1524.0	10.44	6718.0	7.07
86860	8292.7	58.85756	12540.5	133.76866	24894.4	75.32290	1541.0	10.50	7031.0	6.97
86880	8007.1	61.09632	13344.0	134.13059	24376.5	74.77614	1547.0	10.70	7245.0	7.23
86900	8445.6	59.22144	13085.3	135.66588	24196.4	74.08636	1673.0	10.86	7375.0	7.16
86920	8796.4	58.92111	13185.1	133.74794	23745.4	72.60821	1784.0	10.83	7177.0	7.18
86940	8477.6	59.57323	13442.8	130.92556	23806.5	74.23065	1755.0	10.60	7176.0	7.16
86960	8670.4	58.23661	13064.0	130.43176	23992.5	74.76212	1611.0	10.47	6935.0	7.02
86980	8580.8	62.46278	13232.9	130.11919	23913.5	73.63023	1516.0	10.63	6589.0	7.40
87000	8601.4	57.95799	13394.9	131.86692	23730.4	72.26305	1383.0	10.61	6967.0	7.02
87020	8715.5	59.59371	13589.6	128.37595	23421.5	72.19730	1662.0	10.54	6969.0	7.18
87040	8764.4	59.56864	13659.6	130.29150	23302.5	73.70574	1667.0	10.66	7030.0	7.23
87060	8871.1	56.90357	13413.8	130.24423	23441.5	73.20149	1888.0	10.57	7258.0	6.97
87080	8691.3	57.47931	13618.0	136.09142	23417.5	72.35541	1687.0	10.94	7477.0	7.08
87100	8548.5	59.07989	13937.8	136.39766	23240.4	70.75640	1821.0	11.06	7762.0	7.25
87120	8526.4	57.48426	13588.9	134.06714	23611.4	70.79004	1920.0	10.77	7819.0	7.02
87140	8407.5	57.92966	13173.4	138.98920	24146.5	74.49044	1697.0	10.96	7700.0	7.05
87160	8603.1	55.03092	13555.9	134.40715	23567.5	74.48937	1434.0	10.73	7528.0	6.81
87180	8281.6	58.13572	14162.7	136.80042	23282.5	72.10353	1281.0	11.07	7617.0	7.15
87200	8189.9	60.03489	14454.2	130.41510	23082.4	68.97510	1361.0	10.75	7390.0	7.27
87220	7925.1	60.04722	14409.0	143.80531	23393.4	70.63325	1400.0	11.55	8251.0	7.37
87240	8309.4	55.99454	14479.6	137.38497	22937.4	69.50369	1174.0	11.12	7957.0	7.01
87260	8338.6	58.71953	14386.9	141.83734	23001.3	65.81232	1202.0	11.48	7815.0	7.30
87280	8591.2	55.73965	14239.7	137.64754	22895.5	70.50212	1199.0	11.19	7752.0	7.01
87300	8700.1	55.26789	14333.9	142.09242	22692.4	66.94185	1352.0	11.40	7904.0	7.03
87320	8279.3	55.24463	14714.9	145.84145	22732.5	70.52113	1379.0	11.65	8564.0	7.07
87340	8468.2	54.61329	14704.8	143.82891	22553.5	71.23522	1338.0	11.62	8389.0	7.03
87360	8543.2	55.60817	14564.9	144.53655	22618.4	69.22146	1260.0	11.69	8218.0	7.11
87380	8461.1	54.13775	15035.4	139.55879	22229.5	68.66757	1123.0	11.41	8263.0	6.95
87400	8221.3	54.04621	14825.5	138.39526	22679.4	69.31706	1363.0	11.18	8549.0	6.86
87420	8510.0	53.53456	14531.8	142.15674	22684.4	68.97044	1090.0	11.38	8135.0	6.86
87440	8289.1	52.64958	14185.1	144.07031	23252.5	71.53776	1113.0	11.32	8270.0	6.72
87460	8297.3	55.42507	14239.9	140.73833	23189.5	72.53830	1293.0	11.20	8090.0	6.94
87480	8000.6	55.60252	14035.6	133.46562	23690.5	74.16178	1347.0	10.68	8076.0	6.79
87500	8008.2	52.15267	13907.0	139.31283	23811.5	72.98735	911.0	10.85	8103.0	6.54
87520	8069.3	53.48346	13807.3	143.80294	23850.4	72.34206	929.0	11.19	8042.0	6.72
87540	8148.4	55.05214	14018.1	141.32008	23560.5	72.31908	933.0	11.16	7850.0	6.88
87560	7933.6	55.77000	14006.1	141.61275	23787.5	74.09460	872.0	11.14	7895.0	6.90
87580	8112.5	55.64364	14432.7	138.41185	23181.5	71.42145	1003.0	11.10	7966.0	6.95
87600	8393.3	55.42330	14365.9	142.07402	22967.4	69.66350	1058.0	11.38	7914.0	6.99
87620	7890.6	54.77806	14918.6	142.40617	22917.4	68.72001	1036.0	11.38	8516.0	6.93
87640	8248.3	54.40339	14978.6	142.64617	22499.5	69.25601	1032.0	11.49	8355.0	6.96
87660	8151.3	53.93405	14850.8	144.83412	22724.5	70.43556	931.0	11.55	8392.0	6.90
87680	8116.4	54.89952	14888.4	138.43423	22721.5	71.05267	814.0	11.17	8094.0	6.90
87700	8100.7	57.69207	14623.9	144.00805	23002.5	71.40140	881.0	11.61	7917.0	7.21
87720	7914.6	55.24856	14951.1	133.44421	22860.6	73.09614	854.0	10.85	7998.0	6.89
87740	8155.4	54.90335	14440.5	135.51947	23130.4	70.50913	1087.0	10.91	7894.0	6.85
87760	8198.3	53.85073	14760.4	136.33588	22767.5	71.17419	953.0	11.00	8010.0	6.80
87780	8081.2	52.29278	14650.4	136.31213	22994.5	72.13474	866.0	10.89	8111.0	6.63
87800	8108.0	50.72155	14258.0	143.16652	23360.5	74.12053	796.0	11.19	8302.0	6.52
87820	7973.9	49.24129	14570.6	137.65460	23181.6	74.53771	676.0	10.80	8462.0	6.32
87840	7918.0	49.35615	14447.8	141.79567	23360.6	75.63297	667.0	11.00	8603.0	6.34
87860	8225.7	48.47077	14273.0	143.57940	23227.6	74.36731	680.0	11.14	8433.0	6.31
87880	7985.2	52.36416	14060.5	148.61831	23681.4	72.38521	690.0	11.43	8336.0	6.66
87900	8077.4	54.23443	13841.4	145.12234	23808.5	73.34914	791.0	11.28	7878.0	6.82
87920	7992.4	54.31930	14433.8	140.59006	23300.4	69.80515	823.0	11.15	8020.0	6.82
87940	8077.5	55.42483	14472.9	142.08890	23176.5	71.61080	777.0	11.31	7975.0	6.94
87960	7924.5	54.02127	14280.2	145.73796	23522.5	72.76079	675.0	11.39	8200.0	6.81
87980	7724.6	54.32619	13881.6	149.96263	24121.5	76.85350	793.0	11.46	8319.0	6.79
88000	7608.4	51.07582	14007.3	144.98281	24111.4	72.20591	618.0	11.12	8676.0	6.43
88020	7707.4	51.58378	13224.1	149.88683	24796.5	76.17217	467.0	11.21	8172.0	6.47
88040	7718.1	49.64702	13541.9	149.91207	24467.5	76.37512	359.0	11.20	8422.0	6.32
88060	7689.1	49.30865	13282.8	146.86640	24755.5	76.76243	349.0	10.96	8163.0	6.25
88080	8023.8	48.61533	13721.0	137.81804	23981.5	75.16693	441.0	10.59	8002.0	6.18
88100	7726.4	52.17011	13803.2	141.74240	24197.5	77.03630	305.0	10.89	7870.0	6.49
88120	8025.1	51.25394	13702.4	143.23498	23999.5	75.73604	274.0	10.99	7685.0	6.47
88140	8419.8	50.46640	13368.2	136.99930	23938.5	75.87121	348.0	10.61	7167.0	6.36
88160	8321.0	52.53188	13577.0	136.62653	23828.5	74.58373	560.0	10.71	7252.0	6.56
88180	8160.3	54.07581	14152.5	133.40313	23413.6	76.47205	339.0	10.63	7019.0	6.72
88200	7773.5	53.89214	14025.5	131.92056	23927.5	73.43795	381.0	10.43	7327.0	6.60
88220	8042.4	54.68767	13837.9	136.93867	23846.5	75.14005	505.0	10.80	7283.0	6.76
88240	7941.7	56.18818	13458.5	142.57000	24327.6	79.59509	448.0	11.07	7275.0	6.89
88260	7777.5	53.65749	12936.0	145.53440	25014.5	79.27600	413.0	10.98	7508.0	6.61
88280	7696.6	54.20676	13415.2	138.07293	24615.5	75.90034	395.0	10.62	7405.0	6.61
88300	7802.6	54.70096	12949.6	139.35599	24975.6	79.76455	465.0	10.65	7249.0	6.64
88320	7842.2	51.30818	13001.5	137.38692	24883.6	81.44450	400.0	10.42	7424.0	6.31
88340	7897.5	54.02885	12469.5	148.14312	25361.6	81.88817	412.0	11.09	7345.0	6.63
88360	7761.2	50.38006	12689.0	142.35313	25277.6	81.27842	493.0	10.59	7776.0	6.24
88380	7945.1	51.05033	13277.5	140.59382	24504.5	77.13540	525.0	10.70	7861.0	6.35
88400	7846.3	51.68461	13530.6	145.32689	24350.5	75.92630	424.0	11.07	7944.0	6.51
88420	7653.7	54.46046	13516.3	140.13023	24557.5	78.16248	666.0	10.81	7890.0	6.65
88440	8005.4	53.89359	13429.0	133.75179	24292.5	76.15371	502.0	10.47	7183.0	6.58
88460	7994.6	56.16134	12940.4	136.50598	24792.5	76.32098	742.0	10.59	7028.0	6.77
88480	7649.2	59.56732	13117.5	138.69274	24961.4	75.19598	769.0	10.83	7133.0	7.08
88500	7909.1	59.86776	12449.9	138.32233	25369.4	76.25771	707.0	10.69	6574.0	7.04
88520	8065.9	59.17360	12664.2	129.78319	24997.5	79.17978	844.0	10.25	6358.0	6.93
88540	8043.6	56.01004	12052.6	130.17480	25631.6	81.93853	847.0	10.02	6487.0	6.58
88560	7813.0	58.15544	11937.2	121.68729	25977.5	81.80320	828.0	9.49	6007.0	6.61
88580	7904.9	58.08812	12083.3	125.87047	25739.6	84.53468	787.0	9.81	6018.0	6.71
88600	7877.8	57.12930	12798.4	119.11597	25050.6	81.62013	704.0	9.51	6206.0	6.59
88620	7646.5	62.38828	12714.0	126.79636	25367.6	81.06795	651.0	10.06	5986.0	7.10
88640	7902.2	61.18137	12470.0	124.20907	25355.5	79.26124	723.0	9.88	5781.0	6.99
88660	8262.0	61.78354	12207.2	124.58491	25258.6	80.82434	733.0	9.93	5298.0	7.08
88680	7949.1	60.89457	12148.0	121.93444	25630.6	82.69885	646.0	9.64	5399.0	6.88
88700	7932.4	63.38574	12547.0	125.79261	25248.5	79.23033	798.0	10.06	5749.0	7.21
88720	8020.2	62.54203	12266.3	127.30431	25441.5	78.91380	867.0	10.12	5765.0	7.15
88740	8030.1	61.09187	12214.8	119.08198	25482.6	81.95139	814.0	9.49	5476.0	6.88
88760	7726.5	62.50589	12202.9	120.34962	25798.5	82.19916	826.0	9.60	5588.0	6.98
88780	7873.2	61.31781	12053.8	116.83810	25800.6	85.41839	868.0	9.28	5249.0	6.84
88800	8118.2	63.03525	11974.8	116.25436	25634.6	82.79554	983.0	9.32	4991.0	6.96
88820	7989.4	63.70053	11919.8	116.52416	25818.6	83.97647	1211.0	9.34	5277.0	7.00
88840	8126.3	64.03733	11569.6	124.42937	26032.6	84.79210	1101.0	9.78	5229.0	7.12
88860	8046.0	59.97263	12069.9	119.95674	25611.6	82.02779	993.0	9.46	5614.0	6.78
88880	7935.5	64.27587	11575.7	125.64688	26217.5	83.57204	1022.0	9.87	5401.0	7.16
88900	8014.6	65.88526	11080.1	125.39422	26634.5	83.13187	1098.0	9.80	5022.0	7.25
88920	8272.0	62.32583	11465.6	123.37554	25990.5	81.54953	890.0	9.72	5059.0	7.03
88940	8021.5	65.62555	11847.0	118.05907	25859.7	85.87667	1200.0	9.48	4984.0	7.18
88960	7915.8	67.76020	11727.1	118.66339	26085.6	85.34456	1067.0	9.55	4838.0	7.35
88980	7904.8	67.16331	11583.0	115.66544	26240.5	82.27843	1144.0	9.30	4721.0	7.23
89000	8437.1	64.34217	11399.9	112.75788	25890.5	82.03771	1274.0	9.12	4542.0	7.02
89020	8490.9	62.29082	11350.2	116.57755	25886.6	83.09808	1285.0	9.26	4883.0	6.90
89040	8343.3	65.78705	11611.0	116.11908	25773.6	83.57650	1173.0	9.37	4571.0	7.21
89060	8031.8	67.98491	11582.3	119.97261	26114.6	84.45222	1087.0	9.66	4741.0	7.40
89080	8272.2	64.26976	11417.5	120.77073	26038.6	85.46638	1067.0	9.55	4813.0	7.11
89100	8120.4	65.18895	11103.7	120.27453	26504.6	86.90979	948.0	9.52	4580.0	7.14
89120	7671.0	66.78423	11391.4	119.66056	26666.6	85.63959	1048.0	9.47	4977.0	7.20
89140	7819.8	66.09517	11624.1	118.32333	26284.5	83.08760	1061.0	9.43	4927.0	7.18
89160	8308.1	63.29347	11454.5	121.25245	25965.6	84.88258	1021.0	9.58	4858.0	7.06
89180	8047.5	65.28360	11118.0	124.88560	26563.6	85.76983	991.0	9.77	4970.0	7.17
89200	8381.2	65.19288	11623.4	122.11755	25723.5	80.72954	1107.0	9.74	4838.0	7.25
89220	8321.1	63.25498	12024.7	116.47406	25381.6	82.28026	1001.0	9.44	4969.0	7.05
89240	7956.3	62.69568	11710.0	117.09627	26061.6	85.76883	1196.0	9.28	5230.0	6.93
89260	8166.4	65.02787	11715.7	127.03996	25846.6	84.34806	1247.0	10.07	5418.0	7.30
89280	8268.1	63.51238	11718.3	121.08760	25741.6	83.95799	1154.0	9.67	5239.0	7.08
89300	8140.3	64.63393	12079.0	120.32953	25508.6	81.82536	1093.0	9.66	5173.0	7.19
89320	8019.4	63.81009	11920.1	120.39042	25788.5	82.17958	924.0	9.64	5284.0	7.11
89340	8045.5	65.60501	11910.4	124.55931	25772.5	81.60907	874.0	9.92	5131.0	7.30
89360	8130.1	62.12562	11888.1	120.72394	25709.6	83.51691	864.0	9.60	5038.0	6.99
89380	8189.1	61.97261	11913.0	119.88442	25625.6	82.51819	1153.0	9.55	5327.0	6.97
89400	8429.9	61.94619	11672.0	117.39547	25625.6	84.81375	1219.0	9.40	5060.0	6.93
89420	8248.9	60.39548	11982.8	117.16912	25495.6	81.78886	1047.0	9.31	5350.0	6.79
89440	8170.3	64.78349	11513.5	122.16604	26044.6	84.33694	1073.0	9.69	4976.0	7.18
89460	7725.8	65.84893	10802.1	122.88008	27201.6	88.82063	1060.0	9.50	4911.0	7.09
89480	7681.2	68.72349	11080.7	120.68206	26967.6	88.19797	1150.0	9.55	4741.0	7.34
89500	7810.9	66.99573	10854.7	117.52041	27063.5	85.23834	1513.0	9.27	4880.0	7.15
89520	8317.1	63.90716	11065.3	114.98257	26345.6	85.86397	1407.0	9.12	4701.0	6.95
89540	8138.7	68.63968	11089.6	118.57792	26500.5	82.92262	1655.0	9.45	4788.0	7.36
89560	8548.3	67.23291	11046.2	112.67847	26133.6	86.32667	1859.0	9.13	4508.0	7.22
89580	8453.5	68.48305	11840.8	115.10714	25433.5	79.89650	1637.0	9.46	4629.0	7.48
89600	8752.1	67.22532	11679.7	111.90948	25295.5	78.86756	1857.0	9.25	4566.0	7.33
89620	8416.7	70.54616	11467.2	117.18736	25844.6	84.01582	1962.0	9.58	4865.0	7.60
89640	8976.9	66.68683	11239.4	117.90751	25511.5	79.95528	1811.0	9.56	4617.0	7.36
89660	8835.2	68.14727	11246.7	122.10818	25646.6	81.91195	1933.0	9.86	4755.0	7.55
89680	8661.1	66.39482	11519.5	108.18672	25546.6	83.31941	1935.0	8.92	4578.0	7.14
89700	8545.6	70.13835	10686.0	120.33602	26497.5	83.39730	1948.0	9.62	4557.0	7.53
89720	8205.0	71.71397	11147.0	111.44490	26376.6	85.09447	2044.0	9.17	4547.0	7.53
89740	8197.1	73.22569	10999.1	111.69145	26532.6	85.44766	2078.0	9.15	4240.0	7.64
89760	8169.2	73.51887	11089.6	105.21371	26469.6	87.44503	1962.0	8.73	3777.0	7.51
89780	7740.5	72.26926	10488.1	105.74781	27500.6	89.31221	1773.0	8.59	3697.0	7.30
89800	7934.2	71.66535	10233.6	109.65937	27561.6	89.06429	1550.0	8.78	3458.0	7.34
89820	8293.8	70.31689	10085.8	111.60298	27349.7	91.42018	1704.0	8.88	3670.0	7.27
89840	8200.6	67.32238	9866.1	111.90837	27662.6	90.30476	1494.0	8.82	3833.0	7.01
89860	8183.6	67.82358	10014.4	117.66539	27531.6	90.78039	1420.0	9.19	4088.0	7.16
89880	8158.9	70.16371	10559.4	111.32475	27010.6	86.62204	1490.0	8.94	3765.0	7.29
89900	8208.8	70.00586	10747.5	113.76279	26772.6	86.80788	1551.0	9.15	4050.0	7.37
89920	8129.8	68.62493	10620.3	110.28869	26978.6	88.73486	1497.0	8.83	3931.0	7.15
89940	8219.5	67.07930	10857.0	108.31761	26651.6	88.19070	1462.0	8.77	3984.0	7.08
89960	8157.7	67.99921	10458.5	110.69676	27112.5	85.66500	1431.0	8.79	3787.0	7.11
89980	8003.2	71.87566	10018.2	115.09110	27708.6	90.35712	1547.0	9.09	3719.0	7.39
90000	7810.6	74.47834	10463.5	111.49095	27455.7	92.00447	1522.0	9.01	3639.0	7.58
90020	7795.5	72.69093	10846.1	109.83770	27087.6	88.44552	1279.0	8.92	3689.0	7.45
90040	7767.3	71.30357	10495.1	106.84081	27466.5	87.01959	1715.0	8.65	3771.0	7.28
90060	7853.4	72.29268	10603.0	106.65839	27272.7	90.82054	1889.0	8.69	3870.0	7.35
90080	8334.0	72.93260	10516.4	110.26116	26878.6	87.63122	1961.0	8.98	3739.0	7.52
90100	8207.5	76.51285	10908.9	108.15389	26612.5	84.07691	1869.0	9.01	3537.0	7.79
90120	8418.1	74.99108	10844.2	111.27638	26466.6	86.52869	1941.0	9.20	3695.0	7.78
90140	8437.0	74.11983	10868.0	108.54607	26423.6	84.96899	2116.0	9.02	3745.0	7.67
90160	8538.8	72.78010	10410.5	110.80307	26779.5	83.27094	1958.0	9.07	3620.0	7.56
90180	8458.0	74.30753	10637.5	113.35374	26633.5	83.10027	1961.0	9.26	3892.0	7.70
90200	8596.8	72.59271	10735.2	109.92675	26396.5	83.51671	1820.0	9.03	3553.0	7.57
90220	8021.3	72.94506	10544.1	107.14038	27163.7	90.70894	1763.0	8.74	3531.0	7.43
90240	8525.7	71.28481	10537.2	108.34654	26665.6	86.85827	1737.0	8.84	3503.0	7.39
90260	8501.5	68.93428	10571.2	107.87054	26655.7	88.33423	1639.0	8.76	3579.0	7.20
90280	8718.4	69.53345	10228.4	107.82980	26781.6	87.58234	2074.0	8.77	3666.0	7.25
90300	8437.5	69.06924	10601.3	109.53420	26689.7	88.97783	1731.0	8.89	3809.0	7.27
90320	8661.5	70.25977	10747.2	110.64979	26319.6	85.00154	1991.0	9.02	4023.0	7.38
90340	8833.5	71.52024	10722.4	112.06044	26172.5	82.22686	2113.0	9.18	4020.0	7.56
90360	8771.4	69.72381	11196.3	116.08794	25760.5	80.86996	1850.0	9.49	4415.0	7.52
90380	9148.1	69.34649	10863.0	121.66802	25717.5	80.71499	1955.0	9.84	4459.0	7.61
90400	8720.3	68.35804	11134.9	110.36402	25872.6	83.93214	2044.0	9.07	4426.0	7.32
90420	8597.6	70.51170	10953.1	111.54951	26177.6	83.80922	2079.0	9.16	4282.0	7.47
90440	8300.6	68.40573	10506.7	114.67063	26921.7	89.94542	1768.0	9.14	4312.0	7.24
90460	8529.3	67.70152	11006.3	113.92547	26192.6	84.75370	2109.0	9.20	4703.0	7.28
90480	8722.0	65.71997	11388.7	109.61975	25616.5	81.35736	2112.0	9.01	4762.0	7.14
90500	8608.5	70.24298	10942.5	116.87721	26177.6	83.83375	2236.0	9.48	4676.0	7.53
90520	8857.3	70.31833	10995.2	112.17221	25875.5	81.17438	2508.0	9.26	4658.0	7.50
90540	8836.8	74.76184	11408.2	117.43782	25483.4	77.66913	2603.0	9.74	4887.0	7.96
90560	9109.3	71.92659	11394.9	112.35169	25223.5	78.42697	2504.0	9.43	4510.0	7.74
90580	9307.3	72.78238	11817.8	115.25329	24602.5	77.26668	2646.0	9.80	4726.0	7.98
90600	9517.8	69.50584	11901.5	112.09864	24307.5	76.46664	2420.0	9.55	4640.0	7.70
90620	9259.0	69.26511	11983.8	116.80325	24484.5	78.06467	2089.0	9.79	4772.0	7.70
90640	9012.1	68.98282	12099.4	112.00174	24615.4	75.28461	2597.0	9.47	5246.0	7.60
90660	9091.2	70.80405	11980.7	115.18070	24655.6	80.47514	2603.0	9.73	5185.0	7.77
90680	9326.0	70.41076	11816.6	112.92530	24584.5	76.91759	2734.0	9.56	4957.0	7.72
90700	8984.8	75.84193	12086.5	113.93312	24656.5	77.12728	2722.0	9.76	4891.0	8.15
90720	8996.6	74.09436	12078.5	113.10087	24652.5	76.38144	2746.0	9.69	5045.0	8.02
90740	9050.3	71.68895	11812.2	107.01689	24864.5	78.83680	2849.0	9.17	4766.0	7.69
90760	9212.1	70.52994	11442.6	108.73803	25072.5	78.75309	2876.0	9.18	4725.0	7.60
90780	9181.3	72.67523	11890.4	109.86736	24655.6	80.51898	2860.0	9.40	4868.0	7.84
90800	8966.4	71.20432	11651.7	112.44734	25109.6	81.87244	2761.0	9.42	5045.0	7.68
90820	8907.3	70.56094	11110.9	109.90559	25709.6	82.99387	2888.0	9.11	4771.0	7.48
90840	8515.7	71.13204	11216.1	113.00939	25996.7	88.06987	2507.0	9.28	4848.0	7.57
90860	8867.0	67.08374	10996.0	109.46526	25864.6	84.63974	2577.0	8.95	4709.0	7.19
90880	8928.5	72.02073	11496.8	112.25620	25302.6	80.82938	2633.0	9.40	4734.0	7.71
90900	8985.2	69.91949	11600.6	109.87991	25141.4	75.70646	2385.0	9.24	4550.0	7.57
90920	9462.8	68.30960	11775.5	109.79881	24488.5	77.13925	2317.0	9.27	4459.0	7.52
90940	9141.6	75.13936	11746.6	111.69901	24839.4	75.49163	2680.0	9.55	4449.0	8.03
90960	8684.9	75.01085	11726.4	109.17304	25316.5	78.96504	2581.0	9.30	4449.0	7.92
90980	8619.6	70.88683	12139.4	112.13860	24968.5	78.42566	2037.0	9.45	4756.0	7.70
91000	8775.8	74.35299	11931.6	112.99540	25020.5	78.80772	2316.0	9.58	4582.0	7.97
91020	8780.5	71.82190	11945.7	114.34430	25001.5	79.57435	2468.0	9.61	5024.0	7.80
91040	8775.5	71.80021	12084.0	105.99332	24867.5	78.16696	2584.0	9.06	4706.0	7.65
91060	8951.3	70.79315	11738.2	105.69510	25037.6	81.02126	2523.0	9.01	4571.0	7.56
91080	8524.0	74.60970	11816.5	110.42456	25387.5	79.18219	2213.0	9.33	4453.0	7.88
91100	8750.4	70.54474	11278.7	109.18272	25698.5	81.09172	2289.0	9.08	4328.0	7.49
91120	8749.4	69.80057	11252.7	107.77582	25725.6	83.43632	2071.0	8.97	4090.0	7.42
91140	8571.7	71.67015	11782.5	110.44059	25373.6	83.30840	2102.0	9.27	4490.0	7.64
91160	8923.2	68.73611	11847.4	109.32033	24956.6	81.40585	1999.0	9.21	4437.0	7.48
91180	8973.4	72.30761	11925.4	110.72568	24828.5	78.62134	2182.0	9.38	4375.0	7.77
91200	8814.6	72.93944	11544.8	111.93695	25368.5	78.28508	2492.0	9.40	4625.0	7.77
91220	9094.0	68.49913	11213.9	111.41177	25419.6	81.65873	2614.0	9.23	4803.0	7.39
91240	9171.1	70.01599	11062.3	114.41328	25494.6	81.70436	2597.0	9.47	4682.0	7.60
91260	9230.9	68.13442	11135.2	113.82407	25361.5	80.17788	2846.0	9.40	4943.0	7.46
91280	9338.2	71.91656	10857.6	116.36542	25532.5	79.93393	2874.0	9.61	4676.0	7.76
91300	9118.3	72.39767	11297.0	113.20526	25312.5	79.36462	2683.0	9.47	4606.0	7.76
91320	8869.7	74.04919	11483.0	114.20743	25375.6	82.42913	3063.0	9.57	5154.0	7.90
91340	9180.1	69.67548	11694.7	111.96761	24852.6	82.01127	2958.0	9.44	5196.0	7.62
91360	9320.9	68.72218	11829.6	113.05815	24576.5	78.06180	3112.0	9.54	5427.0	7.59
91380	8742.6	72.60961	11566.0	115.21233	25419.6	81.22997	3311.0	9.61	5746.0	7.81
91400	8891.6	73.13013	11491.0	114.74693	25345.4	77.21007	3496.0	9.61	5621.0	7.88
91420	9155.4	73.48363	11987.3	109.87834	24584.5	75.98990	3543.0	9.47	5550.0	7.91
91440	9409.3	74.68776	11868.2	107.20159	24449.5	75.62774	3432.0	9.34	4890.0	8.01
91460	9301.3	73.15477	11847.5	111.23168	24578.5	76.60507	3454.0	9.53	5391.0	7.88
91480	9229.3	72.86692	11990.1	106.13552	24507.5	76.12525	3377.0	9.21	5123.0	7.84
91500	9423.4	75.82837	12187.8	103.59943	24115.5	76.53058	3983.0	9.18	5318.0	8.06
91520	9597.3	75.87885	11596.3	105.82231	24533.5	76.94026	4325.0	9.23	5435.0	8.04
91540	9383.1	71.86046	11920.4	110.70416	24423.6	78.93897	3915.0	9.45	5745.0	7.83
