Gen	theta:1:ajan	theta:2:alas	theta:3:R	tau:3:R	W:1->2:ajan->alas	W:2->1:alas->ajan	lnL
50260	0.007490	0.008379	0.003113	0.000529	384.026514	688.740783	-729795.750
50280	0.007730	0.008494	0.003078	0.000565	368.650980	656.923330	-730081.378
50300	0.007287	0.008982	0.002987	0.000563	357.968641	726.309330	-730097.243
50320	0.007436	0.008812	0.003096	0.000545	357.609884	706.537548	-729988.495
50340	0.007129	0.008943	0.003135	0.000521	352.300121	725.886145	-729833.807
50360	0.007666	0.009031	0.003141	0.000538	347.140898	686.559036	-729990.165
50380	0.007456	0.009073	0.003173	0.000523	319.492527	746.952434	-730121.951
50400	0.007121	0.009138	0.003096	0.000522	354.605138	835.275808	-730085.601
50420	0.006846	0.009185	0.002960	0.000519	325.934961	876.776952	-730037.935
50440	0.007148	0.009301	0.002990	0.000522	325.949093	818.755049	-730090.579
50460	0.006772	0.008909	0.003066	0.000513	346.358526	841.536112	-730047.769
50480	0.007327	0.008887	0.003077	0.000538	336.219102	739.450556	-729987.190
50500	0.007446	0.009606	0.003044	0.000530	326.085846	774.342377	-729954.692
50520	0.007267	0.009251	0.002953	0.000520	316.795361	790.835522	-729952.522
50540	0.007147	0.009159	0.003073	0.000524	333.773213	787.868687	-729915.789
50560	0.007019	0.009415	0.003052	0.000525	361.248771	800.423766	-729999.762
50580	0.007084	0.009054	0.003204	0.000502	353.291564	820.596832	-729937.498
50600	0.007390	0.008932	0.003097	0.000509	369.708550	765.047698	-729962.139
50620	0.007418	0.008329	0.003167	0.000484	377.244209	817.726607	-729841.013
50640	0.007904	0.009242	0.003119	0.000491	379.613698	799.337017	-730122.761
50660	0.008164	0.009129	0.003056	0.000502	338.835258	711.445750	-730094.360
50680	0.007562	0.009372	0.003082	0.000502	309.824340	738.937283	-729986.495
50700	0.007195	0.009441	0.003288	0.000488	322.430985	765.135377	-730021.129
50720	0.007536	0.009478	0.003210	0.000502	298.710942	715.601445	-729941.329
50740	0.007436	0.008690	0.003175	0.000498	297.821918	713.659614	-729875.578
50760	0.007557	0.008677	0.003032	0.000502	280.709428	727.225556	-729889.276
50780	0.008017	0.008632	0.003087	0.000519	278.505956	738.863873	-729925.454
50800	0.007684	0.008875	0.003019	0.000502	317.595446	651.329038	-729835.404
50820	0.008066	0.009274	0.003101	0.000519	317.624020	622.431654	-730025.385
50840	0.008070	0.009410	0.003160	0.000507	351.376731	646.870802	-729903.842
50860	0.008259	0.009014	0.003153	0.000491	337.162908	677.382030	-730033.823
50880	0.008342	0.008214	0.003098	0.000481	326.782955	640.149598	-729949.614
50900	0.008959	0.008931	0.003146	0.000495	342.790698	675.302888	-730000.308
50920	0.008234	0.009663	0.003226	0.000505	279.037710	652.890732	-730006.493
50940	0.008037	0.009808	0.003195	0.000486	308.013215	709.763228	-729923.675
50960	0.007722	0.009560	0.002977	0.000489	333.596291	682.158120	-729929.285
50980	0.007400	0.009290	0.002983	0.000493	352.180117	617.086058	-729998.520
51000	0.008010	0.009430	0.003012	0.000518	341.755380	573.590805	-730045.245
51020	0.007696	0.008815	0.003207	0.000508	360.357618	537.624755	-730092.435
51040	0.008232	0.009396	0.003111	0.000518	351.710384	577.555118	-730130.384
51060	0.008258	0.009755	0.003021	0.000509	397.344677	574.026050	-730063.729
51080	0.008485	0.009224	0.002993	0.000516	425.677982	557.974722	-729983.667
51100	0.008087	0.009020	0.003084	0.000512	466.309578	556.784340	-729913.367
51120	0.008042	0.008478	0.003191	0.000518	474.816477	560.037365	-729890.023
51140	0.008385	0.008431	0.003107	0.000524	479.464219	553.520274	-729928.288
51160	0.007862	0.008394	0.003018	0.000522	506.995536	592.619236	-730042.111
51180	0.007846	0.007798	0.003064	0.000522	490.152981	541.025938	-730050.446
51200	0.007773	0.007718	0.003115	0.000526	525.360407	493.887882	-730043.309
51220	0.007977	0.008278	0.003105	0.000513	545.822941	539.262790	-729905.224
51240	0.007712	0.008754	0.003061	0.000510	554.343549	593.679467	-729890.550
51260	0.007804	0.009498	0.003096	0.000538	510.351159	588.515672	-729895.466
51280	0.008551	0.009329	0.003216	0.000538	534.186120	616.921158	-729921.343
51300	0.008372	0.008388	0.003092	0.000519	585.719057	595.923918	-730099.637
51320	0.009029	0.008103	0.003177	0.000528	601.215019	613.001977	-729902.414
51340	0.008488	0.007770	0.002950	0.000514	622.270848	683.215776	-729927.049
51360	0.007735	0.007913	0.003179	0.000515	623.317509	712.441013	-729871.738
51380	0.008027	0.008204	0.003043	0.000539	605.421722	670.965150	-729948.640
51400	0.007564	0.008407	0.003049	0.000551	606.598139	718.417079	-729941.529
51420	0.007575	0.008874	0.002977	0.000567	598.820728	663.277884	-730019.180
51440	0.007590	0.008428	0.003094	0.000529	598.123395	705.816634	-729830.921
51460	0.007558	0.008371	0.003033	0.000536	647.158813	702.829883	-729986.233
51480	0.007739	0.008112	0.003079	0.000538	572.231257	667.478661	-729938.627
51500	0.007630	0.007969	0.003162	0.000530	544.342544	646.802038	-729854.664
51520	0.008418	0.008485	0.003035	0.000520	559.037380	613.694005	-730094.768
51540	0.008130	0.008345	0.003142	0.000519	561.777147	609.862116	-730082.077
51560	0.008590	0.008424	0.003158	0.000539	486.841505	599.069846	-729921.409
51580	0.008332	0.008336	0.003195	0.000544	500.050041	658.300010	-729895.149
51600	0.007313	0.008166	0.003163	0.000501	505.139610	648.847666	-729973.076
51620	0.007861	0.008905	0.003121	0.000521	519.030468	646.274983	-729996.088
51640	0.007711	0.008531	0.003127	0.000516	533.098498	585.222028	-729905.509
51660	0.007536	0.008306	0.002975	0.000512	564.995965	655.947912	-729979.867
51680	0.008168	0.008766	0.003050	0.000525	499.817407	577.686296	-729973.741
51700	0.008025	0.008540	0.003137	0.000522	480.191646	587.127533	-730012.218
51720	0.008433	0.008194	0.003095	0.000520	468.360787	590.459205	-730139.439
51740	0.008580	0.008243	0.003147	0.000501	495.992295	608.276238	-729941.280
51760	0.007972	0.007897	0.003079	0.000506	522.442081	593.686212	-729981.123
51780	0.008016	0.007885	0.003061	0.000511	524.851277	591.947378	-730074.256
51800	0.008725	0.008275	0.003065	0.000557	489.057898	508.948438	-729989.186
51820	0.007809	0.007810	0.002940	0.000534	522.418899	532.064937	-729880.443
51840	0.007720	0.008159	0.003198	0.000535	515.199325	582.015229	-729829.353
51860	0.008047	0.008080	0.003186	0.000561	510.072958	558.939331	-729980.336
51880	0.007664	0.008740	0.003015	0.000569	530.483107	572.500442	-730038.286
51900	0.007972	0.008180	0.002997	0.000559	574.013831	528.401231	-730047.368
51920	0.007774	0.008250	0.003127	0.000535	594.557301	563.388192	-729883.534
51940	0.008140	0.008275	0.003031	0.000524	550.995501	580.957248	-730089.838
51960	0.007983	0.008981	0.003020	0.000539	552.631108	557.954584	-730037.364
51980	0.007725	0.008633	0.003036	0.000544	547.028885	628.650131	-729858.984
52000	0.007701	0.008945	0.003031	0.000547	579.478299	635.394338	-729964.075
52020	0.007530	0.008162	0.003070	0.000529	550.437385	652.428419	-729949.697
52040	0.008253	0.008265	0.003014	0.000531	610.127723	628.047692	-729956.669
52060	0.008284	0.007799	0.003122	0.000532	541.236578	612.066688	-729920.672
52080	0.008134	0.008149	0.003167	0.000524	496.610504	646.077289	-729837.150
52100	0.008034	0.007933	0.003004	0.000542	509.450716	633.024645	-729987.371
52120	0.008201	0.008093	0.002997	0.000559	479.425222	646.230519	-729999.177
52140	0.008331	0.008487	0.002934	0.000549	465.303937	651.531350	-730054.752
52160	0.008597	0.008436	0.003035	0.000521	495.068681	708.856464	-730057.935
52180	0.007661	0.009037	0.003071	0.000530	475.765989	746.567097	-729983.290
52200	0.008026	0.008324	0.003008	0.000529	468.554205	710.344297	-729974.061
52220	0.008074	0.008274	0.002943	0.000555	472.800730	684.361347	-729965.267
52240	0.008151	0.007939	0.002960	0.000536	514.971199	756.916027	-729810.832
52260	0.008447	0.008299	0.003031	0.000532	514.461137	736.000821	-729808.552
52280	0.008139	0.008310	0.003043	0.000532	495.870852	714.577796	-729955.955
52300	0.007610	0.008254	0.002993	0.000516	499.674893	765.448915	-729937.096
52320	0.007443	0.008763	0.003012	0.000529	501.018627	721.525757	-730027.424
52340	0.007720	0.008719	0.003046	0.000520	490.547484	707.822292	-729927.668
52360	0.008193	0.008355	0.003069	0.000533	481.871795	740.825330	-730077.745
52380	0.007594	0.008106	0.003258	0.000502	551.994442	808.559854	-729911.575
52400	0.008266	0.008842	0.003098	0.000508	558.519771	807.253608	-729833.639
52420	0.007844	0.009261	0.003054	0.000530	495.025589	769.389662	-729965.181
52440	0.007448	0.008381	0.003092	0.000520	527.288538	779.237708	-729868.161
52460	0.007212	0.008794	0.003155	0.000512	476.564132	786.880096	-729938.531
52480	0.007609	0.008924	0.003032	0.000528	458.480347	728.172869	-730030.798
52500	0.007610	0.008602	0.003164	0.000508	450.288588	807.925111	-729946.288
52520	0.007681	0.008819	0.003253	0.000506	508.542404	733.920461	-729743.927
52540	0.008289	0.008797	0.003328	0.000484	531.899451	812.119046	-729947.305
52560	0.007758	0.008909	0.003199	0.000483	524.992415	837.170318	-729968.989
52580	0.007743	0.009067	0.003227	0.000500	541.415537	835.951922	-730009.338
52600	0.007482	0.009178	0.003090	0.000526	500.425182	755.424766	-730027.241
52620	0.007407	0.009343	0.003208	0.000529	462.345320	763.897759	-729955.332
52640	0.006973	0.008984	0.003241	0.000515	474.707954	835.783134	-729790.594
52660	0.007283	0.009130	0.003076	0.000525	483.923195	795.264452	-730077.673
52680	0.007096	0.008925	0.003126	0.000517	536.584730	762.397332	-730038.824
52700	0.007376	0.009951	0.003023	0.000528	537.361292	776.229432	-729996.482
52720	0.007008	0.008898	0.003102	0.000508	472.493617	759.642808	-729873.975
52740	0.007513	0.008628	0.003146	0.000521	475.996891	716.690464	-729908.249
52760	0.007699	0.008370	0.003090	0.000521	443.099717	757.030561	-730043.238
52780	0.007239	0.008484	0.003126	0.000515	473.441342	730.703353	-729869.173
52800	0.007525	0.008349	0.003064	0.000543	468.715977	725.933885	-729905.338
52820	0.007335	0.008781	0.003074	0.000527	477.153404	775.330152	-729842.828
52840	0.007203	0.009006	0.003119	0.000534	428.521712	700.044842	-729983.634
52860	0.007377	0.008837	0.003208	0.000507	452.725514	739.717331	-729949.776
52880	0.007159	0.009149	0.003047	0.000509	420.081511	702.022187	-730025.131
52900	0.006996	0.008678	0.003179	0.000504	432.199366	696.131149	-729928.129
52920	0.007117	0.008984	0.003081	0.000524	443.651829	686.497330	-729947.546
52940	0.007121	0.008833	0.003085	0.000507	422.708854	687.176509	-729899.136
52960	0.007565	0.008426	0.003155	0.000523	423.374261	602.276122	-729896.569
52980	0.007466	0.008647	0.003189	0.000507	430.784051	661.728099	-729885.996
53000	0.007843	0.009032	0.003191	0.000504	402.138192	674.709804	-729989.571
53020	0.007955	0.009001	0.003106	0.000493	424.991117	685.479149	-730003.893
53040	0.008139	0.009228	0.003191	0.000512	363.863031	601.018596	-730084.922
53060	0.007791	0.008858	0.003235	0.000491	372.392726	609.405240	-729904.295
53080	0.008096	0.009228	0.003144	0.000511	352.817622	610.792856	-730049.637
53100	0.008497	0.008806	0.003002	0.000496	381.879131	577.615666	-730119.540
53120	0.008023	0.008969	0.003059	0.000496	398.672170	577.173117	-729879.792
53140	0.007639	0.008940	0.003199	0.000497	413.634405	576.289496	-729890.613
53160	0.007490	0.009038	0.003072	0.000477	443.556459	618.102594	-730015.595
53180	0.007125	0.009069	0.003276	0.000478	420.665090	671.285889	-729881.067
53200	0.007401	0.008952	0.003154	0.000499	398.957420	653.814697	-729814.963
53220	0.007827	0.008906	0.003046	0.000514	375.744643	646.195581	-729851.401
53240	0.007967	0.009408	0.003083	0.000503	453.569825	673.733430	-729900.758
53260	0.007857	0.008514	0.003214	0.000501	475.677323	627.648720	-729768.953
53280	0.008223	0.008370	0.003151	0.000496	484.727490	651.192411	-729810.457
53300	0.007712	0.009186	0.003112	0.000496	476.497866	635.003880	-729974.426
53320	0.007697	0.009682	0.003139	0.000488	440.330101	638.953408	-729995.590
53340	0.007318	0.009030	0.003047	0.000486	465.059532	620.373092	-730033.281
53360	0.007675	0.009185	0.003143	0.000482	379.049276	615.867662	-730006.781
53380	0.007375	0.008764	0.003134	0.000491	407.112801	602.852598	-729902.753
53400	0.007817	0.009214	0.003289	0.000496	380.100847	606.284860	-730035.676
53420	0.007262	0.009176	0.003213	0.000492	376.360205	633.371178	-730026.296
53440	0.007310	0.008736	0.003032	0.000484	412.699642	655.355986	-729809.460
53460	0.007575	0.009787	0.003196	0.000503	370.246490	613.812616	-729854.993
53480	0.007206	0.010333	0.003202	0.000484	337.338055	630.092098	-730005.576
53500	0.006951	0.009869	0.003247	0.000475	358.535188	633.265240	-729950.496
53520	0.008097	0.010278	0.003085	0.000513	319.304592	635.159824	-729895.390
53540	0.007397	0.009292	0.003146	0.000496	351.072746	595.211154	-730006.474
53560	0.007480	0.009376	0.003161	0.000510	334.047924	616.795966	-729994.276
53580	0.007960	0.009302	0.002946	0.000516	347.666486	645.254919	-729976.817
53600	0.008209	0.009459	0.003049	0.000519	341.686172	588.421507	-729872.633
53620	0.008019	0.008849	0.003127	0.000519	341.450289	581.247161	-729951.420
53640	0.007910	0.009010	0.003121	0.000528	331.978234	555.660988	-729852.672
53660	0.007780	0.008766	0.003111	0.000507	336.750771	579.420945	-730106.798
53680	0.007900	0.009816	0.003050	0.000519	312.780734	622.572397	-729907.529
53700	0.007553	0.009446	0.003272	0.000500	302.803113	620.025232	-729850.353
53720	0.007683	0.009520	0.003106	0.000495	327.410268	628.386299	-729904.985
53740	0.007617	0.009635	0.003195	0.000493	312.209594	545.191481	-729868.483
53760	0.008363	0.009959	0.002985	0.000489	326.617965	558.212172	-730017.110
53780	0.008079	0.010017	0.002976	0.000473	352.345441	538.007384	-730036.511
53800	0.008730	0.010119	0.003091	0.000467	325.128764	492.627335	-729938.564
53820	0.007837	0.009872	0.003176	0.000468	322.591153	488.948836	-729867.814
53840	0.008597	0.010016	0.003224	0.000478	338.904354	462.950472	-729955.204
53860	0.007955	0.009442	0.003249	0.000468	336.067971	447.438150	-729916.625
53880	0.008960	0.009115	0.003164	0.000483	344.508139	445.428785	-729819.979
53900	0.008605	0.008887	0.003212	0.000477	344.331353	436.508501	-729917.620
53920	0.008260	0.008881	0.003181	0.000474	394.703772	478.110130	-729960.054
53940	0.007761	0.008908	0.003184	0.000477	422.526486	466.515690	-729790.750
53960	0.007566	0.009199	0.003207	0.000484	417.851561	476.951366	-729986.378
53980	0.007824	0.009066	0.003220	0.000497	385.080068	438.131153	-729871.607
54000	0.008272	0.009702	0.003007	0.000508	392.888671	436.411344	-730038.262
54020	0.008213	0.009224	0.003119	0.000477	434.165766	419.065492	-730055.777
54040	0.007957	0.009611	0.003211	0.000486	370.959478	479.430583	-729945.654
54060	0.008045	0.009243	0.003101	0.000489	375.446256	519.893322	-729887.826
54080	0.007867	0.009115	0.003174	0.000482	389.738930	521.327876	-730111.331
54100	0.008192	0.008972	0.003213	0.000502	368.693252	587.389646	-729907.299
54120	0.008045	0.009222	0.003085	0.000482	337.990225	556.611899	-729891.103
54140	0.007702	0.009431	0.003138	0.000488	386.520236	536.573280	-729794.478
54160	0.007578	0.009451	0.003140	0.000484	391.153062	522.498432	-729811.553
54180	0.008194	0.009657	0.003160	0.000492	375.622471	533.560555	-729979.789
54200	0.008180	0.009305	0.003154	0.000487	377.138671	573.522256	-729841.910
54220	0.008232	0.009324	0.003093	0.000500	371.671381	600.791224	-729906.764
54240	0.007935	0.008721	0.003155	0.000476	404.841548	674.954834	-729947.191
54260	0.008016	0.009048	0.003345	0.000487	367.175930	668.690056	-729842.135
54280	0.008109	0.009186	0.003337	0.000464	375.780183	690.231936	-729980.721
54300	0.008082	0.008644	0.003282	0.000467	359.315997	721.935339	-729817.374
54320	0.007597	0.009229	0.003224	0.000473	335.915508	723.269765	-730028.708
54340	0.007853	0.009970	0.003204	0.000498	328.677438	676.173583	-730001.716
54360	0.007560	0.009386	0.003249	0.000501	321.430788	668.639478	-729880.237
54380	0.007839	0.009092	0.003205	0.000498	283.259979	716.285549	-729938.227
54400	0.007591	0.009038	0.003112	0.000494	325.583328	703.242010	-730053.679
54420	0.007477	0.008945	0.003206	0.000502	311.719489	666.615250	-729849.919
54440	0.008031	0.009282	0.003163	0.000515	275.382913	622.160323	-730032.620
54460	0.008609	0.008838	0.003059	0.000501	292.756035	608.757743	-729950.284
54480	0.007959	0.009213	0.003076	0.000508	306.656931	617.027362	-729886.942
54500	0.007207	0.009244	0.003142	0.000509	311.325488	616.907750	-729999.849
54520	0.007034	0.009597	0.003167	0.000491	342.704565	657.448254	-730053.561
54540	0.007888	0.010140	0.003141	0.000503	344.867739	648.929495	-730019.674
54560	0.007688	0.009517	0.003173	0.000484	377.574355	695.110749	-730014.576
54580	0.007991	0.009748	0.003014	0.000462	396.094018	684.668365	-730097.122
54600	0.008095	0.009309	0.003169	0.000468	393.589003	615.231343	-729882.493
54620	0.007818	0.009066	0.003173	0.000479	400.733625	644.327841	-729816.898
54640	0.007791	0.008885	0.003260	0.000486	389.369374	645.319651	-729949.294
54660	0.007872	0.009272	0.003158	0.000509	369.200977	565.316591	-730080.752
54680	0.007662	0.009054	0.003011	0.000501	414.635896	599.849780	-730001.591
54700	0.007692	0.008535	0.003139	0.000499	402.097018	652.724197	-729869.119
54720	0.007989	0.008946	0.003127	0.000524	400.715504	600.271325	-729938.694
54740	0.007939	0.008683	0.003049	0.000511	431.358948	644.657764	-729948.620
54760	0.008367	0.009203	0.003042	0.000500	454.435459	608.583506	-730229.561
54780	0.008489	0.009032	0.002964	0.000490	431.022387	587.808946	-729908.385
54800	0.008399	0.010109	0.003031	0.000518	399.850653	588.122430	-730075.932
54820	0.008104	0.009403	0.002939	0.000507	392.034177	601.687735	-729970.880
54840	0.008413	0.008743	0.003069	0.000523	423.031131	552.133131	-729984.516
54860	0.008346	0.008587	0.003182	0.000516	438.619963	588.076834	-730059.376
54880	0.008171	0.008214	0.003142	0.000526	400.312689	585.071463	-729905.184
54900	0.007779	0.008305	0.003096	0.000523	436.696363	611.150991	-729944.189
54920	0.007493	0.008359	0.002926	0.000528	426.641323	614.806778	-730032.430
54940	0.008711	0.008349	0.003085	0.000535	452.887329	593.792732	-729929.127
54960	0.008552	0.008739	0.003047	0.000524	476.802734	595.854731	-730055.004
54980	0.007698	0.008571	0.003053	0.000536	400.990244	577.505244	-730001.698
55000	0.008048	0.008905	0.002937	0.000525	428.916961	599.420935	-730105.039
55020	0.007723	0.008488	0.003155	0.000510	427.908353	641.694458	-729978.781
55040	0.007059	0.008439	0.003192	0.000501	450.138318	665.509661	-729904.718
55060	0.007164	0.009101	0.003286	0.000522	447.677376	625.118137	-729991.231
55080	0.007260	0.008907	0.003172	0.000520	456.126753	611.556041	-729890.392
55100	0.007226	0.008687	0.003092	0.000498	466.380704	663.096157	-729898.136
55120	0.007829	0.008263	0.003146	0.000500	472.380053	672.330331	-729890.706
55140	0.007990	0.008225	0.003161	0.000500	467.865196	652.439903	-729885.159
55160	0.007852	0.008879	0.003114	0.000499	482.597225	646.317854	-729980.781
55180	0.007818	0.008431	0.003258	0.000492	482.191963	576.904247	-729781.685
55200	0.007674	0.008697	0.003213	0.000496	455.327369	592.811169	-729816.738
55220	0.007579	0.008811	0.003084	0.000492	491.752710	597.951209	-729896.460
55240	0.007860	0.009090	0.003241	0.000488	460.211679	662.378556	-729968.495
55260	0.007830	0.009551	0.003202	0.000485	489.824884	670.171312	-729899.204
55280	0.008041	0.008831	0.003208	0.000482	495.141027	644.954991	-729943.190
55300	0.007932	0.009270	0.003204	0.000489	444.367357	664.221674	-729903.407
55320	0.007523	0.009037	0.003186	0.000502	403.440232	674.276862	-729891.419
55340	0.007540	0.009129	0.003254	0.000499	402.458781	658.106219	-729882.974
55360	0.007669	0.009392	0.003093	0.000501	415.816994	628.103743	-729902.880
55380	0.007770	0.009089	0.003145	0.000490	405.972624	674.107750	-729883.939
55400	0.007970	0.009133	0.003253	0.000498	408.055523	671.337984	-729857.440
55420	0.007710	0.008931	0.003177	0.000482	399.482699	663.502508	-729915.974
55440	0.008263	0.009797	0.003169	0.000489	398.176288	631.450419	-729944.702
55460	0.008334	0.009152	0.003217	0.000483	408.564905	597.903061	-729994.964
55480	0.008370	0.009210	0.003168	0.000488	397.444015	616.616521	-730051.697
55500	0.008079	0.009151	0.003107	0.000500	394.238365	622.247195	-730000.167
55520	0.008728	0.009391	0.002975	0.000516	372.545167	560.169321	-730143.813
55540	0.008160	0.008638	0.003017	0.000504	358.438859	609.774175	-730124.717
55560	0.008142	0.008718	0.003173	0.000525	366.884158	586.041245	-729957.439
55580	0.008137	0.009249	0.003053	0.000530	370.922879	605.932772	-730098.032
55600	0.007934	0.008420	0.003006	0.000526	430.301260	596.738427	-729851.309
55620	0.008087	0.008550	0.003083	0.000524	413.352543	542.273117	-730108.525
55640	0.008014	0.008605	0.002993	0.000531	449.128579	566.198274	-729879.757
55660	0.007629	0.008712	0.003040	0.000530	490.643490	634.839587	-730021.404
55680	0.007446	0.008876	0.003135	0.000513	459.776898	704.871585	-730078.205
55700	0.008212	0.008967	0.003204	0.000510	454.724177	714.868261	-730004.739
55720	0.008120	0.008327	0.003042	0.000497	429.115935	735.193584	-730061.436
55740	0.007656	0.008714	0.003179	0.000518	428.923543	822.357086	-729889.942
55760	0.007739	0.008745	0.003109	0.000519	411.665791	831.905778	-729949.041
55780	0.008191	0.009172	0.003069	0.000538	393.971339	762.073270	-730050.458
55800	0.008087	0.008765	0.003108	0.000529	395.534256	806.566297	-729905.936
55820	0.007605	0.008801	0.003070	0.000532	397.724481	741.728095	-729962.051
55840	0.008082	0.008302	0.003042	0.000537	429.263012	808.479955	-729986.158
55860	0.007450	0.008192	0.003148	0.000523	399.312983	859.434043	-729908.981
55880	0.007518	0.008307	0.003131	0.000531	387.920745	804.968923	-729985.646
55900	0.007099	0.008352	0.003214	0.000539	341.290445	838.444809	-729884.412
55920	0.007030	0.008447	0.003098	0.000523	335.493716	866.574943	-729878.355
55940	0.007764	0.008777	0.003079	0.000537	323.694569	859.664370	-729990.690
55960	0.007225	0.008893	0.003166	0.000552	320.388302	802.519260	-729874.761
55980	0.006771	0.008943	0.003139	0.000537	330.064582	771.664398	-729925.025
56000	0.006595	0.008912	0.003001	0.000532	390.084773	787.577699	-729954.979
56020	0.007041	0.008804	0.003019	0.000536	403.471867	800.843093	-729911.243
56040	0.007214	0.008875	0.003124	0.000530	454.980674	773.640156	-729987.390
56060	0.007441	0.009041	0.003117	0.000536	416.950225	774.208432	-729972.151
56080	0.007870	0.008891	0.002953	0.000522	386.000047	714.572925	-730085.955
56100	0.007679	0.008879	0.003068	0.000526	363.505296	724.434284	-729969.421
56120	0.007585	0.009120	0.003138	0.000536	367.919186	742.420304	-730005.345
56140	0.007668	0.008899	0.003124	0.000532	392.883893	701.899555	-730028.319
56160	0.008249	0.008517	0.003133	0.000536	351.836382	670.115608	-729931.369
56180	0.007823	0.008345	0.003157	0.000538	383.959710	714.426246	-730100.901
56200	0.007617	0.008769	0.003148	0.000522	346.390534	774.050369	-729940.338
56220	0.007412	0.008844	0.003084	0.000503	357.661460	827.686828	-729935.272
56240	0.007456	0.008899	0.003096	0.000519	370.726525	782.332973	-730088.639
56260	0.006859	0.008956	0.003114	0.000500	379.903330	759.414180	-729797.645
56280	0.007188	0.009553	0.003097	0.000512	366.809277	791.954607	-729993.250
56300	0.007502	0.009326	0.003097	0.000502	363.551365	780.891185	-730073.675
56320	0.007771	0.009536	0.003212	0.000517	342.207590	717.454296	-729807.842
56340	0.007135	0.009965	0.003074	0.000512	369.657067	811.779714	-729936.030
56360	0.007673	0.008710	0.003090	0.000511	367.784239	799.980440	-729955.748
56380	0.007175	0.009094	0.003049	0.000518	342.955035	731.386604	-729855.049
56400	0.007203	0.009352	0.003246	0.000522	358.622140	724.616505	-730067.122
56420	0.007031	0.009411	0.003152	0.000521	363.818718	749.670716	-730069.147
56440	0.007058	0.009406	0.003227	0.000514	382.646622	708.347284	-729935.798
56460	0.006793	0.009342	0.003107	0.000510	369.130219	709.571522	-730048.683
56480	0.006993	0.009794	0.003098	0.000527	402.875412	720.857293	-730124.888
56500	0.007113	0.009134	0.003107	0.000532	384.482987	723.897662	-730009.936
56520	0.006956	0.008947	0.003086	0.000527	360.334006	806.224988	-729983.122
56540	0.006841	0.009422	0.002967	0.000551	355.947995	773.185732	-730061.167
56560	0.006848	0.008764	0.003007	0.000529	387.050444	838.318345	-729895.955
56580	0.007222	0.008322	0.003052	0.000524	355.160295	877.623100	-729885.368
56600	0.007692	0.008268	0.003085	0.000541	318.456601	818.863255	-730008.377
56620	0.007684	0.008682	0.003222	0.000534	334.502798	823.232466	-729970.685
56640	0.006997	0.008487	0.003078	0.000531	347.350329	779.355647	-729893.231
56660	0.007652	0.008564	0.003030	0.000548	352.473465	704.032077	-729845.812
56680	0.007339	0.008881	0.003062	0.000555	394.097896	701.664210	-729965.783
56700	0.007377	0.008522	0.003051	0.000536	384.316352	694.168953	-729995.415
56720	0.008245	0.008646	0.003121	0.000532	368.918872	637.625221	-729826.932
56740	0.007638	0.008254	0.003134	0.000510	368.075569	708.125907	-729889.388
56760	0.007458	0.009217	0.003150	0.000521	393.682582	670.470422	-729889.057
56780	0.007214	0.009019	0.003034	0.000522	378.786951	695.124002	-730042.109
56800	0.007566	0.008891	0.003096	0.000512	413.991418	675.690097	-730028.298
56820	0.007623	0.009283	0.003126	0.000510	449.878378	656.594209	-730004.016
56840	0.007836	0.008930	0.003171	0.000491	473.164358	658.696724	-729755.022
56860	0.008186	0.009069	0.003191	0.000498	491.358891	601.412531	-729996.435
56880	0.008029	0.009205	0.003254	0.000508	477.475496	586.642365	-729930.530
56900	0.007798	0.009057	0.003133	0.000500	518.238812	587.108120	-729853.370
56920	0.007887	0.009014	0.003137	0.000511	484.133406	610.464565	-729847.189
56940	0.008563	0.009555	0.003117	0.000535	519.780913	602.402505	-730074.691
56960	0.007984	0.009033	0.003102	0.000518	500.766222	648.777877	-729830.878
56980	0.007531	0.008951	0.003204	0.000497	494.845271	690.761043	-729938.944
57000	0.007660	0.008340	0.003138	0.000488	460.591339	644.828850	-729829.128
57020	0.007874	0.008867	0.003103	0.000500	490.299766	661.956340	-730003.799
57040	0.008005	0.009242	0.002993	0.000506	467.034945	645.378339	-729993.985
57060	0.007712	0.009668	0.003088	0.000518	476.331146	508.735253	-729894.527
57080	0.007545	0.008720	0.003150	0.000499	479.596946	509.900181	-729893.459
57100	0.008079	0.008515	0.003103	0.000513	437.073947	545.400483	-729924.366
57120	0.008668	0.008476	0.003096	0.000523	480.737121	499.679092	-730158.748
57140	0.008873	0.008249	0.003081	0.000507	532.727136	492.379406	-729974.935
57160	0.008531	0.008939	0.003097	0.000509	522.581134	528.881983	-730001.712
57180	0.009341	0.007953	0.003049	0.000516	554.034392	542.961764	-729997.787
57200	0.008896	0.008060	0.003153	0.000501	586.193109	602.271013	-730048.024
57220	0.008501	0.008229	0.003117	0.000482	585.593586	646.054406	-729922.336
57240	0.008678	0.008773	0.003111	0.000512	604.563924	583.187897	-729876.023
57260	0.008334	0.008743	0.003054	0.000514	661.408771	556.141129	-729900.722
57280	0.007875	0.009124	0.003094	0.000515	650.359891	526.258715	-729871.978
57300	0.007748	0.008478	0.003028	0.000512	635.726438	520.799359	-729884.379
57320	0.007772	0.008296	0.003180	0.000519	651.328411	541.705382	-729804.646
57340	0.008306	0.008300	0.003130	0.000493	612.457844	534.141753	-729995.541
57360	0.008367	0.008406	0.003311	0.000517	608.828092	496.783759	-730006.236
57380	0.007863	0.007898	0.003219	0.000486	631.181685	520.274013	-729858.564
