Gen	theta:1:ajan	theta:2:alas	theta:3:R	tau:3:R	W:1->2:ajan->alas	W:2->1:alas->ajan	lnL
73960	0.004948	0.007969	0.002993	0.000629	428.129919	775.072780	-475398.214
73980	0.004901	0.008774	0.003014	0.000658	365.555318	768.286648	-475391.156
74000	0.005094	0.008364	0.002945	0.000625	367.928456	798.003758	-475293.495
74020	0.005114	0.008585	0.002896	0.000628	373.646189	878.398895	-475333.022
74040	0.005217	0.008592	0.003049	0.000617	351.971270	791.393618	-475370.646
74060	0.005201	0.009052	0.003143	0.000635	361.215570	759.630072	-475303.887
74080	0.005055	0.008919	0.003055	0.000614	339.546090	907.518962	-475390.748
74100	0.005020	0.008779	0.003201	0.000622	350.673300	832.323892	-475321.582
74120	0.004968	0.008649	0.003082	0.000607	366.947598	841.395519	-475298.093
74140	0.005149	0.008804	0.003013	0.000629	400.682433	882.457865	-475414.452
74160	0.005362	0.008923	0.003050	0.000625	402.529174	829.216038	-475290.049
74180	0.005481	0.009027	0.002972	0.000634	386.336712	796.906889	-475343.527
74200	0.005241	0.008335	0.003072	0.000620	387.570477	785.185225	-475332.944
74220	0.005266	0.008454	0.003164	0.000620	370.964486	835.518860	-475232.275
74240	0.005242	0.007722	0.003162	0.000600	425.069857	831.011097	-475315.024
74260	0.005357	0.007992	0.003096	0.000605	458.434260	820.268267	-475249.948
74280	0.005196	0.007819	0.003149	0.000590	473.793046	810.795523	-475328.377
74300	0.005307	0.007916	0.003098	0.000608	471.152167	817.886428	-475409.835
74320	0.005406	0.008739	0.003097	0.000630	392.620194	789.456224	-475405.174
74340	0.005084	0.008976	0.002990	0.000595	381.904395	852.527152	-475336.670
74360	0.005458	0.008969	0.003234	0.000597	359.439762	875.222423	-475372.362
74380	0.005423	0.009433	0.003228	0.000604	362.675936	829.553608	-475359.800
74400	0.005072	0.008715	0.003125	0.000572	410.775304	871.074967	-475331.216
74420	0.005448	0.009064	0.003142	0.000593	404.231084	816.174050	-475324.802
74440	0.005142	0.008733	0.003196	0.000576	360.890479	887.994820	-475358.760
74460	0.005148	0.009308	0.003206	0.000582	370.128988	954.379601	-475253.219
74480	0.005471	0.009843	0.003080	0.000604	376.578638	882.264368	-475330.363
74500	0.005495	0.009191	0.003046	0.000604	405.891998	892.419658	-475460.207
74520	0.005498	0.008677	0.002976	0.000604	406.759006	882.237809	-475368.575
74540	0.005551	0.008842	0.003028	0.000602	391.062745	838.949714	-475360.098
74560	0.005552	0.008904	0.003208	0.000593	384.920930	790.534671	-475331.667
74580	0.005389	0.008839	0.003223	0.000593	426.920889	835.367958	-475353.398
74600	0.005077	0.008938	0.003110	0.000551	491.164789	845.002965	-475339.158
74620	0.005229	0.009120	0.003316	0.000577	435.736434	808.761261	-475182.074
74640	0.005097	0.009261	0.003127	0.000599	429.148640	832.464861	-475418.667
74660	0.004958	0.009235	0.002993	0.000594	394.962298	797.218478	-475297.467
74680	0.005226	0.008794	0.003025	0.000589	444.157235	777.801979	-475419.322
74700	0.005745	0.008686	0.003231	0.000601	428.588093	769.452914	-475308.299
74720	0.005462	0.008488	0.003145	0.000609	448.940061	773.251323	-475430.501
74740	0.005494	0.008402	0.003189	0.000602	499.143455	789.211889	-475264.757
74760	0.005395	0.008316	0.003006	0.000606	474.929139	751.701333	-475284.404
74780	0.005208	0.007918	0.003064	0.000594	480.015329	722.934052	-475282.920
74800	0.005729	0.007459	0.003219	0.000585	500.195166	663.275675	-475295.627
74820	0.005845	0.008093	0.003215	0.000585	495.777594	700.131228	-475309.667
74840	0.005849	0.008677	0.003074	0.000580	490.472609	643.246690	-475275.093
74860	0.006190	0.008813	0.003253	0.000584	508.091659	693.282106	-475418.641
74880	0.005613	0.008633	0.003292	0.000565	490.921976	695.498429	-475293.314
74900	0.005306	0.009390	0.003133	0.000576	462.239902	655.272958	-475309.787
74920	0.005791	0.009024	0.003116	0.000568	454.689116	585.744069	-475471.106
74940	0.005914	0.008632	0.003036	0.000576	507.772522	593.346412	-475246.858
74960	0.005721	0.008511	0.003161	0.000553	554.758327	598.955983	-475385.803
74980	0.006016	0.008576	0.003298	0.000611	499.034322	505.537047	-475324.408
75000	0.005655	0.007990	0.003164	0.000611	531.809593	515.353910	-475290.421
75020	0.005807	0.008190	0.003221	0.000614	487.226111	542.053912	-475309.182
75040	0.005434	0.007959	0.002951	0.000605	519.651506	618.625259	-475229.163
75060	0.005713	0.008597	0.003067	0.000612	456.318733	552.918964	-475417.203
75080	0.005497	0.009403	0.002926	0.000622	496.228519	575.963449	-475593.643
75100	0.005652	0.009246	0.003013	0.000612	561.946732	552.030267	-475447.768
75120	0.005632	0.008745	0.003004	0.000609	552.836319	543.919981	-475346.146
75140	0.005767	0.008080	0.003116	0.000591	585.190022	550.307898	-475361.507
75160	0.005674	0.007405	0.003236	0.000589	604.360435	496.658972	-475233.287
75180	0.005827	0.007622	0.003110	0.000591	690.669105	507.361508	-475397.924
75200	0.005905	0.007203	0.003002	0.000586	634.452228	506.180954	-475237.642
75220	0.005713	0.007844	0.003018	0.000602	602.622011	549.307497	-475390.260
75240	0.006190	0.007944	0.003044	0.000636	629.558929	556.207955	-475342.632
75260	0.005706	0.007777	0.003035	0.000625	606.858075	491.818593	-475329.437
75280	0.005817	0.007655	0.003153	0.000604	598.363590	461.706224	-475326.096
75300	0.005693	0.008752	0.003201	0.000598	536.649264	455.309471	-475332.666
75320	0.005408	0.008997	0.003125	0.000597	515.884036	437.236351	-475369.648
75340	0.005894	0.008680	0.003139	0.000605	607.069662	455.910009	-475347.134
75360	0.005837	0.007839	0.003153	0.000611	579.428821	431.487151	-475403.691
75380	0.005874	0.008327	0.003153	0.000617	577.353882	432.427105	-475289.459
75400	0.005747	0.007658	0.003387	0.000590	604.299937	500.084783	-475217.259
75420	0.006071	0.008715	0.003097	0.000592	603.503982	514.375661	-475356.870
75440	0.006138	0.007725	0.003198	0.000592	562.363960	524.524595	-475314.542
75460	0.005826	0.007751	0.003017	0.000594	525.817117	513.678240	-475346.011
75480	0.005802	0.007936	0.003009	0.000597	570.085411	517.222127	-475290.527
75500	0.006126	0.008224	0.003225	0.000599	545.664293	451.697628	-475364.717
75520	0.006343	0.008676	0.003042	0.000614	505.337494	434.617122	-475445.051
75540	0.005855	0.008534	0.003036	0.000571	566.354476	504.659018	-475275.984
75560	0.005943	0.008452	0.003126	0.000577	539.464927	493.367716	-475302.966
75580	0.005804	0.008542	0.003143	0.000559	565.583508	402.056398	-475327.553
75600	0.006395	0.009005	0.003077	0.000588	572.676298	408.240336	-475359.750
75620	0.006578	0.008513	0.003128	0.000583	629.771464	389.192430	-475505.256
75640	0.006309	0.007883	0.003199	0.000577	659.802173	421.464063	-475422.597
75660	0.006560	0.008054	0.003104	0.000602	711.489316	377.949573	-475322.398
75680	0.006415	0.007981	0.003078	0.000592	724.522328	419.354409	-475459.702
75700	0.006547	0.008648	0.003059	0.000617	660.804253	431.509610	-475466.157
75720	0.005945	0.007911	0.003226	0.000601	658.516829	349.313215	-475464.338
75740	0.006110	0.007611	0.003064	0.000626	657.039823	412.120648	-475366.031
75760	0.006133	0.007632	0.003140	0.000600	691.247571	426.919696	-475362.445
75780	0.006394	0.007458	0.003172	0.000607	682.067305	408.338332	-475389.184
75800	0.005913	0.007837	0.003115	0.000574	701.283554	488.301121	-475333.381
75820	0.006039	0.008384	0.003084	0.000603	611.174235	498.469479	-475275.978
75840	0.006181	0.008105	0.003136	0.000591	640.415960	498.723974	-475455.430
75860	0.005814	0.008285	0.003181	0.000608	609.872254	486.018639	-475215.535
75880	0.005890	0.007740	0.003347	0.000608	641.846861	478.346440	-475268.118
75900	0.005584	0.007452	0.003315	0.000565	704.376383	520.767836	-475387.456
75920	0.005715	0.007892	0.003125	0.000579	686.525919	506.299822	-475300.488
75940	0.005986	0.008177	0.003051	0.000596	625.553751	457.249158	-475342.056
75960	0.005882	0.008020	0.003246	0.000600	594.248906	474.698887	-475438.617
75980	0.005504	0.007622	0.003218	0.000586	625.918560	441.607889	-475277.181
76000	0.005817	0.008581	0.003078	0.000596	588.826818	415.640340	-475363.128
76020	0.006120	0.008122	0.003175	0.000594	627.304993	354.969974	-475324.985
76040	0.006007	0.008193	0.003259	0.000623	603.245952	342.150919	-475382.934
76060	0.006085	0.007582	0.002986	0.000607	634.147724	354.875466	-475240.101
76080	0.007035	0.007946	0.003004	0.000624	644.599671	380.829787	-475445.563
76100	0.006728	0.007892	0.002980	0.000591	638.256120	379.483047	-475370.910
76120	0.006825	0.007975	0.003176	0.000586	610.329265	390.491212	-475301.398
76140	0.006486	0.007715	0.003260	0.000569	637.455837	462.177719	-475383.739
76160	0.006210	0.007851	0.003176	0.000590	638.146892	425.259436	-475394.396
76180	0.006292	0.008346	0.003216	0.000605	618.990406	374.077212	-475440.192
76200	0.006643	0.008279	0.003012	0.000594	599.322671	351.316651	-475424.610
76220	0.006413	0.008231	0.003063	0.000588	597.402091	330.187467	-475452.891
76240	0.006473	0.008813	0.002852	0.000619	515.737323	404.883482	-475387.657
76260	0.005876	0.008918	0.003128	0.000588	572.602312	435.821679	-475348.102
76280	0.005792	0.008855	0.003086	0.000554	497.476767	422.252641	-475383.514
76300	0.005855	0.009270	0.003158	0.000573	501.508019	408.426954	-475319.758
76320	0.005876	0.008657	0.003068	0.000553	540.411078	437.601483	-475348.481
76340	0.005921	0.008125	0.003238	0.000561	500.220530	444.017885	-475317.032
76360	0.006316	0.008777	0.003050	0.000593	509.457954	411.195510	-475381.858
76380	0.006479	0.008732	0.003150	0.000600	487.101203	418.842876	-475371.747
76400	0.006333	0.008620	0.003129	0.000584	471.290188	404.556389	-475305.091
76420	0.006240	0.008333	0.003120	0.000586	425.294297	428.990242	-475363.553
76440	0.006170	0.009291	0.003001	0.000585	436.624346	433.523005	-475406.943
76460	0.005875	0.008427	0.003197	0.000561	482.176339	465.610747	-475311.064
76480	0.006021	0.008682	0.003125	0.000605	537.570111	405.013444	-475457.249
76500	0.005533	0.008435	0.003239	0.000579	554.909454	426.846689	-475302.396
76520	0.005459	0.008574	0.003322	0.000571	546.886296	403.200566	-475229.337
76540	0.006022	0.008503	0.003167	0.000585	556.878854	385.561355	-475381.119
76560	0.005884	0.009372	0.003099	0.000593	479.127552	412.733176	-475435.570
76580	0.005739	0.008569	0.003159	0.000581	497.746122	496.352480	-475383.300
76600	0.005929	0.008624	0.003222	0.000597	529.262116	486.481460	-475307.950
76620	0.005824	0.008247	0.003227	0.000579	625.478282	509.430580	-475368.108
76640	0.006276	0.008703	0.003198	0.000586	633.649349	492.528397	-475361.694
76660	0.005786	0.008866	0.003243	0.000590	587.229388	514.786917	-475334.393
76680	0.005794	0.008928	0.002979	0.000584	632.699286	555.399766	-475407.410
76700	0.005699	0.008860	0.003183	0.000579	590.774627	536.222948	-475416.681
76720	0.005554	0.009377	0.003229	0.000591	558.488425	436.366462	-475410.112
76740	0.005646	0.008776	0.003030	0.000570	558.697924	444.569705	-475303.919
76760	0.005966	0.008643	0.003192	0.000573	535.415994	446.002881	-475337.370
76780	0.005888	0.008403	0.003163	0.000559	550.300895	495.944495	-475377.435
76800	0.005666	0.008548	0.003170	0.000550	544.288106	494.072896	-475267.289
76820	0.005947	0.008955	0.003221	0.000559	522.253328	520.609435	-475347.328
76840	0.005760	0.008997	0.003145	0.000565	530.803928	467.059563	-475409.008
76860	0.005849	0.008612	0.003299	0.000555	575.032899	524.623639	-475303.848
76880	0.006629	0.009034	0.003134	0.000576	554.872630	470.810570	-475477.587
76900	0.006344	0.008546	0.003262	0.000578	555.074988	472.331826	-475320.101
76920	0.006048	0.008525	0.003039	0.000568	583.589264	534.104908	-475302.439
76940	0.005689	0.008148	0.003078	0.000562	603.494322	568.137637	-475380.360
76960	0.006173	0.008486	0.003075	0.000591	539.439835	528.011634	-475434.341
76980	0.006317	0.008532	0.003151	0.000603	527.198600	567.477088	-475450.180
77000	0.005882	0.008364	0.003085	0.000591	532.861607	549.275758	-475496.234
77020	0.005606	0.008234	0.003284	0.000593	561.518796	535.538391	-475393.638
77040	0.006144	0.008283	0.003243	0.000600	567.627031	543.535349	-475392.212
77060	0.005768	0.007945	0.003271	0.000580	570.089673	548.374406	-475393.036
77080	0.005603	0.008011	0.003233	0.000588	587.704451	574.606665	-475293.063
77100	0.005777	0.008470	0.003154	0.000588	607.323758	514.404978	-475224.782
77120	0.005234	0.009030	0.003124	0.000607	624.832611	548.628924	-475367.178
77140	0.005622	0.007990	0.003203	0.000619	628.654751	509.303442	-475347.450
77160	0.005822	0.008268	0.003096	0.000643	640.783812	454.938166	-475290.145
77180	0.005438	0.007956	0.003162	0.000625	616.196991	447.767921	-475305.534
77200	0.005519	0.008251	0.003127	0.000613	615.580083	460.605808	-475323.857
77220	0.005223	0.008437	0.003114	0.000578	652.264286	539.053497	-475273.075
77240	0.005679	0.008441	0.003197	0.000603	566.549080	473.194854	-475336.226
77260	0.005566	0.008387	0.003075	0.000592	614.583134	504.063979	-475402.994
77280	0.005633	0.008500	0.003024	0.000608	573.738640	492.951000	-475413.390
77300	0.005635	0.008895	0.003074	0.000614	561.709295	469.531558	-475466.783
77320	0.005414	0.009005	0.003132	0.000614	589.855659	452.543210	-475340.080
77340	0.005259	0.008416	0.003071	0.000587	627.590330	570.543045	-475298.533
77360	0.005745	0.008073	0.003174	0.000612	590.524183	516.435732	-475328.792
77380	0.006271	0.008423	0.002979	0.000609	553.761752	540.334960	-475544.776
77400	0.006278	0.007937	0.003104	0.000602	572.852104	566.788313	-475498.320
77420	0.005707	0.007909	0.003140	0.000593	532.371308	523.393005	-475318.525
77440	0.005620	0.008390	0.003101	0.000613	567.028330	512.251672	-475327.113
77460	0.005970	0.008285	0.003094	0.000654	523.338358	505.661680	-475462.090
77480	0.005887	0.008635	0.002953	0.000665	508.811069	532.538993	-475357.474
77500	0.005871	0.007777	0.003016	0.000637	551.754809	536.208525	-475270.603
77520	0.005624	0.008230	0.003066	0.000636	542.782746	605.671373	-475281.713
77540	0.005489	0.007813	0.003060	0.000626	585.345129	627.370411	-475411.922
77560	0.005895	0.008278	0.002966	0.000660	559.029463	574.781881	-475557.783
77580	0.005740	0.008780	0.002906	0.000658	538.433313	567.638436	-475374.902
77600	0.005956	0.007797	0.002960	0.000679	583.487403	557.403546	-475403.997
77620	0.005595	0.007975	0.003174	0.000651	596.760687	602.454178	-475271.202
77640	0.005743	0.007576	0.003162	0.000632	539.450610	625.022958	-475294.126
77660	0.005694	0.008298	0.003046	0.000647	562.011034	613.378880	-475411.178
77680	0.005634	0.008173	0.003136	0.000630	619.397181	583.847888	-475325.067
77700	0.005629	0.007846	0.002972	0.000629	586.674163	574.215366	-475178.374
77720	0.005838	0.008193	0.003138	0.000635	571.693966	518.984370	-475408.967
77740	0.006059	0.007733	0.003229	0.000642	603.445389	496.376851	-475298.449
77760	0.005691	0.007450	0.003128	0.000596	659.518950	528.930620	-475351.156
77780	0.005582	0.007906	0.003127	0.000609	635.670907	501.352729	-475298.932
77800	0.005520	0.007913	0.003056	0.000629	614.049417	511.486710	-475263.374
77820	0.005688	0.007929	0.003110	0.000638	596.724924	520.120421	-475281.766
77840	0.005490	0.007564	0.003078	0.000630	568.806059	591.133843	-475535.072
77860	0.005515	0.007731	0.003125	0.000635	508.744663	539.857212	-475289.399
77880	0.005778	0.008346	0.003041	0.000645	545.840542	548.097975	-475365.437
77900	0.005951	0.007888	0.003066	0.000630	590.302230	554.788468	-475365.454
77920	0.005767	0.007748	0.003114	0.000624	595.763371	583.123745	-475456.348
77940	0.005819	0.008060	0.002983	0.000627	658.144235	554.762287	-475345.954
77960	0.005703	0.007238	0.003051	0.000628	664.868027	572.901939	-475320.335
77980	0.005647	0.007132	0.003097	0.000631	655.726910	615.097731	-475260.936
78000	0.006123	0.006942	0.003107	0.000639	622.851666	532.108836	-475287.978
78020	0.005945	0.007800	0.002920	0.000629	563.758314	570.820274	-475385.676
78040	0.006087	0.008005	0.003064	0.000645	580.624605	490.748940	-475386.307
78060	0.006238	0.007631	0.003210	0.000628	613.031598	554.833161	-475357.686
78080	0.005621	0.008615	0.003192	0.000606	623.260090	541.727794	-475287.337
78100	0.005809	0.009164	0.003211	0.000597	580.376215	566.968451	-475223.132
78120	0.005244	0.008741	0.003164	0.000586	601.892768	532.569161	-475350.468
78140	0.006097	0.008906	0.003087	0.000601	583.306707	505.345610	-475289.909
78160	0.006202	0.008526	0.003061	0.000596	612.034946	529.319853	-475339.328
78180	0.005807	0.008789	0.003148	0.000591	587.401702	471.180206	-475358.921
78200	0.005940	0.008373	0.003194	0.000573	587.103395	536.628644	-475260.049
78220	0.005935	0.008255	0.003080	0.000558	581.977259	521.758638	-475401.650
78240	0.006354	0.009167	0.003175	0.000579	582.755214	444.220889	-475295.975
78260	0.006014	0.008438	0.003138	0.000550	607.071426	479.601032	-475461.768
78280	0.006625	0.008575	0.003210	0.000587	563.883922	388.518325	-475351.572
78300	0.006616	0.008245	0.003034	0.000564	550.179311	393.628907	-475441.917
78320	0.006401	0.008777	0.003166	0.000586	518.942412	409.768971	-475483.738
78340	0.006404	0.008454	0.002997	0.000598	482.836479	451.736126	-475424.141
78360	0.006437	0.008515	0.003040	0.000601	508.021441	436.765371	-475396.583
78380	0.006196	0.008229	0.003071	0.000585	512.338832	456.445752	-475447.539
78400	0.005991	0.008777	0.003102	0.000579	587.605610	437.079704	-475320.524
78420	0.006725	0.008550	0.003081	0.000607	536.239693	411.210399	-475507.635
78440	0.005663	0.008704	0.003087	0.000565	517.540513	483.566245	-475350.725
78460	0.005684	0.008958	0.003207	0.000570	525.437240	488.602200	-475332.798
78480	0.005933	0.008989	0.003044	0.000565	544.504214	441.887040	-475410.201
78500	0.006110	0.008296	0.003069	0.000551	534.678523	491.012100	-475321.296
78520	0.006388	0.009274	0.003136	0.000571	523.091712	442.043818	-475335.624
78540	0.006284	0.009615	0.003138	0.000570	588.640648	443.869822	-475276.350
78560	0.005560	0.008854	0.003262	0.000558	604.909532	459.471396	-475360.822
78580	0.005309	0.009103	0.003231	0.000548	640.463992	458.061984	-475280.898
78600	0.006001	0.010871	0.003163	0.000564	649.634871	353.518804	-475447.122
78620	0.006264	0.008894	0.003272	0.000551	682.991502	299.669220	-475413.705
78640	0.006292	0.008650	0.003172	0.000561	663.675400	309.409107	-475534.166
78660	0.005871	0.008737	0.003262	0.000567	650.845537	318.092623	-475418.763
78680	0.005875	0.008932	0.003174	0.000551	624.507992	383.639608	-475370.022
78700	0.006378	0.008568	0.003403	0.000559	630.848183	374.624558	-475410.698
78720	0.006579	0.008952	0.003043	0.000597	534.585808	353.992415	-475396.136
78740	0.006107	0.008121	0.003113	0.000570	571.619012	354.816930	-475434.948
78760	0.006522	0.009009	0.003106	0.000568	597.283048	393.828910	-475429.986
78780	0.006486	0.008149	0.003116	0.000555	643.119695	386.359278	-475233.358
78800	0.006297	0.008199	0.003185	0.000574	616.232495	388.839887	-475258.855
78820	0.006441	0.007737	0.003000	0.000587	553.358321	410.729294	-475374.641
78840	0.006239	0.007923	0.003090	0.000617	550.386526	362.357663	-475459.012
78860	0.006233	0.008287	0.003031	0.000584	543.990714	406.058536	-475390.558
78880	0.006061	0.007962	0.003104	0.000571	556.856267	438.282484	-475307.011
78900	0.006091	0.008176	0.003099	0.000582	572.736984	391.461042	-475430.837
78920	0.005887	0.007501	0.003181	0.000580	541.590943	389.840885	-475422.867
78940	0.005745	0.007898	0.003139	0.000571	521.866156	391.566276	-475345.007
78960	0.006141	0.008168	0.003193	0.000554	565.160531	394.413008	-475437.142
78980	0.005910	0.008339	0.003374	0.000547	588.116321	360.238146	-475274.271
79000	0.006428	0.008800	0.003107	0.000576	579.062789	328.722110	-475433.695
79020	0.006358	0.008849	0.002901	0.000577	660.558756	324.946282	-475388.660
79040	0.006072	0.008446	0.003264	0.000587	609.564736	290.989113	-475368.066
79060	0.006327	0.008167	0.003259	0.000605	618.227342	286.579612	-475411.094
79080	0.005928	0.007625	0.003001	0.000585	680.169737	257.469691	-475368.824
79100	0.006285	0.007616	0.003023	0.000605	642.677037	292.958324	-475351.141
79120	0.006523	0.007359	0.003043	0.000610	675.197088	338.731425	-475328.886
79140	0.006298	0.007725	0.003048	0.000613	665.088497	271.798766	-475272.794
79160	0.005902	0.008080	0.003054	0.000618	708.831510	284.862740	-475422.237
79180	0.006092	0.007678	0.003041	0.000631	643.594616	313.404961	-475262.921
79200	0.006620	0.007229	0.003172	0.000628	704.937086	286.762093	-475367.687
79220	0.006679	0.007184	0.003006	0.000623	697.389488	276.150799	-475286.023
79240	0.006113	0.007322	0.003130	0.000588	768.457906	283.686664	-475329.186
79260	0.006199	0.007440	0.003089	0.000572	837.964388	304.410054	-475212.967
79280	0.007147	0.007617	0.003201	0.000610	824.632986	311.813065	-475337.062
79300	0.006821	0.007521	0.003127	0.000609	817.320985	283.680065	-475323.375
79320	0.006014	0.007226	0.003290	0.000582	817.487840	313.278744	-475297.924
79340	0.006280	0.007800	0.003286	0.000616	748.189924	309.019711	-475284.480
79360	0.006469	0.007271	0.003082	0.000604	813.446679	280.431735	-475331.562
79380	0.006383	0.007279	0.003227	0.000594	846.315517	241.731276	-475392.389
79400	0.006283	0.007604	0.003131	0.000600	811.348924	275.445425	-475301.205
79420	0.006557	0.007861	0.003163	0.000606	819.556496	295.041488	-475399.161
79440	0.006454	0.007419	0.003152	0.000619	781.923428	283.906763	-475335.851
79460	0.006748	0.007902	0.003064	0.000645	755.168120	325.840905	-475544.184
79480	0.006266	0.008226	0.002987	0.000635	742.924508	340.501918	-475282.020
79500	0.006552	0.008099	0.003054	0.000635	777.739513	351.440179	-475458.349
79520	0.006106	0.007880	0.003061	0.000594	793.791144	357.564957	-475427.110
79540	0.006058	0.008409	0.003029	0.000613	770.339570	401.578095	-475341.608
79560	0.006597	0.007434	0.003194	0.000603	804.202615	386.650393	-475326.001
79580	0.006857	0.007535	0.003086	0.000607	768.333103	357.908418	-475372.556
79600	0.006699	0.007291	0.003146	0.000644	722.664866	322.612723	-475321.687
79620	0.006309	0.007597	0.003083	0.000641	780.429349	265.772264	-475357.106
79640	0.006668	0.007248	0.003168	0.000622	772.722744	265.259301	-475367.326
79660	0.006573	0.007280	0.002998	0.000627	766.591890	301.665718	-475335.927
79680	0.006530	0.007770	0.003030	0.000613	748.160468	301.596981	-475361.206
79700	0.006549	0.007414	0.002979	0.000633	663.808000	286.023519	-475362.319
79720	0.006465	0.007932	0.003024	0.000598	666.956506	279.296841	-475442.815
79740	0.006673	0.007873	0.003034	0.000609	689.740382	338.746356	-475345.109
79760	0.006788	0.008154	0.003112	0.000617	877.156670	336.461588	-475426.360
79780	0.006362	0.008419	0.002991	0.000611	829.969381	339.790223	-475459.893
79800	0.006164	0.008434	0.003069	0.000617	808.627628	363.209057	-475396.617
79820	0.006348	0.008248	0.003071	0.000641	709.224305	323.936277	-475386.268
79840	0.006010	0.007862	0.003071	0.000622	753.341925	302.629762	-475325.374
79860	0.006171	0.007438	0.003066	0.000628	788.144304	325.038483	-475365.433
79880	0.006354	0.007788	0.003048	0.000649	729.020125	299.306223	-475322.960
79900	0.006221	0.007802	0.002994	0.000622	740.745622	351.575460	-475391.821
79920	0.006503	0.007722	0.003132	0.000646	695.256435	337.407918	-475430.630
79940	0.006174	0.007968	0.003026	0.000635	708.245000	389.667900	-475431.067
79960	0.005901	0.007592	0.003074	0.000636	704.514355	409.258996	-475365.953
79980	0.005495	0.007837	0.003017	0.000627	741.425744	430.815757	-475382.058
80000	0.006044	0.007473	0.003082	0.000656	715.408444	390.890219	-475266.128
80020	0.005949	0.007314	0.003053	0.000672	736.537634	354.897165	-475374.369
80040	0.006017	0.007279	0.003037	0.000666	686.686662	392.190352	-475323.982
80060	0.005936	0.007304	0.003178	0.000655	697.287191	348.727315	-475374.762
80080	0.005947	0.007988	0.002941	0.000650	780.305493	378.939594	-475266.245
80100	0.006274	0.007238	0.002945	0.000646	801.000484	389.841835	-475334.761
80120	0.006183	0.007292	0.003079	0.000636	800.716889	397.135315	-475284.659
80140	0.005873	0.007056	0.003057	0.000638	813.143536	348.775693	-475411.840
80160	0.006406	0.007203	0.003014	0.000680	768.618120	281.637015	-475252.041
80180	0.006015	0.007054	0.002869	0.000692	755.511548	311.359968	-475451.012
80200	0.005939	0.007464	0.003058	0.000672	747.499156	342.120794	-475408.231
80220	0.005952	0.007920	0.003090	0.000658	769.911123	375.185878	-475246.441
80240	0.005770	0.008012	0.002876	0.000662	712.792419	364.850703	-475386.004
80260	0.006260	0.007695	0.002934	0.000649	771.915229	404.943555	-475326.588
80280	0.006181	0.008061	0.002931	0.000659	734.535933	401.494069	-475363.910
80300	0.005786	0.007550	0.003110	0.000643	746.413034	407.509424	-475329.126
80320	0.006175	0.006877	0.003045	0.000645	784.437114	395.259860	-475288.378
80340	0.005883	0.007176	0.003157	0.000636	843.251505	414.757779	-475254.387
80360	0.005933	0.007661	0.003106	0.000618	814.295555	407.521845	-475253.054
80380	0.006254	0.007117	0.003053	0.000609	723.388362	433.498899	-475280.134
80400	0.006156	0.007397	0.003142	0.000631	724.298917	416.929036	-475304.238
80420	0.006077	0.007849	0.003135	0.000616	746.910618	416.404347	-475333.746
80440	0.006046	0.007618	0.003147	0.000605	740.081282	477.279894	-475347.254
80460	0.006342	0.007672	0.003154	0.000607	740.948630	497.430028	-475326.831
80480	0.005880	0.007602	0.003292	0.000596	682.163391	533.914972	-475377.395
80500	0.005740	0.007901	0.003103	0.000596	639.791729	502.181746	-475206.949
80520	0.006123	0.008485	0.003153	0.000592	607.152561	522.280323	-475331.302
80540	0.005818	0.008574	0.003158	0.000588	657.405908	534.393810	-475328.300
80560	0.006084	0.008346	0.003049	0.000585	717.603370	546.577699	-475285.468
80580	0.006141	0.007718	0.003135	0.000560	672.619027	573.717585	-475310.630
80600	0.006149	0.007793	0.003329	0.000589	680.784207	428.137161	-475261.230
80620	0.005976	0.008294	0.003140	0.000590	653.017759	444.344000	-475302.390
80640	0.005777	0.008339	0.003129	0.000584	606.576432	447.126233	-475431.907
80660	0.005790	0.007798	0.003143	0.000576	637.481224	459.415220	-475300.953
80680	0.006146	0.008002	0.003278	0.000576	611.370570	471.157686	-475319.355
80700	0.005916	0.007937	0.003195	0.000590	623.676346	426.103948	-475339.043
80720	0.006401	0.007813	0.003060	0.000615	565.143858	383.336821	-475435.059
80740	0.006075	0.008088	0.003223	0.000601	521.700026	372.482104	-475276.396
80760	0.005936	0.008677	0.003044	0.000622	496.227790	389.814134	-475411.966
80780	0.006226	0.008610	0.002999	0.000641	486.745104	345.357544	-475343.911
80800	0.006157	0.007975	0.003156	0.000615	514.290706	379.972584	-475338.996
80820	0.005941	0.007881	0.003062	0.000582	595.699603	398.183150	-475348.737
80840	0.006142	0.008381	0.002974	0.000586	594.103167	375.626288	-475331.883
80860	0.005843	0.008496	0.003132	0.000595	524.107964	405.585015	-475403.895
80880	0.006083	0.008502	0.003112	0.000599	579.188147	381.887547	-475352.057
80900	0.005494	0.007838	0.003193	0.000575	656.310325	464.580109	-475333.887
80920	0.005855	0.008479	0.003173	0.000599	673.866457	424.062759	-475320.916
80940	0.005754	0.008252	0.003106	0.000592	666.514834	482.301371	-475314.437
80960	0.005870	0.008024	0.003079	0.000607	603.746886	476.634253	-475285.066
80980	0.006042	0.008226	0.003101	0.000608	663.170263	458.708311	-475403.932
81000	0.006005	0.007976	0.003119	0.000635	638.699391	392.582164	-475362.102
81020	0.005982	0.007623	0.003051	0.000598	663.935375	428.810634	-475268.611
81040	0.005958	0.007973	0.003316	0.000614	679.310560	453.561369	-475360.081
81060	0.006148	0.007562	0.003206	0.000613	702.827274	446.210066	-475322.196
81080	0.005865	0.007789	0.003215	0.000602	733.938907	421.504170	-475321.466
