Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
108220	5913.2	53.35637	5880.4	54.30005	14394.9	53.06539	4527.0	5.04	3390.0	5.19
108240	6098.8	51.80247	5688.0	56.55445	14401.9	52.80192	4516.0	5.17	3384.0	5.15
108260	6265.0	47.34813	5646.4	52.33075	14276.0	53.85143	4635.0	4.77	3399.0	4.72
108280	5987.1	52.98036	5499.1	55.72966	14703.0	56.07571	4656.0	5.06	3403.0	5.14
108300	6173.4	49.67222	5321.4	56.08753	14693.9	53.67185	4809.0	5.03	3561.0	4.93
108320	5806.2	52.54387	5734.0	57.01316	14649.0	54.58554	4581.0	5.19	3602.0	5.16
108340	6214.3	49.17288	5747.3	52.11684	14225.9	51.12471	4980.0	4.82	3776.0	4.86
108360	6433.2	49.84852	5719.8	55.60989	14034.9	51.04875	4970.0	5.11	3727.0	5.06
108380	6161.5	50.20448	6075.9	52.73626	13950.0	52.81065	4880.0	4.96	3855.0	5.02
108400	6250.5	50.66191	5990.5	55.97104	13947.0	52.34163	4847.0	5.21	3875.0	5.13
108420	6187.3	48.57901	6166.2	55.40231	13833.9	49.59936	4652.0	5.14	3922.0	4.97
108440	6235.1	47.37726	5916.5	55.43675	14036.0	51.81766	4746.0	5.09	3934.0	4.84
108460	6320.2	48.63077	5891.2	53.21488	13975.9	50.98304	4700.0	4.94	3575.0	4.91
108480	6722.8	48.88316	6132.8	52.51860	13331.0	49.52836	4744.0	5.03	3569.0	5.02
108500	6676.0	50.40533	6136.1	54.13596	13375.1	51.12277	4680.0	5.17	3436.0	5.20
108520	6506.9	48.41065	6032.4	55.76754	13647.9	49.21414	4475.0	5.20	3496.0	5.03
108540	6492.1	49.76719	5992.7	58.07569	13702.9	49.83279	4480.0	5.35	3454.0	5.15
108560	6430.9	47.63284	5916.1	59.64565	13840.9	50.20946	4300.0	5.37	3675.0	4.95
108580	6241.4	50.27752	5760.2	59.26278	14186.9	51.15931	4532.0	5.40	3747.0	5.12
108600	6074.2	46.92816	5589.2	57.40125	14525.0	54.14618	4396.0	5.11	3655.0	4.77
108620	6181.1	46.77587	5613.3	58.52870	14394.1	55.36844	4201.0	5.21	3517.0	4.82
108640	6081.3	48.07064	5615.5	59.40155	14491.8	50.98261	4365.0	5.26	3680.0	4.89
108660	5682.7	47.50977	5822.8	56.69898	14682.9	52.37411	3960.0	5.04	3504.0	4.76
108680	5706.4	45.84466	5678.9	56.39768	14803.0	55.21317	3986.0	4.95	3467.0	4.62
108700	5762.5	47.01655	5927.4	54.83074	14497.9	53.13536	3919.0	4.94	3376.0	4.73
108720	5683.7	47.84003	5872.6	55.56477	14631.9	53.43343	3954.0	5.01	3462.0	4.78
108740	5712.7	47.87766	5659.5	59.84689	14816.8	51.98330	3756.0	5.23	3358.0	4.83
108760	5464.3	49.89650	5671.3	59.22009	15053.9	55.46694	3628.0	5.20	3187.0	4.93
108780	5561.0	48.66603	5742.8	55.96095	14884.9	54.07094	3867.0	4.98	3244.0	4.80
108800	5756.8	48.67597	5720.8	55.74995	14710.8	52.16918	4066.0	4.95	3353.0	4.80
108820	5851.8	49.52338	5576.6	59.65976	14760.9	54.12627	4069.0	5.27	3500.0	4.94
108840	5935.7	49.66392	5358.2	61.56562	14895.9	53.88154	4292.0	5.36	3536.0	4.99
108860	6048.7	50.99010	5566.1	56.63063	14573.9	52.21269	4341.0	5.12	3289.0	5.04
108880	5828.0	51.31997	5626.8	54.85037	14733.8	51.59976	4505.0	4.98	3463.0	4.99
108900	5763.2	51.99513	5762.5	54.19804	14662.8	51.13233	4325.0	4.97	3167.0	5.06
108920	5999.0	52.75230	5478.2	55.96855	14711.8	50.72710	4406.0	5.08	3064.0	5.15
108940	5921.7	57.05790	5447.7	59.31129	14820.8	52.79479	4232.0	5.38	2827.0	5.51
108960	5825.9	50.04890	5480.9	53.88060	14881.9	54.66556	3969.0	4.86	2817.0	4.86
108980	5626.0	49.37789	5597.6	53.19919	14964.9	54.42186	3777.0	4.80	2877.0	4.77
109000	5352.6	51.00061	5523.2	56.74553	15313.9	54.71420	3954.0	5.01	3229.0	4.88
109020	5460.3	49.55141	5669.0	57.02974	15059.8	53.62880	3851.0	5.01	3162.0	4.86
109040	5562.6	52.68640	5797.7	55.63892	14829.0	54.82678	3940.0	5.05	3037.0	5.09
109060	5519.5	51.98339	5944.3	54.42099	14724.9	52.55491	3962.0	4.97	3187.0	5.02
109080	5766.4	53.07282	5580.6	59.89962	14842.8	52.80177	3780.0	5.36	2909.0	5.22
109100	6016.9	51.88717	5283.7	57.77005	14888.9	53.69386	4100.0	5.16	2879.0	5.08
109120	5787.4	53.67246	5504.5	58.18805	14897.9	53.53873	4152.0	5.23	3065.0	5.21
109140	5759.9	49.50291	5667.0	56.96893	14761.8	51.42722	4048.0	5.07	3222.0	4.91
109160	6031.5	49.25788	6109.0	53.59059	14046.9	51.57124	4001.0	4.97	3083.0	4.95
109180	6181.5	49.99134	5846.3	53.52948	14160.0	53.66676	4453.0	4.94	3295.0	4.95
109200	6122.5	49.52232	5833.2	60.03849	14232.9	51.40815	3905.0	5.39	3247.0	5.06
109220	5662.8	48.01271	5904.4	54.30979	14621.0	54.39408	4150.0	4.90	3497.0	4.76
109240	5563.9	48.33898	5972.6	56.77872	14652.0	55.00685	4010.0	5.06	3652.0	4.80
109260	6005.6	49.40589	5746.5	53.80311	14436.0	54.37487	4162.0	4.92	3200.0	4.89
109280	5819.6	48.24885	5645.6	53.56505	14722.9	53.98616	3951.0	4.84	3000.0	4.76
109300	5708.9	49.22241	5671.4	52.19018	14808.0	55.32353	3871.0	4.75	2873.0	4.77
109320	5587.6	46.13827	5919.0	52.02924	14681.0	54.97651	3468.0	4.67	2826.0	4.56
109340	5637.6	46.28386	5639.6	53.34413	14911.0	56.65428	3637.0	4.74	2978.0	4.56
109360	5400.4	49.83934	6041.0	53.08559	14746.8	51.43052	3979.0	4.84	3325.0	4.84
109380	5281.2	53.87542	6062.3	55.23773	14845.8	51.89538	4112.0	5.06	3487.0	5.16
109400	5341.6	50.82320	5930.9	58.38968	14916.8	52.50705	3962.0	5.20	3602.0	5.01
109420	5420.3	49.21749	6103.4	56.80135	14664.9	52.74057	3795.0	5.12	3588.0	4.90
109440	5366.1	47.79529	5888.2	60.22494	14934.9	54.81930	3799.0	5.25	3758.0	4.81
109460	5739.3	44.91813	5865.7	56.14517	14583.1	56.99547	3977.0	4.99	3686.0	4.60
109480	5883.0	44.51551	5668.5	60.44006	14636.9	52.85692	3931.0	5.24	3677.0	4.64
109500	5557.5	45.51561	5793.1	59.00034	14837.9	52.92986	4089.0	5.12	4069.0	4.62
109520	5353.5	43.74329	6092.1	54.27918	14742.0	55.92332	4097.0	4.82	4205.0	4.42
109540	5817.9	42.79258	6029.5	56.67441	14340.1	54.80061	4348.0	5.01	4262.0	4.48
109560	5916.1	45.41333	6202.7	59.73076	14069.0	53.58398	4149.0	5.30	4017.0	4.76
109580	6035.4	48.51783	5931.0	59.45015	14221.9	50.69982	4450.0	5.34	3973.0	4.99
109600	5468.8	46.82080	6476.2	58.29169	14242.9	52.05739	4008.0	5.24	4216.0	4.81
109620	5602.4	45.04226	6534.5	61.00210	14050.9	51.17668	4001.0	5.41	4392.0	4.75
109640	5641.5	45.78663	5976.5	63.44765	14570.8	50.90215	4164.0	5.47	4368.0	4.76
109660	5377.9	46.11455	6216.0	62.42656	14594.9	52.88123	3833.0	5.44	4226.0	4.79
109680	5170.0	45.03773	6146.9	61.09441	14871.8	52.99538	3820.0	5.26	4368.0	4.61
109700	5346.7	44.61125	6586.5	61.60998	14254.8	49.72427	3998.0	5.42	4754.0	4.68
109720	5535.3	43.84921	6735.6	63.78002	13916.9	50.29892	3740.0	5.60	4569.0	4.72
109740	5254.7	43.99579	6913.6	65.54962	14019.8	48.40589	3290.0	5.72	4422.0	4.74
109760	5480.3	43.24586	6733.5	63.54782	13973.9	50.46791	3429.0	5.57	4285.0	4.68
109780	5437.0	41.07736	6972.2	62.77820	13777.8	49.06473	3140.0	5.48	4300.0	4.51
109800	5213.5	42.46999	6502.4	68.67787	14472.9	51.95336	3444.0	5.79	4704.0	4.62
109820	5846.7	41.70161	6469.6	69.60769	13872.0	51.52910	3753.0	5.93	4710.0	4.65
109840	5671.7	40.51537	6893.7	66.25025	13621.8	48.19100	3574.0	5.75	4870.0	4.56
109860	5844.5	40.28555	7080.5	66.48980	13261.9	48.09433	3609.0	5.87	4861.0	4.60
109880	5643.0	42.48382	7013.0	70.12823	13531.9	48.64466	3575.0	6.11	4915.0	4.81
109900	5565.0	41.74193	7346.5	68.51663	13275.9	48.12402	3436.0	6.02	4939.0	4.75
109920	5554.5	38.30539	7304.7	69.90883	13327.7	45.62235	3452.0	6.00	5267.0	4.46
109940	5376.4	43.06497	7356.5	68.63952	13454.7	45.15595	3752.0	6.06	5295.0	4.86
109960	5266.0	39.58400	7392.3	67.81729	13528.8	47.92075	3895.0	5.87	5798.0	4.50
109980	5413.7	38.30656	6892.7	66.43122	13880.8	49.37203	4025.0	5.63	5540.0	4.35
110000	5610.7	40.12577	6956.8	68.18645	13619.8	48.41082	3734.0	5.85	5087.0	4.55
110020	5717.8	41.76026	6959.8	68.02176	13509.8	48.08506	4112.0	5.97	5277.0	4.74
110040	5829.2	37.84768	7094.5	66.97468	13262.8	46.76474	3952.0	5.83	5456.0	4.42
110060	5446.8	39.35882	7626.5	71.34883	13113.8	46.73370	3618.0	6.21	5639.0	4.62
110080	5320.1	40.88215	7672.4	70.52296	13194.8	46.05206	3485.0	6.20	5483.0	4.76
110100	5779.7	40.89022	7464.9	73.33323	12942.8	46.10211	3525.0	6.45	5313.0	4.84
110120	5582.6	39.30389	7192.3	74.34816	13412.8	46.13133	3896.0	6.32	5720.0	4.65
110140	5631.6	39.57986	7562.2	67.98288	12992.7	44.11860	3992.0	6.01	5798.0	4.59
110160	5631.5	38.85636	7927.0	68.92909	12627.7	42.86504	3739.0	6.13	5759.0	4.62
110180	5684.4	38.57390	7707.4	71.74181	12794.9	45.90110	3875.0	6.27	5826.0	4.60
110200	5770.5	39.53267	7249.7	69.93359	13166.8	46.60885	4019.0	6.08	5558.0	4.61
110220	5395.5	36.90592	7323.6	69.42286	13467.7	46.09085	3961.0	5.90	5911.0	4.35
110240	5158.1	39.45608	7773.2	70.14782	13255.9	47.27846	3659.0	6.09	5875.0	4.56
110260	5402.0	40.46116	7303.0	73.47773	13482.7	44.90540	3632.0	6.28	5535.0	4.68
110280	5611.8	40.61414	7484.4	69.35056	13090.6	42.31638	3567.0	6.08	5228.0	4.69
110300	5749.9	42.39331	7377.4	68.07521	13059.8	45.42031	3732.0	6.07	5126.0	4.84
110320	5637.3	44.37595	7575.2	68.07735	12974.8	45.87230	4049.0	6.16	5444.0	5.02
110340	5514.8	46.97565	7686.0	67.20182	12986.8	45.40535	4300.0	6.18	5613.0	5.19
110360	5311.9	45.90893	8050.8	68.27729	12824.7	43.47369	4106.0	6.30	5807.0	5.18
110380	5759.2	44.42265	7418.5	69.61774	13009.7	43.70517	4275.0	6.26	5538.0	5.04
110400	5694.2	44.23939	7420.3	67.96807	13072.7	44.14778	4053.0	6.13	5315.0	5.00
110420	5634.1	43.02007	7298.1	65.04493	13254.8	46.08833	4004.0	5.85	5168.0	4.80
110440	5589.2	43.01806	7449.9	64.18814	13147.9	47.50574	3850.0	5.82	5007.0	4.82
110460	5591.9	41.07825	7445.7	62.61232	13148.9	47.11580	3732.0	5.65	5081.0	4.60
110480	5219.2	40.78978	7568.0	66.42269	13399.8	47.64339	3627.0	5.82	5383.0	4.60
110500	5480.2	42.57625	7511.0	65.63596	13195.8	45.72063	3827.0	5.85	5296.0	4.75
110520	5584.0	41.58462	7440.0	64.71195	13162.7	43.93914	3816.0	5.82	5203.0	4.70
110540	5688.5	46.17269	7155.9	70.61187	13343.7	45.18704	4286.0	6.31	5395.0	5.16
110560	5930.7	42.36683	7308.0	64.07983	12947.8	45.63589	3977.0	5.82	4947.0	4.80
110580	6066.4	41.05348	7319.7	61.34615	12799.8	45.11955	3676.0	5.62	4571.0	4.65
110600	5729.8	41.43502	7066.5	65.99460	13390.8	46.94653	3547.0	5.83	4791.0	4.67
110620	5726.1	43.52832	7159.2	64.87430	13301.7	45.67017	3809.0	5.84	4896.0	4.83
110640	5768.9	42.65789	7295.1	64.44983	13122.8	46.56405	4128.0	5.81	5138.0	4.81
110660	6012.7	42.78655	7300.9	62.89314	12872.8	45.49176	4315.0	5.78	5117.0	4.86
110680	5730.0	42.75884	7262.3	66.35307	13194.9	47.25712	4425.0	5.93	5578.0	4.83
110700	5865.4	39.29963	7347.7	61.68646	12973.0	48.05097	4301.0	5.57	5499.0	4.48
110720	5919.4	40.01855	7348.9	63.54627	12917.9	46.32022	4258.0	5.72	5427.0	4.59
110740	6058.5	41.46324	7293.5	68.45896	12834.9	45.90575	4066.0	6.13	5278.0	4.83
110760	5924.6	41.36551	7557.3	68.72309	12704.7	43.11530	4190.0	6.18	5532.0	4.85
110780	5956.3	39.67489	7590.4	70.24806	12639.8	43.57064	4029.0	6.27	5721.0	4.74
110800	5692.5	39.08039	7553.7	73.09303	12940.7	44.18022	4056.0	6.35	5988.0	4.65
110820	5580.7	39.69405	7533.8	73.56715	13072.8	45.74021	3723.0	6.39	5705.0	4.70
110840	5667.7	40.49134	7662.0	66.83162	12856.8	44.32467	3888.0	6.00	5514.0	4.69
110860	5863.5	40.19320	7570.6	62.65353	12751.7	43.66387	3794.0	5.73	5020.0	4.63
110880	6090.7	43.68337	7067.7	68.14074	13028.8	46.30922	4050.0	6.10	4882.0	4.98
110900	6086.7	43.40297	7012.9	69.09719	13087.9	47.53740	3889.0	6.13	4842.0	4.95
110920	5559.2	43.12516	6730.9	66.40452	13897.6	45.83101	3946.0	5.76	4955.0	4.72
110940	5442.4	43.30990	7216.2	65.34472	13528.9	48.32869	3760.0	5.79	4989.0	4.77
110960	5590.3	43.87725	7146.8	69.35868	13450.6	44.40166	4133.0	6.13	5379.0	4.93
110980	5937.4	40.44559	6972.7	67.26399	13276.8	45.80176	4379.0	5.90	5472.0	4.64
111000	6183.3	41.30360	7007.7	67.60058	12995.8	45.27039	4445.0	6.01	5351.0	4.78
111020	6219.0	38.69311	7208.5	67.59475	12758.9	46.22838	4404.0	5.97	5522.0	4.57
111040	6300.2	41.18414	6791.9	66.69992	13094.7	44.69199	4597.0	5.93	5302.0	4.74
111060	6403.7	45.59056	6869.3	62.36089	12913.6	42.78913	5164.0	5.78	5343.0	5.05
111080	6296.4	42.63274	6749.6	64.48431	13140.9	47.12680	4670.0	5.81	5191.0	4.82
111100	5779.8	42.00355	6843.6	65.29104	13563.8	47.68058	4179.0	5.75	5156.0	4.68
111120	5568.2	43.18614	6850.6	64.78781	13768.8	48.83721	4198.0	5.70	5087.0	4.74
111140	5955.6	41.52935	6602.8	72.44938	13629.9	48.88532	3925.0	6.19	4972.0	4.76
111160	6171.3	40.93864	6237.8	68.73541	13778.7	46.57444	4430.0	5.90	5042.0	4.64
111180	6270.3	41.54516	6212.8	68.02656	13704.7	46.58314	4278.0	5.89	4807.0	4.69
111200	6156.5	42.65464	6166.1	70.01094	13865.8	49.12206	4640.0	6.04	5194.0	4.81
111220	6213.8	44.93669	6062.1	68.97663	13912.9	50.89910	4650.0	6.02	4966.0	4.92
111240	6327.4	42.69271	6157.3	64.05721	13702.9	50.34911	4679.0	5.64	4794.0	4.69
111260	5985.6	41.65801	6604.9	65.33895	13596.8	47.57464	4162.0	5.72	4886.0	4.63
111280	6032.5	41.69914	6522.5	69.67150	13632.9	48.97829	3961.0	6.03	4801.0	4.74
111300	6213.4	42.19576	6500.9	63.90887	13472.8	47.16724	4402.0	5.66	4879.0	4.68
111320	6318.5	43.67885	6502.2	66.76105	13366.9	48.39164	4530.0	5.93	4921.0	4.89
111340	6282.4	42.40744	6441.3	66.65877	13463.7	45.29166	4750.0	5.88	5129.0	4.79
111360	6593.2	42.97161	6344.2	65.23569	13249.9	47.42977	5034.0	5.83	5089.0	4.86
111380	6622.2	42.88128	6560.8	64.31460	13003.9	47.37265	5083.0	5.81	5211.0	4.86
111400	6258.7	45.00477	6545.0	65.10443	13383.8	46.17903	5078.0	5.85	5311.0	4.98
111420	5871.8	42.27839	6682.8	65.09189	13632.7	46.70073	4829.0	5.72	5509.0	4.70
111440	6045.9	44.96656	6433.4	59.28256	13707.9	50.36180	4793.0	5.36	4826.0	4.79
111460	5939.8	43.01701	6570.6	62.60532	13676.8	48.70288	4304.0	5.54	4825.0	4.68
111480	5832.8	41.97005	6643.7	63.81318	13710.8	47.69918	4137.0	5.61	4899.0	4.65
111500	5686.0	42.62110	6465.6	61.25779	14035.9	50.14364	4324.0	5.40	4890.0	4.58
111520	5930.8	42.96954	6421.9	63.34986	13834.9	50.99366	4362.0	5.60	4918.0	4.69
111540	5871.1	45.06806	6712.4	62.25988	13603.8	48.47916	4289.0	5.59	4673.0	4.88
111560	5551.3	43.55194	6667.4	61.76127	13968.9	51.32624	4068.0	5.45	4760.0	4.65
111580	5644.7	40.15075	6384.6	60.46660	14157.9	51.66195	4100.0	5.24	4830.0	4.34
111600	6007.4	40.59406	5867.4	61.50267	14312.9	52.47341	4426.0	5.27	4755.0	4.37
111620	5707.8	41.33638	5967.5	63.45047	14512.9	52.47986	4453.0	5.37	4908.0	4.42
111640	5755.0	42.93956	5946.7	64.83112	14486.9	53.41039	4533.0	5.49	4980.0	4.58
111660	5661.9	41.52179	6091.6	65.68804	14434.9	52.12750	4246.0	5.59	4889.0	4.53
111680	5623.2	43.62947	6191.0	62.11135	14374.0	54.53822	4129.0	5.35	4498.0	4.60
111700	5765.6	40.24412	6355.8	62.06902	14065.9	51.88502	4101.0	5.36	4911.0	4.38
111720	5505.1	41.96298	6330.7	61.05880	14351.9	51.72277	4072.0	5.27	4634.0	4.48
111740	5167.1	45.60012	6242.7	60.03797	14778.8	52.29886	4053.0	5.23	4496.0	4.68
111760	5361.1	47.74332	6071.4	64.00004	14756.9	52.72107	4148.0	5.54	4417.0	4.89
111780	5263.6	43.48960	6229.9	61.41588	14694.9	53.07266	4113.0	5.30	4737.0	4.54
111800	5310.6	43.71712	5996.6	64.25588	14881.9	53.37126	4260.0	5.43	4743.0	4.59
111820	5490.3	43.23269	6035.7	65.76929	14662.9	52.60456	4092.0	5.58	4773.0	4.60
111840	5570.0	41.94685	6142.9	68.19613	14476.0	53.46324	3757.0	5.73	4680.0	4.57
111860	5907.4	39.93293	6317.7	60.95196	13962.1	53.37329	3993.0	5.31	4560.0	4.39
111880	6218.1	39.90431	6086.1	61.49008	13882.9	49.67001	4193.0	5.35	4487.0	4.39
111900	5873.7	41.76571	6119.4	64.59236	14194.8	50.06565	4234.0	5.53	4684.0	4.56
111920	5891.4	39.82269	5936.1	67.77719	14360.9	52.07549	4088.0	5.66	4871.0	4.41
111940	5930.7	42.09638	6017.6	64.67024	14239.9	51.78871	4161.0	5.57	4631.0	4.59
111960	5400.1	41.18339	5931.0	66.94778	14857.9	53.46504	3868.0	5.54	4668.0	4.44
111980	5441.7	38.68806	6231.1	63.36732	14514.9	52.53017	3705.0	5.33	4696.0	4.23
112000	5688.1	43.39459	6424.9	63.67913	14074.8	49.56335	3842.0	5.56	4492.0	4.68
112020	5442.5	44.37968	6303.0	63.43285	14442.9	51.56212	4108.0	5.50	4685.0	4.71
112040	5367.2	41.32714	6211.5	58.01189	14608.8	50.56881	3866.0	5.04	4462.0	4.34
112060	5654.1	43.31168	5901.4	62.04312	14633.0	55.21603	3917.0	5.31	4102.0	4.57
112080	5697.0	42.88740	6139.5	57.48052	14351.0	52.99021	3753.0	5.06	3879.0	4.49
112100	5646.6	46.64413	5986.1	60.98545	14555.9	53.01744	3744.0	5.33	3711.0	4.83
112120	5888.2	45.35939	5962.2	61.21292	14337.9	51.40542	3755.0	5.37	3700.0	4.76
112140	5886.8	42.56313	5982.1	60.56256	14318.8	50.31726	3564.0	5.24	3692.0	4.50
112160	5816.2	45.12601	5635.4	65.96700	14737.8	50.80441	3776.0	5.60	3844.0	4.76
112180	5714.1	43.55056	5964.2	61.46209	14509.7	49.70512	4003.0	5.32	4173.0	4.60
112200	5765.1	44.06845	6116.4	64.49662	14306.9	51.83784	3855.0	5.57	4237.0	4.72
112220	5776.0	43.69919	6226.9	61.16746	14184.9	50.90714	3901.0	5.38	4235.0	4.63
112240	5772.5	40.06423	6104.0	60.71707	14311.0	52.89853	3928.0	5.21	4372.0	4.35
112260	5645.8	41.09885	6228.6	66.88678	14313.9	51.34425	3921.0	5.64	4793.0	4.52
112280	5351.1	40.49623	6357.4	66.77525	14479.9	52.22414	3930.0	5.59	5091.0	4.42
112300	5091.8	43.60932	6548.9	65.02928	14547.9	52.22097	3965.0	5.55	5032.0	4.63
112320	5560.1	42.48945	6357.8	62.23568	14269.8	49.21363	4088.0	5.40	4778.0	4.54
112340	5811.1	44.50791	6603.1	67.19273	13773.8	48.86835	3615.0	5.87	4320.0	4.88
112360	5541.4	44.01954	6455.9	63.58368	14190.8	49.11217	3821.0	5.56	4491.0	4.71
112380	5676.2	43.93887	6439.0	64.25785	14072.9	50.59298	3750.0	5.59	4374.0	4.72
112400	5587.2	43.34547	6056.3	62.61554	14544.7	49.48709	4022.0	5.36	4396.0	4.58
112420	5968.7	42.38812	6035.2	62.04308	14183.9	51.25532	4110.0	5.40	4360.0	4.55
112440	5975.7	42.73487	5788.6	62.33585	14423.8	51.25959	4685.0	5.35	4674.0	4.55
112460	5926.1	45.52129	6204.0	62.04918	14057.8	49.48600	4863.0	5.50	4995.0	4.82
112480	6162.0	45.86669	6182.0	69.29402	13844.8	49.17222	4906.0	6.04	5226.0	5.01
112500	6254.0	47.29501	6121.7	66.94540	13812.7	46.84087	5034.0	5.94	4988.0	5.11
112520	6209.9	46.07645	6003.8	66.34835	13974.7	47.77241	4865.0	5.86	4871.0	4.99
112540	6399.5	44.33256	6127.1	61.68919	13660.8	47.85221	4438.0	5.51	4273.0	4.80
112560	6437.1	48.84585	6242.4	65.45406	13508.7	46.34037	4529.0	5.93	4276.0	5.29
112580	6066.3	48.09093	6512.2	58.46029	13608.7	46.75607	4577.0	5.39	4389.0	5.02
112600	5775.9	49.73000	6955.2	62.22591	13456.9	47.99835	4377.0	5.75	4626.0	5.28
112620	5672.5	45.95054	6667.1	59.04380	13847.8	48.89425	4435.0	5.36	4679.0	4.82
112640	5743.2	44.69045	6377.6	60.49416	14066.9	50.85761	4403.0	5.39	4699.0	4.71
112660	5858.1	44.45680	6419.8	62.67653	13910.0	51.98022	4189.0	5.55	4469.0	4.78
112680	6173.8	44.91794	5917.3	61.61999	14096.8	48.81017	4414.0	5.43	4235.0	4.75
112700	5825.3	46.04238	6102.1	61.73694	14260.8	49.09910	4220.0	5.46	4294.0	4.83
112720	5965.9	44.25825	6121.9	60.40647	14099.9	50.78498	4398.0	5.36	4447.0	4.69
112740	6185.9	46.00531	6207.6	59.12488	13793.8	48.71395	4324.0	5.34	4037.0	4.85
112760	5932.2	46.28916	6335.5	59.56032	13919.9	50.48452	4159.0	5.38	4074.0	4.89
112780	6133.0	46.04744	6199.3	64.07596	13855.8	48.60110	4019.0	5.69	4062.0	4.95
112800	6245.1	47.26448	6313.2	64.68295	13629.8	47.92194	4329.0	5.82	4311.0	5.10
112820	6223.7	44.02104	6363.0	63.61330	13600.9	49.78914	4372.0	5.66	4530.0	4.81
112840	6169.6	43.28035	6108.3	63.24359	13909.8	48.77657	4170.0	5.56	4251.0	4.73
112860	5827.5	47.47028	6238.0	62.26439	14123.0	52.79297	4271.0	5.55	4356.0	4.97
112880	5970.4	47.80172	6188.8	60.47222	14028.8	48.62252	4482.0	5.41	4278.0	4.96
112900	5821.5	47.44279	6139.3	56.22893	14226.9	52.45313	4617.0	5.10	4178.0	4.83
112920	5891.6	48.35665	6069.2	62.47484	14227.9	51.35222	4662.0	5.56	4509.0	5.02
112940	6021.8	43.67988	6208.4	57.63520	13956.9	50.89850	4343.0	5.16	4280.0	4.60
112960	6026.4	47.91278	6358.2	57.36061	13803.0	51.19335	4734.0	5.25	4409.0	4.94
112980	5747.6	47.64403	6154.5	57.68505	14286.0	53.25975	4659.0	5.19	4445.0	4.84
113000	5732.4	45.62110	6286.0	54.76543	14168.9	50.93554	4655.0	4.97	4422.0	4.67
113020	5963.6	49.04863	6351.3	58.32672	13872.9	49.65741	4811.0	5.35	4480.0	5.04
113040	5728.5	53.89420	6378.7	61.80128	14081.9	50.49794	4706.0	5.69	4406.0	5.47
113060	5790.1	51.62446	6220.5	58.03486	14177.8	49.02309	4903.0	5.33	4363.0	5.18
113080	5814.2	52.62975	6234.8	60.43932	14139.7	47.01281	4903.0	5.55	4482.0	5.33
113100	6103.4	49.05645	6070.7	58.66497	14013.9	50.59447	5202.0	5.34	4670.0	5.03
113120	6015.5	49.08376	6104.6	58.05189	14067.9	50.92902	4884.0	5.31	4402.0	5.01
113140	5990.6	49.46993	6062.6	57.69862	14135.0	52.70204	4770.0	5.24	4181.0	5.03
113160	6098.7	43.71636	5696.3	58.85497	14393.0	54.77223	4820.0	5.13	4395.0	4.57
113180	5800.0	43.44038	5522.0	62.36483	14867.1	57.97183	4540.0	5.27	4511.0	4.52
113200	5692.9	42.09815	5395.9	60.25873	15100.1	58.32518	4401.0	5.08	4416.0	4.35
113220	5855.0	44.29791	5745.3	59.63252	14588.0	55.63972	4574.0	5.15	4404.0	4.57
113240	6210.3	41.14026	5517.4	58.14961	14460.0	53.61930	4719.0	5.03	4332.0	4.35
113260	6220.4	42.38429	5667.5	60.14105	14300.1	55.03862	4841.0	5.23	4464.0	4.54
113280	6019.3	47.26400	6010.2	61.74624	14159.0	53.23280	5038.0	5.48	4844.0	4.93
113300	5905.5	47.79429	6545.0	56.94855	13737.0	51.16741	4534.0	5.28	4376.0	4.96
113320	5550.8	47.50085	6342.2	57.02052	14295.0	52.85349	4418.0	5.19	4335.0	4.84
113340	5643.9	48.49730	6267.4	58.29280	14276.9	51.56474	4312.0	5.29	4167.0	4.96
113360	5803.9	49.92322	6058.3	55.18727	14325.8	50.16678	4724.0	5.06	4092.0	4.97
113380	5671.3	51.59015	6120.6	57.96117	14396.8	50.57681	4587.0	5.29	4053.0	5.15
113400	5533.3	50.46167	6135.7	59.29287	14519.9	53.09682	4447.0	5.33	4208.0	5.08
113420	5761.6	47.53377	6123.6	58.13858	14302.8	50.70095	4329.0	5.20	4025.0	4.84
113440	5382.0	46.97959	6266.0	54.64319	14539.8	50.19953	3987.0	4.95	3896.0	4.70
113460	5644.0	49.19482	5912.0	59.04166	14632.7	49.70333	4518.0	5.26	4244.0	4.93
113480	5737.4	46.11874	5838.0	58.35495	14612.9	52.38772	4373.0	5.15	4067.0	4.72
113500	5637.8	47.66878	5598.6	60.24403	14952.9	53.68145	4228.0	5.22	3910.0	4.77
113520	5629.4	45.22263	5666.2	57.82368	14892.9	53.27852	4073.0	5.00	3864.0	4.55
113540	5519.1	49.25718	5624.5	60.10892	15045.9	55.33262	3964.0	5.22	3550.0	4.88
113560	5431.0	47.31835	5354.5	57.12555	15404.0	56.94985	3945.0	4.93	3403.0	4.63
113580	5757.3	45.36945	5684.1	57.80539	14746.9	53.95616	4055.0	5.04	3664.0	4.62
113600	6031.4	48.01041	5507.5	58.76823	14649.9	53.29453	4368.0	5.18	3522.0	4.86
113620	6117.3	48.46785	5616.2	57.52326	14455.0	53.73471	4420.0	5.16	3538.0	4.89
