Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
77040	8554.9	52.39927	8493.6	70.61679	13531.6	43.18996	3837.0	6.72	3310.0	5.97
77060	8666.6	49.98801	8427.4	67.28988	13485.6	44.08297	3733.0	6.44	3128.0	5.73
77080	8794.5	49.26306	8548.4	67.93150	13236.6	42.41095	3835.0	6.51	3257.0	5.73
77100	8870.7	51.65708	8321.8	70.74387	13387.6	43.28983	3914.0	6.70	3083.0	5.93
77120	9301.2	48.96342	8006.2	72.07511	13272.5	41.32259	4234.0	6.80	3223.0	5.82
77140	9400.4	51.55739	8375.5	68.08624	12803.6	40.87993	4314.0	6.66	3125.0	6.03
77160	9392.7	54.94447	8404.6	69.40348	12782.5	39.52391	4303.0	6.83	2941.0	6.36
77180	9507.4	52.18433	8367.4	66.91296	12704.5	40.27195	4114.0	6.62	2778.0	6.11
77200	9357.5	52.20622	8111.8	68.68404	13110.5	40.81912	4070.0	6.66	2769.0	6.03
77220	9257.3	50.31001	7960.0	69.97871	13362.6	42.80579	4136.0	6.64	2977.0	5.88
77240	9022.6	51.37920	8316.7	69.70024	13240.5	42.05190	3770.0	6.67	2858.0	5.94
77260	9143.7	53.32246	8083.0	70.74940	13353.5	42.34581	4038.0	6.78	2925.0	6.09
77280	9084.5	51.57464	8265.8	69.84074	13229.4	40.38603	3833.0	6.71	2891.0	5.96
77300	9173.4	50.37456	8044.1	71.05589	13362.4	39.85591	3890.0	6.68	2877.0	5.85
77320	9436.3	50.57028	7950.2	71.19811	13193.5	41.13503	3985.0	6.79	2765.0	5.96
77340	9198.2	48.75545	8172.8	69.54000	13208.4	40.38169	4138.0	6.57	3193.0	5.70
77360	9012.6	52.17921	8471.5	68.73577	13095.5	41.11827	3876.0	6.67	3054.0	6.02
77380	8517.0	52.90121	8516.7	71.35040	13546.4	40.23862	3736.0	6.80	3256.0	6.05
77400	8486.0	52.75815	8663.5	69.91675	13430.5	42.01831	3793.0	6.69	3383.0	6.00
77420	8760.6	50.41820	8594.4	68.24978	13224.5	41.06507	3562.0	6.56	3023.0	5.82
77440	9018.5	51.27097	8385.7	70.64282	13175.5	41.52818	3844.0	6.77	3047.0	5.97
77460	8928.6	51.59369	8750.5	71.06112	12900.4	38.57386	3738.0	6.91	3129.0	6.08
77480	8861.8	52.88323	8814.9	76.57211	12903.4	37.93178	3772.0	7.36	3357.0	6.30
77500	8870.7	52.26604	8951.2	69.64936	12757.4	38.29166	3852.0	6.86	3316.0	6.13
77520	8826.6	50.39942	8952.5	72.89639	12800.5	39.38271	3818.0	7.02	3571.0	6.02
77540	8887.4	48.87348	9069.1	69.70157	12622.5	39.05619	3991.0	6.83	3718.0	5.88
77560	8951.7	52.36665	8984.5	72.90064	12643.4	37.27546	3982.0	7.14	3601.0	6.24
77580	9077.5	51.39499	8653.0	76.05670	12849.3	36.90182	3928.0	7.30	3500.0	6.18
77600	9157.7	54.33830	9101.2	70.86953	12320.4	36.31479	4091.0	7.15	3502.0	6.46
77620	9122.5	51.53745	8975.3	70.58846	12481.5	39.55333	4209.0	6.99	3661.0	6.16
77640	8718.6	50.30205	9256.0	69.86420	12604.5	39.26294	3715.0	6.88	3741.0	5.96
77660	8980.5	50.92430	8907.5	72.69328	12691.5	39.76954	3891.0	7.07	3647.0	6.08
77680	9083.5	51.37497	8732.4	70.09777	12763.5	40.17027	4198.0	6.84	3508.0	6.06
77700	9062.7	52.80431	8815.6	72.45100	12701.4	38.47183	4004.0	7.08	3445.0	6.24
77720	9021.6	52.35104	8746.5	70.83696	12811.5	40.32036	3946.0	6.91	3238.0	6.14
77740	9107.7	53.38637	8745.0	66.05834	12726.5	39.48398	4115.0	6.58	3120.0	6.14
77760	9143.6	52.84571	8614.1	65.55598	12821.6	41.37987	4264.0	6.49	3135.0	6.06
77780	9276.4	51.45857	8463.3	66.81279	12839.5	40.34721	4116.0	6.55	3066.0	5.99
77800	9317.4	51.65822	8527.4	68.57303	12734.4	38.61024	4183.0	6.75	3171.0	6.07
77820	9150.6	52.33392	8731.4	69.51294	12697.5	39.99006	4080.0	6.84	3259.0	6.15
77840	9041.6	51.46722	9003.3	70.75475	12534.5	38.70691	3939.0	6.99	3438.0	6.15
77860	8891.4	48.56877	9084.1	69.28411	12603.5	38.70619	3550.0	6.74	3329.0	5.80
77880	8988.7	52.52429	8805.6	72.30835	12785.4	39.04976	3861.0	7.03	3391.0	6.19
77900	8884.8	52.98650	8704.4	69.44347	12990.5	39.96584	4015.0	6.82	3373.0	6.15
77920	8895.6	51.28938	8977.1	68.82394	12706.5	39.76818	4007.0	6.74	3535.0	6.02
77940	9293.6	53.14403	8473.4	68.26603	12812.4	38.66544	4476.0	6.74	3413.0	6.14
77960	9169.6	52.47076	8951.8	64.68241	12457.5	38.51265	4365.0	6.54	3443.0	6.13
77980	9136.5	51.88297	9018.7	64.45710	12423.4	37.76458	4377.0	6.58	3681.0	6.09
78000	8842.9	54.15969	9333.6	64.90731	12402.4	37.87916	4009.0	6.61	3335.0	6.27
78020	8785.8	52.72424	8871.3	69.64287	12922.3	37.78879	3968.0	6.82	3425.0	6.14
78040	9073.7	53.33582	8689.2	67.60567	12816.4	38.66414	4048.0	6.69	3078.0	6.17
78060	8863.6	51.23625	8858.8	64.31386	12856.5	39.62696	4036.0	6.39	3310.0	5.89
78080	9142.5	51.28657	8246.8	69.96977	13190.6	42.40061	4234.0	6.69	3248.0	5.94
78100	8827.6	51.07674	8005.3	73.54781	13747.6	44.11660	3943.0	6.83	3250.0	5.89
78120	9093.3	49.05686	8081.9	69.97750	13404.5	42.28826	3889.0	6.58	3001.0	5.71
78140	8669.9	52.71545	8126.2	72.74677	13784.5	43.14897	3925.0	6.81	3160.0	6.00
78160	8686.0	54.06795	8179.8	69.32957	13714.4	41.78236	4131.0	6.61	3134.0	6.04
78180	8807.7	51.57775	8111.9	70.19104	13660.5	43.10922	3783.0	6.64	2945.0	5.88
78200	8543.8	50.90741	8266.7	69.17265	13769.5	43.48285	3729.0	6.48	3068.0	5.76
78220	8507.8	50.82051	8093.7	67.81421	13978.5	43.33171	3751.0	6.33	2960.0	5.68
78240	8639.9	53.01274	7755.0	68.24968	14185.5	44.20746	3879.0	6.37	2717.0	5.83
78260	8567.8	51.40789	7776.9	66.68288	14235.5	44.99574	3788.0	6.24	2698.0	5.67
78280	8602.0	53.48365	7932.5	64.51887	14045.5	43.21989	3677.0	6.17	2408.0	5.87
78300	8298.3	55.02921	8042.6	66.29010	14239.4	43.16903	3524.0	6.28	2509.0	5.95
78320	8469.2	54.92177	7911.2	70.81830	14200.5	44.57575	3439.0	6.62	2450.0	6.07
78340	8521.1	53.99696	8286.0	72.82921	13773.4	42.13755	3293.0	6.89	2709.0	6.12
78360	8461.2	54.91754	8196.9	70.82426	13922.4	42.52604	3408.0	6.72	2660.0	6.13
78380	8497.0	52.97663	8311.7	69.17421	13771.4	42.09181	3380.0	6.55	2677.0	5.92
78400	8769.9	53.25601	7799.1	68.97376	14011.5	44.00532	3742.0	6.50	2605.0	5.93
78420	8463.4	56.99635	8256.0	71.90585	13861.5	43.26602	3537.0	6.86	2636.0	6.34
78440	8743.5	48.75748	7983.0	70.21868	13853.5	42.59020	3382.0	6.48	2690.0	5.59
78460	8756.6	50.05738	7901.1	69.83044	13922.5	44.26813	3527.0	6.50	2730.0	5.69
78480	8662.0	54.09933	7759.6	73.66824	14159.6	45.20936	3550.0	6.77	2485.0	6.05
78500	8270.1	53.08085	8013.0	70.04313	14297.6	46.00798	3377.0	6.53	2723.0	5.89
78520	8421.9	51.91033	7721.2	69.97349	14437.4	44.06787	3432.0	6.43	2598.0	5.73
78540	8550.1	54.61130	7380.8	71.60225	14650.5	45.96001	3752.0	6.57	2586.0	5.96
78560	8962.5	50.15374	7677.0	67.60965	13940.6	44.89020	3745.0	6.30	2546.0	5.66
78580	9126.3	48.87505	7419.3	68.05769	14034.6	45.23580	3969.0	6.26	2588.0	5.54
78600	9218.8	54.85403	6620.6	71.12203	14742.5	46.66406	4208.0	6.48	2134.0	5.96
78620	9050.0	56.43990	7140.2	64.52867	14390.6	46.55006	4029.0	6.07	1769.0	5.99
78640	9060.1	57.30532	7267.0	63.68742	14253.5	44.65738	4075.0	6.10	1853.0	6.08
78660	9233.7	54.54719	7510.9	64.36435	13835.6	44.56390	3924.0	6.18	1952.0	5.97
78680	9004.7	53.00773	7397.1	65.85677	14178.6	45.45802	3893.0	6.17	2178.0	5.79
78700	8754.1	55.86252	7642.8	64.59857	14183.7	48.07627	3802.0	6.15	2205.0	5.98
78720	8673.3	57.38615	7873.1	69.55662	14034.4	42.98160	3562.0	6.61	2193.0	6.27
78740	8740.9	54.09148	7960.5	65.18594	13878.5	43.14687	3475.0	6.25	2154.0	5.93
78760	8587.2	55.76132	7602.1	67.50008	14391.5	44.81171	3792.0	6.35	2347.0	6.02
78780	8636.1	55.41337	7826.5	63.70943	14117.5	43.86910	3872.0	6.09	2363.0	5.93
78800	8734.9	53.65859	7952.3	62.54231	13892.4	42.55681	3829.0	6.03	2333.0	5.83
78820	8524.3	56.96119	8452.4	67.99425	13603.5	42.15435	3514.0	6.58	2511.0	6.27
78840	8954.0	56.10360	8390.4	66.93534	13235.5	41.17591	3586.0	6.58	2297.0	6.29
78860	8805.9	53.96114	8093.6	67.01962	13680.5	42.00686	3610.0	6.41	2433.0	6.00
78880	8524.9	52.06200	8315.4	66.24834	13739.5	42.68618	3532.0	6.31	2649.0	5.83
78900	8821.9	53.80702	8105.7	67.43488	13652.5	42.61242	3568.0	6.40	2280.0	5.99
78920	8894.7	52.60718	8500.0	63.92180	13184.5	41.87165	3371.0	6.24	2284.0	5.89
78940	8749.5	49.59883	8302.0	62.60606	13527.4	41.24691	3265.0	6.03	2285.0	5.59
78960	8623.0	53.56066	7860.6	64.99057	14096.6	45.11599	3443.0	6.16	2215.0	5.81
78980	8852.8	52.63016	7597.8	64.52647	14129.7	47.66486	3572.0	6.09	2030.0	5.74
79000	8815.2	56.99154	7615.0	66.81073	14150.5	43.53836	3672.0	6.34	1973.0	6.14
79020	9133.3	60.61798	7319.4	67.68691	14128.4	42.94825	4148.0	6.52	2022.0	6.48
79040	9295.9	56.52210	7627.8	64.62264	13656.6	44.78518	3831.0	6.29	1791.0	6.19
79060	9267.8	55.95723	7809.4	62.16701	13502.5	42.24225	3854.0	6.13	1808.0	6.12
79080	9650.9	59.11377	7739.5	63.05986	13189.5	41.29596	4091.0	6.30	1606.0	6.45
79100	9400.2	61.35962	8075.3	63.72199	13104.5	40.95155	4064.0	6.43	1875.0	6.67
79120	9093.3	60.19577	8189.9	60.90685	13296.4	40.73631	4209.0	6.21	2190.0	6.52
79140	9501.0	59.87090	7944.3	62.12771	13134.4	39.96254	4133.0	6.27	1791.0	6.50
79160	9863.8	59.12819	7715.4	61.86063	13000.4	39.42880	4407.0	6.28	1793.0	6.50
79180	9558.9	58.29002	8159.1	62.67162	12861.5	39.88093	4089.0	6.41	2001.0	6.49
79200	9513.2	61.70663	8232.8	59.28431	12833.5	40.80286	4306.0	6.19	1898.0	6.68
79220	9322.5	63.56608	8228.7	59.16337	13028.4	39.89476	4334.0	6.13	1934.0	6.77
79240	9687.0	60.67966	7819.9	57.41696	13072.6	41.71392	4532.0	5.94	1809.0	6.46
79260	9526.2	62.11498	7628.3	60.07279	13425.6	43.42516	4645.0	6.12	1909.0	6.59
79280	9433.6	65.88930	7652.1	58.63724	13494.5	42.12108	4949.0	6.06	2053.0	6.82
79300	9582.4	64.14014	7730.0	57.82970	13267.5	41.15908	4914.0	5.99	1928.0	6.73
79320	9685.0	60.18334	7841.8	57.20129	13052.7	43.74216	4773.0	5.90	1990.0	6.43
79340	9739.9	60.26130	7777.3	60.91266	13062.6	42.22381	4690.0	6.21	2046.0	6.56
79360	9749.2	62.90198	7798.8	56.73128	13031.5	40.34760	4759.0	5.92	1818.0	6.62
79380	9845.1	62.55386	7632.8	55.47795	13101.6	42.18838	4855.0	5.77	1589.0	6.58
79400	9894.9	61.01636	7566.1	57.59566	13118.5	40.70398	4895.0	5.94	1773.0	6.53
79420	9741.2	63.33628	7514.3	59.08786	13324.5	42.15004	4945.0	6.05	1896.0	6.68
79440	9670.0	60.80293	7885.8	57.10787	13023.5	39.92850	4743.0	5.89	1971.0	6.49
79460	9647.2	63.32030	7898.2	60.82560	13034.3	38.29353	5000.0	6.26	2228.0	6.82
79480	9899.9	61.01425	7715.6	63.75585	12964.4	38.91856	4927.0	6.43	2237.0	6.69
79500	9628.1	61.60591	7811.4	62.41367	13140.4	38.89872	4862.0	6.33	2382.0	6.65
79520	9580.9	58.23011	7696.4	61.33149	13302.5	41.29954	4864.0	6.13	2309.0	6.31
79540	9725.8	58.59604	7708.7	64.34221	13145.4	39.85357	4982.0	6.37	2597.0	6.43
79560	9293.2	60.63511	8016.8	57.74651	13269.5	42.10106	4916.0	5.95	2496.0	6.45
79580	9151.4	62.14631	8083.0	60.24528	13345.5	41.39757	4660.0	6.14	2365.0	6.60
79600	9488.4	63.54695	8377.8	60.66282	12713.5	40.26785	4584.0	6.30	2204.0	6.88
79620	9972.1	63.65305	7808.1	59.28543	12799.5	39.39675	4867.0	6.22	1820.0	6.88
79640	9824.0	61.58400	7901.6	54.98435	12853.4	38.92736	4761.0	5.78	1753.0	6.53
79660	9653.3	64.19055	8035.9	58.84886	12890.4	39.05723	4776.0	6.13	2023.0	6.83
79680	9512.2	61.91418	7837.2	60.34618	13230.4	39.98195	4688.0	6.17	2019.0	6.62
79700	9474.2	61.79803	8155.0	60.77242	12950.4	38.65091	4218.0	6.32	1939.0	6.70
79720	9341.1	59.74310	7787.3	61.45343	13451.4	41.06622	4144.0	6.16	1807.0	6.43
79740	9162.4	61.48472	7872.4	62.64021	13545.4	40.99676	4401.0	6.27	2193.0	6.54
79760	9648.4	65.05896	7507.4	60.32698	13424.5	41.22877	5325.0	6.17	2259.0	6.82
79780	9837.1	63.02296	7359.7	61.27619	13383.4	39.90590	5243.0	6.19	2205.0	6.67
79800	9855.9	60.99318	7476.7	62.54114	13247.5	40.78884	5127.0	6.31	2304.0	6.59
79820	9758.9	59.70456	7795.2	60.73221	13025.3	38.04223	4693.0	6.19	2136.0	6.48
79840	9869.8	59.77176	7795.3	61.53219	12914.5	39.83490	4591.0	6.27	2026.0	6.54
79860	9890.9	60.56231	8033.9	59.31764	12654.4	38.67681	4874.0	6.18	2225.0	6.63
79880	9889.0	62.21428	7967.3	62.59120	12723.4	38.86956	4618.0	6.46	1988.0	6.83
79900	9527.1	61.11918	7921.2	61.68583	13131.4	39.67189	4665.0	6.29	2267.0	6.62
79920	9444.2	61.45209	8253.1	63.34864	12882.5	39.75124	4463.0	6.52	2324.0	6.75
79940	9561.9	59.01838	8051.4	64.85250	12966.4	39.71509	4584.0	6.54	2506.0	6.58
79960	9794.7	57.32001	8339.0	62.20786	12445.5	38.16454	4684.0	6.40	2604.0	6.46
79980	9785.5	54.89028	8202.3	64.36277	12591.4	38.32377	4641.0	6.48	2738.0	6.29
80000	9815.8	58.95351	8440.9	62.56665	12322.5	38.24317	4630.0	6.51	2584.0	6.65
80020	10111.8	60.88571	8382.8	61.07118	12084.5	37.06550	4766.0	6.49	2342.0	6.87
80040	9852.7	57.59834	8577.8	61.81777	12148.4	36.71349	4560.0	6.45	2530.0	6.57
80060	9863.7	58.58225	8476.8	61.54787	12238.5	38.96069	4513.0	6.46	2367.0	6.65
80080	10018.8	60.41766	7908.4	63.20301	12652.3	36.65051	5120.0	6.53	2536.0	6.73
80100	9784.0	60.81351	8339.8	60.27655	12455.4	36.80487	4983.0	6.33	2616.0	6.72
80120	9692.0	60.78028	8298.8	59.96683	12588.5	38.85119	4966.0	6.27	2710.0	6.66
80140	10147.9	61.56783	8178.8	59.83276	12252.5	38.47349	5038.0	6.36	2337.0	6.84
80160	10080.0	62.99141	8287.7	58.56928	12211.3	35.57766	4870.0	6.27	2061.0	6.93
80180	10305.9	63.03631	8447.7	60.31708	11825.3	33.98297	4928.0	6.51	2216.0	7.10
80200	10206.7	60.56192	8286.0	61.82689	12086.4	36.89279	4894.0	6.52	2305.0	6.86
80220	10078.7	59.49894	8131.2	63.18433	12369.4	37.81064	4922.0	6.55	2528.0	6.70
80240	10174.6	58.43222	7996.5	65.21805	12408.3	35.55996	4836.0	6.67	2475.0	6.67
80260	9672.0	60.81758	8259.1	63.12227	12648.4	37.30886	4996.0	6.48	2748.0	6.74
80280	9775.9	60.33325	8142.5	65.78549	12661.3	36.96633	4857.0	6.71	2761.0	6.74
80300	9867.7	58.18906	8265.3	65.07024	12446.5	39.69149	4789.0	6.67	2664.0	6.63
80320	9736.0	60.27658	8576.4	58.19707	12266.4	37.47313	4861.0	6.21	2609.0	6.69
80340	9971.7	59.09487	8288.7	58.87694	12318.5	38.25886	5217.0	6.20	2720.0	6.57
80360	9812.7	57.74382	8040.0	60.52534	12726.5	39.53340	5069.0	6.21	2667.0	6.41
80380	9196.0	57.71049	8480.7	60.52003	12902.5	39.58873	4431.0	6.20	2717.0	6.36
80400	9499.9	58.00014	8473.8	61.92232	12605.5	39.60097	4625.0	6.36	2731.0	6.48
80420	9488.9	58.20571	8097.2	62.94740	12993.5	40.84100	4742.0	6.34	2714.0	6.42
80440	9180.8	55.11192	8362.0	63.23620	13036.5	41.25491	4504.0	6.32	2941.0	6.18
80460	9063.0	56.66348	8356.1	63.92421	13160.5	41.61907	4698.0	6.37	3136.0	6.27
80480	9033.5	51.36806	8483.9	62.87609	13061.5	41.47468	4374.0	6.19	3223.0	5.81
80500	8944.7	52.05850	8292.4	66.80519	13342.5	41.36776	4123.0	6.48	3032.0	5.97
80520	8694.9	52.80244	8138.8	69.40022	13746.5	43.56842	3978.0	6.59	3084.0	5.97
80540	8968.6	52.07942	8077.7	67.70231	13533.5	42.52703	4284.0	6.45	3115.0	5.89
80560	8872.8	53.36461	7971.8	67.57136	13735.4	41.57341	4556.0	6.45	3343.0	5.96
80580	8523.1	53.86587	8363.3	66.04390	13693.6	44.04908	4145.0	6.36	3284.0	5.95
80600	9066.8	54.78223	8203.2	63.61443	13309.6	43.85985	4245.0	6.27	2680.0	6.08
80620	9048.8	54.49161	7978.6	65.47709	13552.5	42.69200	4186.0	6.37	2729.0	6.05
80640	9014.7	52.77645	8025.7	67.39380	13539.5	42.14516	3962.0	6.43	2719.0	5.93
80660	8954.6	51.25541	8319.2	64.21488	13305.5	41.78851	3884.0	6.23	2721.0	5.80
80680	8791.8	52.73231	8118.5	66.07452	13669.6	44.75922	3929.0	6.33	2773.0	5.88
80700	9029.7	53.21615	8225.4	65.35871	13324.6	42.77818	3922.0	6.37	2632.0	5.99
80720	8942.1	56.51524	8460.3	66.38077	13177.5	41.08895	3682.0	6.54	2405.0	6.29
80740	8973.9	55.01492	8248.5	66.68332	13357.6	42.69065	3488.0	6.49	2260.0	6.12
80760	9008.9	54.88085	8319.0	73.26282	13252.5	41.11218	3393.0	7.02	2419.0	6.32
80780	9037.8	54.69856	8280.6	68.70666	13261.3	37.96688	3374.0	6.67	2233.0	6.17
80800	8884.0	55.20186	8476.4	67.57061	13219.5	41.25910	3452.0	6.60	2364.0	6.22
80820	9034.7	53.40993	8158.2	63.42330	13386.4	40.55072	3738.0	6.22	2325.0	5.96
80840	8880.9	54.80635	7997.7	66.98715	13701.4	41.31471	3763.0	6.42	2368.0	6.07
80860	8928.7	52.49512	8146.7	68.72329	13504.5	41.83426	3475.0	6.58	2434.0	5.96
80880	8963.9	55.38579	7951.9	68.22281	13664.5	42.62002	3701.0	6.56	2319.0	6.15
80900	9209.7	53.63841	8054.5	65.80265	13315.7	44.13207	4160.0	6.42	2643.0	6.05
80920	9282.7	54.69304	7935.7	66.56995	13361.5	42.34691	4217.0	6.46	2556.0	6.11
80940	9077.7	52.82989	8099.6	66.79038	13402.5	41.46404	4297.0	6.44	2958.0	5.99
80960	9120.7	53.74444	8373.4	67.19618	13085.5	40.57962	4011.0	6.58	2880.0	6.14
80980	9141.8	54.94545	8237.4	66.20873	13200.5	40.74459	4234.0	6.50	2844.0	6.19
81000	9481.8	56.91936	8334.3	65.64462	12763.5	39.98439	4259.0	6.60	2569.0	6.43
81020	9190.7	54.44737	8260.1	63.34428	13128.4	40.02900	4101.0	6.30	2556.0	6.10
81040	9283.7	55.14361	8245.4	65.93289	13050.6	42.54700	4403.0	6.52	2812.0	6.23
81060	9319.9	56.56014	8317.1	63.62850	12942.6	41.71160	4461.0	6.37	2796.0	6.30
81080	9366.7	54.48218	8066.1	61.37755	13146.5	41.36197	4537.0	6.11	2633.0	6.04
81100	9246.8	55.01883	8222.4	65.83513	13110.6	42.45897	4232.0	6.51	2735.0	6.22
81120	9167.2	59.35202	8165.5	65.94157	13247.4	39.24335	4248.0	6.59	2554.0	6.55
81140	9522.7	56.23352	7749.0	67.82421	13308.4	40.69462	4336.0	6.62	2406.0	6.32
81160	9238.8	55.15143	8065.7	67.27306	13275.4	40.45370	3872.0	6.57	2337.0	6.20
81180	9115.9	56.28923	8065.3	63.33214	13398.5	41.51407	4023.0	6.26	2292.0	6.17
81200	8958.9	55.41980	7853.6	64.85813	13767.5	43.16212	4120.0	6.24	2418.0	6.06
81220	9070.8	54.00648	8104.4	65.33515	13404.6	43.03107	4156.0	6.36	2725.0	6.05
81240	9153.6	52.68204	8117.4	65.12032	13308.6	42.64640	4037.0	6.32	2703.0	5.92
81260	9321.8	55.73520	8204.4	65.95335	13053.6	41.63627	4028.0	6.52	2461.0	6.27
81280	9449.7	54.97510	7980.4	63.90205	13149.5	40.29897	4207.0	6.35	2424.0	6.16
81300	9529.9	58.14532	7623.8	64.43455	13426.5	42.23143	4608.0	6.35	2332.0	6.36
81320	9679.0	60.18057	7541.8	64.43822	13359.6	42.93791	4809.0	6.37	2312.0	6.51
81340	9664.8	57.78023	7862.2	60.55300	13052.5	41.26636	4821.0	6.14	2477.0	6.33
81360	9510.7	56.46579	7746.8	65.69021	13322.4	40.33536	4555.0	6.47	2691.0	6.25
81380	9221.8	55.90046	7771.9	67.51281	13586.5	42.63838	4427.0	6.52	2703.0	6.21
81400	9371.7	54.94036	7594.9	65.61829	13613.5	42.95452	4340.0	6.33	2346.0	6.08
81420	9546.7	55.80127	7389.0	65.06504	13644.4	41.09575	4680.0	6.33	2510.0	6.14
81440	9586.7	56.58190	7855.1	60.38027	13137.5	41.19758	4650.0	6.08	2331.0	6.21
81460	9029.4	61.43507	7763.2	60.05518	13787.5	43.17644	4857.0	6.02	2515.0	6.42
81480	9268.8	56.21484	7703.4	61.60143	13607.5	42.49828	4553.0	6.09	2512.0	6.08
81500	9050.9	55.46113	7677.8	65.54746	13851.5	42.85003	4464.0	6.28	2682.0	6.08
81520	8833.0	55.41005	7579.5	70.73488	14168.5	43.50352	3668.0	6.61	2328.0	6.08
81540	8989.8	53.75343	7930.5	64.23972	13659.5	42.56843	4013.0	6.20	2545.0	5.91
81560	9053.2	58.81328	7920.8	67.52373	13606.4	41.24818	3964.0	6.60	2317.0	6.40
81580	8862.2	57.87157	8223.3	65.19639	13494.5	41.80633	3931.0	6.40	2460.0	6.32
81600	8740.1	55.98311	8153.4	65.36823	13686.4	41.28807	3875.0	6.36	2498.0	6.14
81620	8929.0	55.88374	7832.9	67.67012	13818.4	40.63782	3923.0	6.49	2449.0	6.15
81640	8695.2	56.07558	8222.6	67.63932	13662.4	41.34790	3895.0	6.54	2720.0	6.17
81660	8929.9	54.85798	8022.4	63.85015	13627.5	43.11553	4033.0	6.21	2470.0	6.02
81680	8900.1	56.55403	7958.7	66.86181	13721.5	42.50554	4017.0	6.50	2543.0	6.22
81700	8835.2	57.46384	7807.6	64.82896	13937.5	43.38133	4201.0	6.28	2494.0	6.20
81720	8859.0	55.16814	7926.5	64.64709	13794.5	43.44933	4061.0	6.25	2544.0	6.03
81740	8511.2	55.46617	7854.2	71.08663	14215.5	44.61315	3577.0	6.65	2469.0	6.11
81760	8515.2	55.30733	7890.7	65.63182	14174.5	43.83480	3658.0	6.25	2317.0	5.99
81780	8763.1	55.96995	7726.0	67.49024	14091.7	46.91592	3790.0	6.42	2372.0	6.08
81800	8499.1	54.64703	7612.1	67.74873	14469.6	46.52708	3543.0	6.30	2154.0	5.91
81820	8441.4	56.53613	7747.0	68.14150	14392.6	46.06184	3603.0	6.39	2296.0	6.08
81840	8636.0	53.66421	7829.6	65.04719	14114.6	45.17336	3626.0	6.13	2302.0	5.82
81860	8706.9	53.43081	7671.8	65.71352	14201.6	45.42624	3759.0	6.22	2352.0	5.84
81880	9024.6	52.29462	7688.9	66.01980	13866.5	42.83317	3550.0	6.24	2025.0	5.78
81900	9079.7	53.08926	7587.3	69.69802	13913.5	43.85748	3588.0	6.51	2140.0	5.93
81920	8976.9	54.69790	7659.8	64.84316	13943.6	45.74173	3861.0	6.17	2124.0	5.93
81940	8868.2	57.73705	7670.4	61.36491	14041.6	45.30170	3911.0	5.99	1895.0	6.11
81960	9187.9	56.61587	7320.7	70.68116	14072.6	45.46477	3980.0	6.62	2024.0	6.23
81980	9211.8	55.49455	7536.1	67.14629	13832.6	44.35085	3959.0	6.41	2117.0	6.11
82000	9198.1	58.15814	7568.8	64.35475	13813.4	42.27536	3994.0	6.27	1871.0	6.28
82020	9157.9	55.70506	7577.0	66.49491	13845.6	44.68353	3577.0	6.35	1709.0	6.10
82040	9115.9	55.67864	7256.2	65.24689	14208.6	46.12321	3708.0	6.17	1590.0	5.99
82060	9053.9	54.97937	7409.7	61.74699	14116.6	45.05783	3846.0	5.92	1693.0	5.87
82080	8922.9	54.80432	7452.5	60.27920	14204.5	44.38539	3739.0	5.79	1639.0	5.79
82100	8725.2	56.85145	7300.0	63.74791	14555.5	45.64851	3984.0	6.04	1984.0	5.98
82120	8859.4	60.16157	7817.4	62.63792	13903.5	43.29388	4097.0	6.14	2005.0	6.33
82140	9164.1	58.49876	7995.1	61.22440	13420.5	42.61677	4116.0	6.15	2069.0	6.31
82160	9324.0	58.83129	7975.2	61.33967	13280.5	42.15670	4214.0	6.18	2092.0	6.38
82180	9127.0	56.58163	8085.9	60.09718	13366.5	41.99699	3977.0	6.03	2027.0	6.14
82200	9440.1	59.91946	7652.2	58.98189	13487.6	43.25406	4491.0	5.95	1860.0	6.34
82220	9418.0	59.16539	7740.5	63.28962	13421.4	40.31048	4027.0	6.28	1760.0	6.39
82240	9380.9	56.97077	7843.6	64.35905	13355.6	43.53775	3961.0	6.34	1957.0	6.26
82260	9491.6	55.10971	7564.0	66.24477	13524.5	41.84737	4045.0	6.39	2059.0	6.10
82280	9244.8	55.56367	7549.2	68.27041	13786.4	41.79564	4210.0	6.52	2439.0	6.17
82300	9026.9	55.28457	7870.9	67.93714	13682.4	41.82083	4160.0	6.53	2609.0	6.16
82320	9133.8	55.32003	7872.0	69.15758	13574.4	41.43671	3896.0	6.60	2336.0	6.20
82340	9363.8	56.17266	7491.2	67.29994	13725.6	45.04024	4371.0	6.44	2464.0	6.16
82360	9499.9	57.63986	7557.1	67.51544	13523.6	43.81970	4273.0	6.51	2155.0	6.31
82380	9359.9	57.25953	7908.7	65.92802	13311.4	40.64900	4211.0	6.51	2318.0	6.34
82400	9236.9	56.92953	8316.4	66.86504	13026.4	39.19365	3812.0	6.65	2331.0	6.41
82420	9286.6	53.37549	8322.3	65.73317	12970.5	40.18242	3870.0	6.51	2478.0	6.12
82440	9141.1	58.34204	8492.2	66.27580	12946.5	41.11264	3959.0	6.66	2419.0	6.56
