Gen	theta:1:ajan	theta:2:alas	theta:3:R	tau:3:R	W:1->2:ajan->alas	W:2->1:alas->ajan	lnL
115320	0.006938	0.007173	0.003193	0.000664	904.934322	537.017697	-538938.908
115340	0.007102	0.007100	0.003436	0.000657	895.558020	546.756896	-538969.153
115360	0.007141	0.007491	0.003279	0.000644	839.105045	568.389797	-538855.438
115380	0.007066	0.007905	0.003426	0.000650	856.006492	529.462794	-538899.021
115400	0.007216	0.007644	0.003265	0.000621	942.145632	531.994407	-538877.456
115420	0.006968	0.007652	0.003236	0.000617	991.589519	499.755483	-538926.338
115440	0.006919	0.007580	0.003298	0.000652	995.924343	514.715552	-538847.289
115460	0.006960	0.007610	0.003340	0.000640	960.530919	451.836725	-538767.450
115480	0.006620	0.007332	0.003375	0.000646	933.438243	473.330420	-538937.451
115500	0.006794	0.007486	0.003236	0.000633	944.177303	465.467458	-538765.356
115520	0.007445	0.007804	0.003239	0.000644	969.500257	430.937242	-538852.495
115540	0.007033	0.008027	0.003190	0.000637	934.487738	418.318155	-538910.156
115560	0.006633	0.007823	0.003104	0.000630	987.295898	431.273364	-539011.880
115580	0.007120	0.007644	0.003439	0.000669	893.735763	377.898000	-538864.063
115600	0.007328	0.007176	0.003140	0.000672	937.516935	401.213754	-538765.617
115620	0.007871	0.007362	0.003212	0.000677	896.738701	423.610488	-538887.245
115640	0.008080	0.007620	0.003212	0.000655	957.877874	433.024649	-538842.537
115660	0.007584	0.007589	0.003186	0.000624	945.222587	506.235789	-538784.582
115680	0.007136	0.008042	0.003177	0.000651	903.568282	488.550120	-538949.100
115700	0.007140	0.007715	0.003182	0.000629	899.652629	479.613915	-538850.877
115720	0.007355	0.006946	0.003408	0.000632	852.739379	486.339083	-538798.919
115740	0.007252	0.006925	0.003279	0.000625	825.942972	490.842708	-538804.878
115760	0.007343	0.006954	0.003238	0.000654	731.637864	478.195701	-538887.076
115780	0.007545	0.007276	0.003178	0.000645	767.292302	480.502633	-539026.054
115800	0.007848	0.007440	0.003158	0.000649	785.775303	486.821854	-539029.051
115820	0.007393	0.008125	0.003374	0.000660	734.145399	465.986914	-538911.996
115840	0.007002	0.007474	0.003287	0.000615	809.643793	529.241865	-538815.802
115860	0.007159	0.007801	0.003273	0.000644	778.479436	521.421207	-538721.233
115880	0.006891	0.007652	0.003346	0.000643	801.118677	498.191127	-538902.036
115900	0.007262	0.007370	0.003381	0.000645	817.237575	496.038365	-538704.637
115920	0.007322	0.007794	0.003214	0.000633	829.055370	496.989254	-538885.997
115940	0.007207	0.008115	0.003256	0.000641	808.195736	508.296739	-538846.445
115960	0.007716	0.008062	0.003330	0.000674	796.480675	517.348764	-538914.237
115980	0.006711	0.007645	0.003392	0.000632	811.607280	535.883559	-538958.303
116000	0.006837	0.007661	0.003240	0.000642	801.314743	518.021654	-538966.029
116020	0.007083	0.007602	0.003208	0.000631	815.882023	614.044909	-538985.972
116040	0.007105	0.008273	0.003403	0.000633	825.314766	619.834445	-538869.215
116060	0.007160	0.007724	0.003365	0.000581	923.799642	645.515891	-538844.380
116080	0.007200	0.008107	0.003152	0.000613	920.329437	638.865538	-538855.254
116100	0.007488	0.008007	0.003344	0.000607	921.300382	643.807710	-538861.556
116120	0.007217	0.008010	0.003205	0.000604	926.858632	643.977299	-538901.227
116140	0.007384	0.007682	0.003420	0.000637	843.954282	573.689503	-538750.233
116160	0.007593	0.007743	0.003194	0.000627	833.520802	601.170911	-538843.591
116180	0.007564	0.008073	0.003227	0.000639	791.921878	566.732427	-538949.486
116200	0.007684	0.007520	0.003237	0.000616	733.276778	615.387410	-539023.200
116220	0.008178	0.007521	0.003215	0.000612	801.571546	575.661130	-538878.809
116240	0.007109	0.007705	0.003366	0.000608	815.267878	601.767759	-538837.503
116260	0.007113	0.007802	0.003267	0.000610	787.936775	581.480128	-538925.166
116280	0.007378	0.007628	0.003379	0.000628	714.379482	514.908207	-538797.509
116300	0.007012	0.007761	0.003330	0.000594	741.369500	573.124851	-538847.540
116320	0.007273	0.007884	0.003414	0.000602	744.526365	572.360329	-538862.922
116340	0.007484	0.007829	0.003465	0.000601	761.808168	579.516108	-538939.209
116360	0.007305	0.007817	0.003356	0.000614	716.958783	539.907390	-538802.817
116380	0.006887	0.007472	0.003277	0.000601	787.081138	604.191332	-538787.480
116400	0.007617	0.007653	0.003376	0.000637	798.724863	562.972977	-538922.313
116420	0.007377	0.007515	0.003298	0.000625	797.646361	544.425132	-538826.955
116440	0.007795	0.007959	0.003250	0.000617	770.472814	529.911454	-539019.828
116460	0.007444	0.008573	0.003267	0.000613	729.398453	523.899686	-538902.434
116480	0.007183	0.009004	0.003246	0.000614	746.953804	507.490262	-538858.157
116500	0.007043	0.008528	0.003304	0.000608	686.702880	561.469477	-538860.054
116520	0.007323	0.008037	0.003356	0.000594	700.514773	576.441146	-538889.316
116540	0.007167	0.008214	0.003308	0.000588	710.955448	558.897633	-538953.301
116560	0.007365	0.007662	0.003392	0.000576	674.891889	653.543421	-538980.047
116580	0.006905	0.007750	0.003381	0.000594	591.131049	677.272090	-538816.965
116600	0.006815	0.008238	0.003319	0.000605	563.025194	679.280974	-538771.266
116620	0.006750	0.008290	0.003344	0.000584	583.757822	658.830617	-538816.824
116640	0.007107	0.007800	0.003481	0.000595	601.579378	650.831072	-538863.495
116660	0.006899	0.008317	0.003194	0.000629	556.787048	636.993959	-538952.154
116680	0.006757	0.007910	0.003312	0.000636	537.068097	598.092381	-538798.383
116700	0.007211	0.007539	0.003282	0.000623	558.411302	633.301398	-538965.290
116720	0.007674	0.007637	0.003139	0.000624	576.258043	660.103259	-538890.101
116740	0.006938	0.007814	0.003363	0.000623	620.846123	617.827554	-538782.920
116760	0.006675	0.007933	0.003302	0.000612	628.921620	675.287832	-538765.236
116780	0.006769	0.007984	0.003320	0.000611	706.651058	681.196746	-538734.753
116800	0.006850	0.007997	0.003400	0.000613	720.642584	696.993687	-538836.950
116820	0.007400	0.008529	0.003205	0.000619	813.571520	674.868810	-538872.850
116840	0.007699	0.007902	0.003318	0.000631	794.980440	623.195157	-538963.346
116860	0.007090	0.007917	0.003440	0.000655	763.718443	587.007627	-538798.315
116880	0.007433	0.008028	0.003384	0.000644	717.481253	596.437568	-538729.549
116900	0.007220	0.007335	0.003388	0.000597	765.417063	670.510039	-538814.407
116920	0.007433	0.007849	0.003501	0.000633	707.488209	596.668841	-538861.615
116940	0.007031	0.007446	0.003375	0.000618	747.345458	606.534800	-538969.777
116960	0.007066	0.007506	0.003204	0.000624	711.663941	634.183093	-538915.747
116980	0.006904	0.007529	0.003259	0.000628	771.106914	704.684732	-538921.291
117000	0.007322	0.008450	0.003207	0.000631	727.466946	726.457896	-539119.886
117020	0.007383	0.008249	0.003334	0.000630	748.512850	724.470346	-538942.007
117040	0.007127	0.008129	0.003377	0.000595	838.805161	732.316614	-538872.275
117060	0.007098	0.008635	0.003433	0.000611	800.906838	656.255946	-538872.899
117080	0.007193	0.008259	0.003377	0.000604	733.932591	655.307271	-538822.061
117100	0.006637	0.008685	0.003314	0.000593	818.681807	636.406673	-538984.231
117120	0.006934	0.008916	0.003266	0.000624	702.246262	634.988707	-538893.012
117140	0.007352	0.008807	0.003214	0.000636	739.607494	595.763934	-538959.989
117160	0.006999	0.008604	0.003201	0.000628	749.638658	590.234312	-538901.837
117180	0.007098	0.008390	0.003209	0.000607	786.303941	624.986464	-538939.382
117200	0.007200	0.008091	0.003218	0.000624	668.009867	648.412466	-538887.568
117220	0.007278	0.008813	0.003418	0.000627	654.410771	642.323268	-538902.193
117240	0.006646	0.009248	0.003289	0.000593	669.078002	696.081364	-538905.380
117260	0.006538	0.008960	0.003387	0.000595	667.942703	614.358571	-538984.575
117280	0.006497	0.008407	0.003454	0.000586	642.235747	686.386570	-538816.997
117300	0.006513	0.008789	0.003275	0.000626	538.352239	656.476448	-538833.193
117320	0.006515	0.008640	0.003229	0.000620	540.127259	678.030206	-538805.560
117340	0.007468	0.008676	0.003293	0.000638	578.728305	624.790607	-538900.218
117360	0.007121	0.008588	0.003360	0.000646	522.237715	624.702817	-538870.012
117380	0.007110	0.008066	0.003364	0.000591	584.476703	649.078511	-538805.413
117400	0.007220	0.007940	0.003470	0.000576	657.441187	669.637180	-538759.652
117420	0.007130	0.008515	0.003571	0.000583	705.870240	622.846706	-538720.832
117440	0.007103	0.009245	0.003431	0.000594	713.172895	596.306798	-538965.179
117460	0.007347	0.008901	0.003435	0.000593	712.957035	574.965334	-538877.113
117480	0.006950	0.008150	0.003433	0.000597	703.038906	536.939556	-538813.850
117500	0.007060	0.008111	0.003411	0.000583	717.875224	598.643502	-538785.528
117520	0.007179	0.008165	0.003445	0.000601	733.993736	542.896595	-538818.172
117540	0.007832	0.007768	0.003390	0.000592	732.141119	573.883552	-538875.957
117560	0.007784	0.007595	0.003366	0.000582	676.429851	553.297149	-538894.275
117580	0.007816	0.008052	0.003369	0.000612	677.364460	472.394673	-538952.904
117600	0.007692	0.008318	0.003393	0.000617	636.656519	486.238111	-538757.207
117620	0.007793	0.007829	0.003328	0.000610	686.240529	538.447218	-538918.116
117640	0.007273	0.007807	0.003292	0.000615	667.479312	520.088538	-538789.685
117660	0.007473	0.008006	0.003394	0.000616	649.231988	507.412591	-538689.306
117680	0.007379	0.008064	0.003354	0.000610	674.230519	546.124553	-538843.830
117700	0.007658	0.008148	0.003280	0.000625	632.401630	549.561006	-538823.108
117720	0.007272	0.007797	0.003508	0.000626	709.941000	623.199090	-538813.403
117740	0.007332	0.007852	0.003349	0.000603	671.674234	654.116181	-538907.233
117760	0.007438	0.008508	0.003287	0.000628	642.596053	596.593489	-538856.778
117780	0.007134	0.007801	0.003332	0.000610	685.333263	595.702683	-538834.543
117800	0.007026	0.007870	0.003344	0.000601	683.718798	573.629043	-538960.219
117820	0.007482	0.008639	0.003223	0.000628	627.171933	571.967701	-538998.935
117840	0.007320	0.008300	0.003239	0.000606	709.992992	587.825079	-538880.736
117860	0.007111	0.008152	0.003300	0.000591	704.318617	640.808099	-538947.414
117880	0.006866	0.008710	0.003275	0.000585	736.232709	633.436080	-538975.364
117900	0.007448	0.008421	0.003248	0.000591	733.848561	663.799232	-538924.416
117920	0.007364	0.008908	0.003329	0.000608	693.944392	645.532566	-538915.817
117940	0.007720	0.008641	0.003295	0.000590	729.921545	670.262009	-538949.398
117960	0.008357	0.008814	0.003409	0.000586	722.530723	654.508472	-538878.545
117980	0.007414	0.008308	0.003433	0.000582	768.516163	685.880598	-538896.127
118000	0.007888	0.008352	0.003383	0.000590	830.401076	728.880917	-539002.277
118020	0.007675	0.007831	0.003414	0.000581	831.435802	685.993550	-538830.600
118040	0.007335	0.008040	0.003264	0.000580	849.597886	769.859575	-538815.115
118060	0.006797	0.008473	0.003301	0.000616	720.090037	685.945642	-538678.693
118080	0.006600	0.008817	0.003255	0.000614	666.695504	717.073044	-538738.107
118100	0.007013	0.008340	0.003302	0.000625	682.909236	715.728047	-538949.740
118120	0.006639	0.008555	0.003233	0.000638	653.156701	700.998995	-538807.315
118140	0.006422	0.008176	0.003278	0.000628	600.481884	688.283203	-538838.952
118160	0.006688	0.008467	0.003349	0.000637	584.445916	598.866495	-538753.754
118180	0.006860	0.008153	0.003365	0.000621	653.243890	668.050962	-538941.454
118200	0.006897	0.008254	0.003220	0.000616	678.322594	700.189812	-538862.209
118220	0.007026	0.008163	0.003458	0.000603	649.048812	709.678907	-538860.283
118240	0.007257	0.008189	0.003399	0.000603	714.630392	665.338022	-538823.670
118260	0.007272	0.008301	0.003399	0.000611	680.157999	623.484166	-538868.645
118280	0.007291	0.007610	0.003487	0.000621	693.888414	577.524540	-538767.316
118300	0.006629	0.007720	0.003544	0.000603	705.948957	618.783959	-538851.532
118320	0.007005	0.007821	0.003388	0.000602	662.178014	673.300390	-538875.442
118340	0.006786	0.008058	0.003286	0.000612	665.942178	583.838889	-538911.461
118360	0.006868	0.008645	0.003415	0.000632	616.395478	581.327550	-538985.606
118380	0.006822	0.007896	0.003471	0.000596	605.976928	609.856334	-538854.736
118400	0.007462	0.008271	0.003373	0.000610	576.194317	563.549743	-538977.688
118420	0.007243	0.008885	0.003248	0.000609	633.779061	627.401725	-538868.880
118440	0.007375	0.008192	0.003360	0.000614	669.745939	638.760546	-538949.981
118460	0.007152	0.008435	0.003238	0.000620	679.869379	657.803680	-538878.720
118480	0.006957	0.008040	0.003303	0.000622	680.736469	698.501535	-538879.718
118500	0.007344	0.008229	0.003323	0.000611	733.889958	687.261883	-538908.468
118520	0.007060	0.008074	0.003292	0.000610	699.568756	629.226787	-538853.734
118540	0.007663	0.008171	0.003335	0.000615	703.148315	605.557128	-538899.018
118560	0.007371	0.008146	0.003176	0.000611	702.855016	649.228196	-539042.866
118580	0.007132	0.007384	0.003294	0.000606	753.160610	689.134076	-538824.715
118600	0.006915	0.007746	0.003309	0.000613	673.777819	596.016237	-538789.802
118620	0.007440	0.008835	0.003250	0.000646	639.348761	611.099626	-538890.591
118640	0.007198	0.008172	0.003295	0.000608	617.631801	621.454962	-538963.410
118660	0.006983	0.009011	0.003176	0.000601	661.430343	698.578450	-538860.372
118680	0.006867	0.008909	0.003363	0.000589	621.183390	667.431858	-538839.502
118700	0.006344	0.009055	0.003376	0.000594	590.881472	691.161030	-538916.836
118720	0.007044	0.008793	0.003368	0.000618	581.159081	662.395092	-539023.957
118740	0.006698	0.008451	0.003285	0.000586	602.558022	684.670305	-538850.697
118760	0.006615	0.008640	0.003280	0.000594	653.190430	747.171530	-538811.825
118780	0.006720	0.008546	0.003482	0.000574	596.645267	748.765576	-538845.029
118800	0.006788	0.008253	0.003401	0.000574	625.095736	759.051608	-538792.337
118820	0.006508	0.008350	0.003466	0.000580	595.945570	713.919768	-538766.296
118840	0.007017	0.008410	0.003429	0.000581	586.267719	631.866026	-538900.014
118860	0.007143	0.008767	0.003386	0.000606	621.698580	638.551882	-538897.278
118880	0.007086	0.009186	0.003333	0.000611	598.745542	608.297238	-539016.237
118900	0.006985	0.008350	0.003298	0.000585	699.047770	675.488247	-538994.537
118920	0.007199	0.008343	0.003349	0.000615	642.627769	598.830810	-538837.965
118940	0.007034	0.008247	0.003433	0.000597	738.294542	674.300633	-538923.350
118960	0.007364	0.008293	0.003413	0.000595	763.474290	656.549747	-538893.615
118980	0.007330	0.007929	0.003514	0.000591	610.528856	602.454438	-538806.301
119000	0.007554	0.007360	0.003391	0.000581	631.710395	656.213298	-538852.516
119020	0.007114	0.008047	0.003393	0.000571	627.779984	601.018376	-538798.844
119040	0.007560	0.009035	0.003381	0.000593	641.359282	585.535383	-538807.639
119060	0.007370	0.008647	0.003317	0.000569	668.543830	620.686633	-538836.030
119080	0.007414	0.009258	0.003462	0.000576	632.850337	583.178355	-539000.296
119100	0.006987	0.009212	0.003415	0.000601	601.156162	586.420287	-538797.915
119120	0.006766	0.008630	0.003357	0.000586	615.837365	662.665169	-538909.128
119140	0.006864	0.008625	0.003395	0.000613	633.493112	667.821332	-538807.565
119160	0.007291	0.008615	0.003303	0.000604	685.782108	687.011644	-539032.134
119180	0.007574	0.008170	0.003168	0.000587	630.784660	690.412134	-538847.399
119200	0.007427	0.008533	0.003460	0.000600	640.866067	672.678322	-538839.090
119220	0.007303	0.008579	0.003370	0.000598	667.102572	688.983011	-538839.406
119240	0.007961	0.007809	0.003263	0.000603	605.216821	677.676113	-538897.964
119260	0.007669	0.008005	0.003201	0.000661	595.050614	572.378120	-538914.474
119280	0.007502	0.008452	0.003179	0.000646	609.261698	623.058260	-539012.798
119300	0.006922	0.007830	0.003277	0.000598	589.284772	662.601363	-538851.694
119320	0.006915	0.007738	0.003378	0.000612	601.911310	676.640304	-538758.966
119340	0.007252	0.007907	0.003124	0.000634	578.271195	674.790623	-538938.185
119360	0.006837	0.008083	0.003150	0.000648	561.247590	653.622877	-538923.302
119380	0.006405	0.007795	0.003334	0.000620	609.751165	690.249348	-538674.209
119400	0.006837	0.008482	0.003351	0.000613	583.848491	689.002365	-538849.660
119420	0.007326	0.007648	0.003365	0.000610	591.418962	646.426096	-538748.269
119440	0.006946	0.007676	0.003418	0.000582	628.777678	754.847735	-538806.373
119460	0.007523	0.008492	0.003246	0.000618	617.905718	653.048729	-538940.822
119480	0.007340	0.009065	0.003291	0.000612	633.420625	693.723478	-539016.591
119500	0.007435	0.009010	0.003152	0.000634	618.279932	673.666019	-538866.419
119520	0.007130	0.008212	0.003255	0.000632	638.953142	713.231370	-538970.464
119540	0.007227	0.008100	0.003293	0.000627	599.921473	663.825644	-538892.255
119560	0.006825	0.008395	0.003235	0.000646	541.159023	590.886741	-538892.615
119580	0.007252	0.008365	0.003214	0.000625	605.188182	669.017331	-538852.408
119600	0.007412	0.007732	0.003359	0.000626	626.510010	697.053135	-538924.606
119620	0.007704	0.008080	0.003321	0.000636	623.561712	697.083705	-538943.590
119640	0.007264	0.008465	0.003115	0.000642	566.850318	676.800003	-538828.220
119660	0.007130	0.008963	0.003195	0.000606	640.319067	640.445619	-539023.813
119680	0.007934	0.008741	0.003269	0.000634	614.193468	577.188999	-538912.045
119700	0.007174	0.008125	0.003399	0.000610	628.301029	580.311415	-538937.056
119720	0.006909	0.007837	0.003294	0.000606	585.720148	628.858672	-538834.970
119740	0.006600	0.007680	0.003335	0.000597	597.303833	639.369026	-538765.768
119760	0.006705	0.008034	0.003332	0.000620	598.566625	661.065833	-538868.612
119780	0.006014	0.008309	0.003450	0.000627	599.809551	657.783188	-538893.123
119800	0.006554	0.008220	0.003393	0.000635	605.742735	605.456785	-538693.349
119820	0.006946	0.008370	0.003390	0.000641	629.646068	601.155572	-538859.345
119840	0.006896	0.008320	0.003292	0.000627	645.983755	655.513292	-538789.708
119860	0.006867	0.008792	0.003303	0.000641	636.715251	663.640328	-538949.593
119880	0.006505	0.008474	0.003199	0.000628	642.903859	662.407641	-538900.010
119900	0.006337	0.008309	0.003409	0.000644	650.042475	610.058734	-538864.061
119920	0.006319	0.008541	0.003260	0.000639	672.079673	636.961643	-538943.498
119940	0.006631	0.008286	0.003374	0.000658	678.264675	597.650002	-538851.805
119960	0.006948	0.008358	0.003101	0.000661	704.876147	607.592728	-538974.692
119980	0.006539	0.008298	0.003253	0.000654	670.621838	574.754507	-538909.902
120000	0.006696	0.008007	0.003254	0.000646	698.059637	621.753970	-538923.535
120020	0.007164	0.007924	0.003210	0.000636	695.079522	661.324995	-538844.931
120040	0.007103	0.007629	0.003405	0.000654	714.149591	620.071576	-538756.267
120060	0.007251	0.007902	0.003148	0.000627	749.544383	648.457038	-538945.169
120080	0.007745	0.007384	0.003195	0.000666	741.946780	655.114807	-538905.247
120100	0.007958	0.007536	0.003232	0.000659	707.099230	602.131105	-538931.484
120120	0.007739	0.007291	0.003273	0.000634	717.882250	598.265214	-538905.725
120140	0.007883	0.007677	0.003139	0.000654	691.158746	558.689173	-538904.619
120160	0.007309	0.007926	0.003206	0.000650	720.799664	661.942499	-539002.943
120180	0.006764	0.008699	0.003203	0.000670	669.363522	605.068845	-538850.164
120200	0.007060	0.008503	0.003211	0.000662	717.987397	652.526633	-538909.985
120220	0.006690	0.007561	0.003164	0.000617	725.663045	664.333515	-538828.578
120240	0.007095	0.007808	0.003181	0.000644	691.483806	585.660057	-538941.282
120260	0.007321	0.008484	0.003242	0.000663	689.407763	600.537824	-538822.566
120280	0.006990	0.008278	0.003387	0.000663	665.971524	598.675720	-538981.711
120300	0.006606	0.007846	0.003379	0.000639	742.796661	594.012278	-538963.821
120320	0.007163	0.007933	0.003280	0.000648	691.890313	583.781959	-539052.095
120340	0.007181	0.007657	0.003322	0.000648	696.567356	556.116846	-538778.513
120360	0.007366	0.008060	0.003123	0.000661	629.906101	552.237543	-538957.591
120380	0.007732	0.007633	0.003219	0.000692	688.433671	509.546233	-538982.171
120400	0.007158	0.007902	0.003031	0.000689	711.219307	562.679885	-538895.979
120420	0.007336	0.007635	0.003204	0.000675	767.636427	562.771050	-538924.523
120440	0.007249	0.007373	0.003158	0.000665	824.257673	533.337780	-538830.059
120460	0.007977	0.007236	0.003194	0.000657	822.825978	549.117975	-538821.754
120480	0.007731	0.007545	0.003241	0.000670	874.384756	585.000512	-538852.414
120500	0.006944	0.006948	0.003301	0.000655	921.590656	543.187000	-538669.962
120520	0.007284	0.007418	0.003344	0.000658	823.862682	534.121793	-538817.695
120540	0.007375	0.007444	0.003142	0.000678	851.217150	500.458611	-538895.659
120560	0.007492	0.007426	0.003176	0.000688	849.349830	548.145104	-539001.608
120580	0.007649	0.007748	0.003084	0.000695	788.558482	523.461914	-538855.763
120600	0.007669	0.007808	0.003145	0.000689	845.272938	554.211777	-538999.754
120620	0.007961	0.007605	0.003239	0.000685	854.625414	528.130236	-538989.982
120640	0.007301	0.007164	0.003187	0.000642	930.104762	548.112542	-538742.796
120660	0.007160	0.007072	0.003281	0.000652	897.649583	516.489211	-538924.452
120680	0.007193	0.006974	0.003187	0.000638	865.204857	537.328857	-538925.544
120700	0.007317	0.007635	0.003158	0.000670	823.234140	511.597508	-538755.039
120720	0.007047	0.007536	0.003263	0.000646	835.213787	507.081221	-539006.024
120740	0.007260	0.007075	0.003482	0.000636	752.775735	510.067289	-538781.058
120760	0.007225	0.007372	0.003455	0.000644	747.908839	564.706153	-538787.565
120780	0.006862	0.007389	0.003480	0.000641	729.193196	520.590927	-538901.465
120800	0.007875	0.007575	0.003370	0.000630	821.664585	494.310223	-538945.313
120820	0.007848	0.008659	0.003374	0.000611	829.350118	497.992096	-538910.219
120840	0.007951	0.007482	0.003425	0.000628	807.358717	526.539353	-538964.319
120860	0.007535	0.007481	0.003219	0.000605	818.839784	490.130560	-538852.534
120880	0.007352	0.007941	0.003183	0.000636	838.223749	487.504844	-539040.185
120900	0.007804	0.007628	0.003194	0.000622	807.701355	528.185662	-538931.257
120920	0.007605	0.007817	0.003241	0.000631	872.505791	537.869233	-539072.301
120940	0.007293	0.007619	0.003107	0.000625	892.318971	533.426737	-539011.637
120960	0.008107	0.007617	0.003086	0.000676	833.883569	515.843360	-538859.626
120980	0.007755	0.007327	0.003364	0.000643	798.747073	535.584385	-538816.050
121000	0.007647	0.007208	0.003196	0.000654	746.785309	586.362240	-538892.927
121020	0.007522	0.007953	0.003133	0.000676	735.433730	585.883472	-538926.888
121040	0.007488	0.007972	0.003089	0.000647	795.724153	581.070164	-539063.539
121060	0.006616	0.007723	0.003200	0.000638	727.886732	547.227748	-538875.582
121080	0.007131	0.007778	0.003170	0.000651	772.093890	555.448639	-538973.176
121100	0.006910	0.008238	0.003123	0.000657	768.750869	568.670941	-538966.175
121120	0.006841	0.008289	0.003194	0.000689	750.605144	571.313293	-538867.493
121140	0.006765	0.008028	0.003200	0.000682	707.954873	574.504120	-538876.015
121160	0.007029	0.007283	0.003245	0.000660	761.579647	558.833119	-538914.156
121180	0.006790	0.007814	0.003222	0.000641	783.942309	581.408085	-538865.944
121200	0.007047	0.007493	0.003377	0.000647	776.861703	574.955417	-538694.501
121220	0.007158	0.007521	0.003291	0.000657	816.412195	621.827400	-538816.512
121240	0.007660	0.007616	0.003344	0.000655	801.080347	613.910009	-538745.218
121260	0.007236	0.007953	0.003302	0.000636	847.766788	614.883790	-539067.413
121280	0.006761	0.008093	0.003376	0.000618	815.962214	639.754127	-538833.381
121300	0.006900	0.008215	0.003156	0.000648	757.133097	601.595206	-538848.812
121320	0.007272	0.008417	0.003174	0.000639	763.396353	644.432416	-538899.290
121340	0.007563	0.008531	0.003131	0.000644	746.313423	546.007535	-539037.729
121360	0.007579	0.008346	0.003236	0.000655	749.670688	541.699993	-538965.278
121380	0.007117	0.008546	0.003154	0.000635	683.574192	549.481357	-538983.174
121400	0.006575	0.008366	0.003193	0.000621	737.846462	565.148663	-538974.301
121420	0.006965	0.008509	0.003141	0.000644	769.365799	536.293319	-538886.279
121440	0.007410	0.007673	0.003230	0.000632	769.715427	586.725265	-538806.643
121460	0.007234	0.007792	0.003308	0.000638	732.667030	558.216437	-538856.325
121480	0.006981	0.008199	0.003219	0.000624	707.019428	580.185200	-538819.385
121500	0.007107	0.008338	0.003261	0.000605	736.247642	667.535548	-538908.270
121520	0.007017	0.008160	0.003272	0.000605	688.769368	643.037977	-538905.617
121540	0.007570	0.007714	0.003355	0.000610	613.682566	532.856604	-538931.179
121560	0.007307	0.007658	0.003245	0.000637	682.568674	472.422865	-538807.489
121580	0.007706	0.008016	0.003288	0.000633	724.705061	512.478532	-538929.220
121600	0.007454	0.007937	0.003253	0.000598	767.180713	533.932792	-538984.737
121620	0.007075	0.008064	0.003316	0.000605	801.950309	547.153537	-538805.663
121640	0.007409	0.007824	0.003391	0.000594	783.575587	535.616811	-538754.557
121660	0.008023	0.007773	0.003332	0.000631	797.500740	501.488141	-538971.342
121680	0.007591	0.008172	0.003251	0.000635	817.774155	535.927476	-538982.538
121700	0.007219	0.008297	0.003199	0.000649	731.842688	513.590941	-539010.601
121720	0.007452	0.008187	0.003135	0.000643	733.429383	554.143115	-538951.071
121740	0.007028	0.008290	0.003233	0.000631	679.749405	583.561508	-538934.576
121760	0.007305	0.008444	0.003202	0.000649	643.876965	592.055128	-539042.686
121780	0.007365	0.008075	0.003213	0.000634	624.919574	642.841192	-538894.278
121800	0.007207	0.007710	0.003127	0.000632	583.881610	604.089527	-538914.645
121820	0.007470	0.007870	0.003213	0.000638	602.395896	676.289620	-538951.710
121840	0.007389	0.008148	0.003198	0.000663	575.710826	647.084247	-538951.301
121860	0.006850	0.007941	0.003293	0.000646	583.942430	603.427484	-538953.379
121880	0.006975	0.008504	0.003251	0.000660	587.860790	616.438551	-539008.884
121900	0.006905	0.008356	0.003366	0.000636	590.152074	641.067897	-538926.935
121920	0.006565	0.008662	0.003314	0.000635	630.327706	615.813474	-539009.727
121940	0.006923	0.008029	0.003184	0.000629	671.147410	610.490862	-538934.400
121960	0.007348	0.007443	0.003260	0.000631	715.050584	633.879219	-538888.462
121980	0.007313	0.007472	0.003454	0.000646	709.021875	638.285897	-538819.074
122000	0.007138	0.007573	0.003390	0.000637	736.789893	623.469622	-538845.432
122020	0.006906	0.007439	0.003373	0.000641	690.461790	647.318930	-538884.149
122040	0.006746	0.007374	0.003201	0.000645	713.079848	620.870594	-538845.829
122060	0.007414	0.008657	0.003141	0.000670	698.073954	615.884218	-538910.289
122080	0.006477	0.007801	0.003306	0.000636	723.972497	762.175605	-538966.502
122100	0.006464	0.008087	0.003213	0.000645	713.212766	676.533959	-538916.644
122120	0.006556	0.008636	0.003249	0.000679	651.323577	667.764578	-539034.453
122140	0.006250	0.008169	0.003285	0.000649	695.748999	688.174303	-538839.949
122160	0.006406	0.007854	0.003297	0.000652	631.570547	670.358227	-538871.955
122180	0.006325	0.007805	0.003204	0.000665	635.472037	624.544345	-538818.847
122200	0.006472	0.007296	0.003203	0.000661	665.730845	652.120201	-538818.498
122220	0.007005	0.007410	0.003108	0.000687	688.002118	648.891055	-538946.253
122240	0.006604	0.008154	0.003286	0.000668	659.085251	658.918891	-538936.904
122260	0.006431	0.008111	0.003215	0.000666	649.600661	649.026544	-538951.560
122280	0.007104	0.008429	0.003139	0.000685	594.959706	570.050637	-538821.144
122300	0.006916	0.007779	0.003239	0.000681	631.231317	591.759711	-538896.884
122320	0.006737	0.007741	0.003234	0.000671	659.041319	622.199834	-538776.902
122340	0.006469	0.007475	0.003159	0.000646	633.280646	648.697826	-538893.616
122360	0.006898	0.007489	0.003357	0.000658	660.398546	642.037405	-538821.439
122380	0.007209	0.007750	0.003318	0.000665	658.751932	634.640860	-538929.821
122400	0.006971	0.007333	0.003166	0.000649	643.745928	685.010810	-538893.666
122420	0.006430	0.007372	0.003233	0.000661	580.182392	632.553492	-538813.943
122440	0.006737	0.008008	0.003163	0.000687	552.337251	696.803878	-538895.093
