Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
311120	8951.5	62.03321	10089.7	84.96091	15385.6	49.97109	4729.0	8.31	4989.0	7.35
311140	8756.4	58.93930	10281.3	80.64718	15388.6	49.23259	4792.0	7.95	5251.0	7.03
311160	8937.6	62.05819	10187.5	82.68556	15301.7	51.40988	4751.0	8.19	5022.0	7.34
311180	8816.7	62.56339	10285.4	81.80617	15324.6	49.22921	5012.0	8.13	5230.0	7.36
311200	8514.8	61.70861	10743.0	80.05048	15168.7	50.97345	4716.0	8.04	5486.0	7.24
311220	8593.7	61.73518	10592.4	85.04427	15240.6	49.04004	4592.0	8.40	5371.0	7.36
311240	8814.6	61.36174	10456.3	81.97624	15155.6	48.83579	4714.0	8.15	5145.0	7.31
311260	8881.5	61.30965	10656.4	85.06591	14888.6	48.26380	4418.0	8.48	5156.0	7.41
311280	9154.5	62.65105	10198.8	87.03437	15073.4	45.36346	4947.0	8.58	5227.0	7.55
311300	9054.2	58.65352	10207.3	80.90269	15164.6	50.06850	4943.0	7.96	5259.0	7.01
311320	9214.2	59.40096	9929.8	84.54125	15282.6	49.80473	5130.0	8.27	5429.0	7.16
311340	8839.3	58.62294	9978.6	81.99727	15608.6	51.67436	5069.0	7.99	5556.0	6.95
311360	8904.3	58.51811	9745.0	85.46981	15777.7	52.49979	5156.0	8.16	5602.0	6.96
311380	8678.2	56.10650	10194.1	77.16503	15553.8	53.91143	4950.0	7.52	5480.0	6.61
311400	8799.5	60.68494	9534.9	81.99507	16092.7	53.46310	5203.0	7.94	5355.0	7.07
311420	9095.6	64.04593	9569.4	76.59159	15761.7	52.45451	5364.0	7.60	4799.0	7.24
311440	9013.8	65.53483	9707.5	78.94510	15705.6	50.17156	5221.0	7.84	4694.0	7.46
311460	9315.8	67.19909	9521.6	79.00028	15589.6	50.93176	5284.0	7.87	4395.0	7.64
311480	9005.8	65.84182	9698.5	78.67056	15722.7	53.00789	4876.0	7.87	4439.0	7.51
311500	8885.6	62.52802	9816.4	79.13762	15724.6	51.98456	4796.0	7.83	4598.0	7.24
311520	9102.8	65.68392	9712.6	79.77906	15611.6	50.91251	4938.0	7.95	4423.0	7.54
311540	8869.7	63.02461	9556.6	79.11973	16000.6	51.69205	4976.0	7.74	4735.0	7.16
311560	8966.2	57.78239	9940.1	76.07525	15519.7	53.01281	4650.0	7.51	4688.0	6.79
311580	8748.5	59.84260	9858.4	78.76939	15819.6	52.14561	4493.0	7.69	4687.0	6.92
311600	8721.4	58.66944	9456.2	84.71242	16249.6	52.31145	4151.0	7.98	4482.0	6.87
311620	8991.5	61.97527	9112.9	89.64505	16323.6	52.87427	4444.0	8.37	4371.0	7.23
311640	8416.6	58.86824	9205.3	84.45186	16805.6	54.81545	4130.0	7.82	4495.0	6.76
311660	8480.6	59.27385	9200.3	83.45572	16746.6	55.12054	4284.0	7.77	4539.0	6.78
311680	8426.0	62.75029	9158.6	86.50709	16843.6	55.02582	4422.0	8.08	4519.0	7.17
311700	8525.9	62.72580	9130.3	83.31023	16771.6	54.52215	4423.0	7.85	4330.0	7.09
311720	8670.6	60.57511	9562.4	76.84560	16193.6	52.85648	4453.0	7.47	4327.0	6.89
311740	8624.8	62.76027	9689.7	80.63932	16112.6	51.67203	4481.0	7.80	4534.0	7.12
311760	8737.7	62.51576	9569.9	82.18551	16119.7	54.14120	4132.0	7.94	4112.0	7.17
311780	8642.7	61.20700	9519.9	81.61855	16264.6	53.74917	4330.0	7.83	4433.0	7.03
311800	8748.7	62.86684	9486.6	78.57359	16191.6	53.60009	4629.0	7.64	4321.0	7.12
311820	8819.6	62.10778	9348.8	79.93418	16258.7	54.40357	4531.0	7.71	4282.0	7.04
311840	9084.4	61.55171	9163.0	80.01424	16179.7	55.42938	4841.0	7.67	4265.0	7.03
311860	8483.9	62.51871	9450.9	81.57807	16492.7	55.03505	4468.0	7.81	4548.0	7.08
311880	8346.8	60.81748	9663.8	81.92254	16416.8	57.95871	4461.0	7.80	4860.0	6.93
311900	8738.4	59.24644	9829.6	80.58091	15858.7	52.59162	4575.0	7.78	4693.0	6.94
311920	8494.7	60.26825	10000.5	81.72710	15931.7	53.49463	4830.0	7.87	5370.0	6.99
311940	8118.9	60.10197	10215.8	86.25416	16092.6	51.48501	4713.0	8.20	5754.0	7.05
311960	8564.6	60.50340	10014.5	80.99193	15847.6	50.85255	4785.0	7.86	5209.0	7.03
311980	8479.9	62.06673	9848.7	82.44051	16098.6	51.67597	4928.0	7.94	5250.0	7.13
312000	8949.8	64.57895	9723.9	84.15649	15753.6	51.66571	5032.0	8.20	4826.0	7.47
312020	8996.8	65.01944	9613.5	78.43911	15816.6	51.26234	5410.0	7.77	4821.0	7.40
312040	8805.7	62.27355	9856.1	75.43189	15764.7	53.22958	5664.0	7.53	5325.0	7.11
312060	9384.3	62.76030	9572.4	76.34090	15469.7	51.36712	5292.0	7.62	4660.0	7.21
312080	9707.4	65.95174	9436.6	77.31868	15282.6	49.48580	5741.0	7.83	4589.0	7.57
312100	9602.6	66.84994	9545.2	74.46485	15278.5	47.18806	6099.0	7.63	4889.0	7.58
312120	9584.5	66.10586	9741.3	76.64833	15100.6	49.63043	6225.0	7.88	5340.0	7.64
312140	9636.4	64.78823	9533.4	76.21350	15256.6	50.10243	6213.0	7.73	5327.0	7.43
312160	9779.1	62.10727	9759.1	75.01353	14887.6	49.00660	5930.0	7.63	5034.0	7.28
312180	9978.3	66.61262	9682.2	74.64903	14765.7	49.59182	6117.0	7.80	4824.0	7.74
312200	9721.3	64.23796	10237.7	72.65430	14466.7	49.22669	5908.0	7.67	5103.0	7.52
312220	9954.2	64.98497	10061.2	77.83306	14410.5	44.88034	6288.0	8.11	5437.0	7.74
312240	9756.4	65.33716	10093.0	75.10530	14576.6	46.95858	5996.0	7.88	5167.0	7.65
312260	9729.1	61.93444	10140.0	76.25285	14556.6	46.66555	5722.0	7.85	5174.0	7.42
312280	9666.3	63.49745	10365.0	77.69186	14394.6	46.53383	5510.0	8.07	5041.0	7.61
312300	9440.6	66.11026	10430.0	77.81424	14555.5	46.24363	5661.0	8.15	5331.0	7.82
312320	9618.5	65.57194	10484.9	77.81666	14322.6	46.84896	5704.0	8.19	5264.0	7.83
312340	9855.9	59.82756	10529.0	78.72152	14040.6	45.09984	5702.0	8.13	5580.0	7.36
312360	9384.1	59.75833	10934.9	80.79733	14106.6	44.99662	5517.0	8.33	5997.0	7.36
312380	9457.3	62.67121	10730.4	85.48629	14238.6	45.97607	5654.0	8.72	6020.0	7.73
312400	9539.0	59.29219	10548.5	85.17014	14338.5	44.87612	5654.0	8.67	6135.0	7.43
312420	9401.8	56.63364	10658.5	86.94117	14365.7	47.81944	5253.0	8.64	5932.0	7.16
312440	9439.7	55.83898	10571.5	86.54379	14414.5	45.92418	5260.0	8.61	5978.0	7.07
312460	9352.7	55.54490	10854.6	89.05856	14218.5	43.65984	5505.0	8.87	6525.0	7.16
312480	9414.9	57.52780	10826.6	89.09039	14184.5	44.04802	5577.0	8.96	6440.0	7.37
312500	8969.3	58.91941	11208.5	91.57768	14248.5	44.99626	5485.0	9.18	6846.0	7.48
312520	9227.0	58.04819	11327.3	89.39543	13871.5	43.98297	5156.0	9.07	6515.0	7.43
312540	9071.0	56.99080	11027.3	87.34780	14327.5	44.85986	5675.0	8.75	6843.0	7.18
312560	9508.9	58.42853	10732.3	84.01672	14184.5	44.61290	6003.0	8.55	6530.0	7.31
312580	9445.9	58.43313	10682.5	86.45618	14297.5	45.26749	5915.0	8.71	6560.0	7.33
312600	9249.1	59.06605	11123.4	89.18199	14053.5	44.25641	5799.0	9.04	6753.0	7.54
312620	8818.4	59.64113	11321.1	86.04240	14286.5	44.88000	5535.0	8.74	6767.0	7.44
312640	9415.2	61.53351	11231.7	79.44088	13778.5	43.02984	6115.0	8.40	6619.0	7.60
312660	9173.4	62.07137	11471.5	78.20110	13780.6	44.51805	5956.0	8.31	6568.0	7.62
312680	8900.6	62.74972	11619.9	85.02740	13905.6	44.85941	5664.0	8.92	6811.0	7.83
312700	9667.1	61.54153	11323.8	81.75997	13434.5	41.67653	5678.0	8.63	6122.0	7.73
312720	9999.9	61.44405	10793.0	80.96831	13632.4	41.20812	6194.0	8.58	6139.0	7.73
312740	9830.0	61.87153	10993.1	83.59380	13602.5	43.13917	6165.0	8.75	6342.0	7.80
312760	10023.9	60.98158	10817.9	80.02164	13583.6	43.46886	6342.0	8.43	6173.0	7.62
312780	9568.1	61.21482	10868.3	85.29931	13989.5	43.05229	6003.0	8.77	6443.0	7.62
312800	9938.0	62.65813	10468.3	82.86619	14019.5	43.99049	5823.0	8.56	5619.0	7.73
312820	9750.1	61.66896	10335.1	79.10239	14340.4	43.92890	6092.0	8.16	5768.0	7.51
312840	9631.3	63.54148	10307.2	79.58555	14487.6	47.47077	6091.0	8.18	5755.0	7.61
312860	9894.2	64.24011	10291.3	80.45664	14240.5	43.80561	6200.0	8.38	5708.0	7.79
312880	10112.1	64.45396	10631.9	79.09157	13681.5	42.49773	6135.0	8.41	5703.0	7.91
312900	9935.9	60.61917	11225.6	78.56669	13263.6	42.50121	5888.0	8.47	6106.0	7.66
312920	9654.2	62.93550	11128.8	81.31729	13642.6	44.58452	6009.0	8.57	6280.0	7.80
312940	9364.4	62.86508	11046.6	77.50018	14014.6	45.66057	6230.0	8.24	6535.0	7.69
312960	9457.1	60.70580	11076.0	82.44367	13892.5	43.75764	5731.0	8.59	6223.0	7.60
312980	9508.1	60.99248	10968.3	86.94608	13949.5	44.02477	5990.0	8.92	6613.0	7.69
313000	9472.9	58.27249	11277.2	87.24709	13675.5	42.04555	5571.0	8.97	6589.0	7.47
313020	9406.0	58.39871	11078.3	87.92087	13941.5	44.45753	5561.0	8.90	6443.0	7.44
313040	9213.3	60.90699	11144.3	87.19273	14068.5	43.95276	5545.0	8.99	6432.0	7.69
313060	9310.2	60.06279	11031.6	90.71743	14084.4	43.05803	5764.0	9.18	6668.0	7.60
313080	9824.1	62.47752	10812.3	84.98533	13789.5	42.28644	6168.0	8.84	6299.0	7.85
313100	9462.2	61.92861	11139.8	81.25799	13823.6	44.26299	5903.0	8.51	6297.0	7.67
313120	9412.5	65.06746	10967.7	77.94479	14045.4	41.35504	6414.0	8.29	6468.0	7.85
313140	9941.3	65.60059	10605.9	78.53509	13878.6	44.27364	6628.0	8.40	6224.0	7.99
313160	9773.4	66.34309	10923.0	81.54693	13729.5	42.95014	6159.0	8.70	6115.0	8.12
313180	9523.4	64.30142	11155.5	76.99593	13746.5	42.27513	6093.0	8.28	6135.0	7.86
313200	9587.6	67.68935	11260.6	78.62863	13577.5	42.44113	6212.0	8.51	6170.0	8.20
313220	9839.3	65.56710	10928.8	78.84833	13657.5	43.05271	6159.0	8.50	5951.0	8.02
313240	9737.3	64.34475	10929.9	80.45738	13758.6	44.38273	6019.0	8.57	6089.0	7.91
313260	9813.0	61.72555	10807.9	79.20843	13804.5	43.37603	6078.0	8.38	6072.0	7.63
313280	9923.0	61.51653	10832.1	82.27920	13670.5	43.34457	6291.0	8.67	6365.0	7.72
313300	9756.1	61.91822	10540.2	81.95050	14129.5	43.72387	6502.0	8.45	6358.0	7.65
313320	9802.1	62.39267	10583.0	79.40271	14040.5	43.69991	6130.0	8.28	5889.0	7.61
313340	10080.1	64.15775	10492.0	78.09567	13853.4	42.11213	6369.0	8.27	5864.0	7.82
313360	9348.4	62.73044	11014.9	80.77279	14062.6	45.55304	5698.0	8.45	5976.0	7.68
313380	9795.3	65.09921	10690.0	80.37491	13940.5	42.91730	6021.0	8.52	5704.0	7.99
313400	10169.1	64.97378	10546.8	76.91524	13709.6	43.88424	5960.0	8.21	5146.0	7.91
313420	10081.3	66.46195	10539.3	82.43406	13805.5	43.44267	5967.0	8.72	5411.0	8.19
313440	9941.6	69.14463	10777.0	80.39061	13707.3	40.17979	6487.0	8.67	6015.0	8.36
313460	9664.3	64.38672	10726.2	83.22943	14035.5	43.80220	6400.0	8.75	6485.0	7.90
313480	9489.2	62.17186	10774.0	81.19054	14162.5	44.20721	6448.0	8.47	6666.0	7.62
313500	9795.0	61.25700	10776.2	83.04070	13854.5	42.88511	6164.0	8.64	6277.0	7.67
313520	9721.1	61.78475	10757.0	80.63934	13947.5	43.29679	5922.0	8.40	5912.0	7.63
313540	9721.4	65.29819	10997.2	85.23853	13707.4	41.70182	5972.0	8.94	6101.0	8.09
313560	9852.0	61.23186	11145.7	79.59807	13427.5	42.05130	6090.0	8.51	6167.0	7.70
313580	9587.0	60.36310	11020.0	82.93383	13818.5	43.31807	5822.0	8.61	6251.0	7.57
313600	9835.2	63.84711	10750.2	83.03398	13840.5	42.75663	6307.0	8.70	6194.0	7.89
313620	9885.0	62.00226	10354.9	76.78961	14185.6	45.26791	6190.0	7.97	5689.0	7.49
313640	9651.1	62.00488	10648.8	77.21324	14125.6	45.82623	5889.0	8.12	5747.0	7.55
313660	9485.4	63.55651	10670.8	77.54492	14269.6	46.45138	5731.0	8.15	5588.0	7.62
313680	9206.6	64.35500	10397.1	79.63767	14822.5	45.75223	5648.0	8.21	5611.0	7.62
313700	9589.3	63.80202	10663.2	82.25736	14173.7	47.16735	5567.0	8.55	5612.0	7.79
313720	9314.5	64.22092	10343.2	80.58311	14768.5	46.06911	5528.0	8.28	5511.0	7.62
313740	8565.2	66.91365	10478.3	82.59808	15383.4	46.31039	5911.0	8.30	6205.0	7.76
313760	9008.5	62.15186	9957.8	84.06785	15460.6	49.42802	5554.0	8.27	5752.0	7.34
313780	8532.2	65.62942	10395.4	83.75240	15499.6	49.72864	5361.0	8.37	5833.0	7.63
313800	8481.6	59.78551	10507.3	83.03807	15437.6	49.40769	5267.0	8.14	6153.0	7.11
313820	8823.5	60.94568	10397.6	85.39429	15205.6	49.07039	5344.0	8.45	6100.0	7.31
313840	8871.6	62.28782	10535.5	85.62356	15019.5	46.85104	5519.0	8.50	6105.0	7.48
313860	8924.5	61.35172	10769.3	85.35160	14732.6	47.97557	5244.0	8.56	6042.0	7.45
313880	8682.4	58.20282	10879.4	87.06690	14864.6	47.80898	5176.0	8.58	6387.0	7.18
313900	8765.1	55.97069	10705.7	89.19029	14955.5	46.48703	5123.0	8.67	6570.0	6.98
313920	8792.3	58.07311	11204.3	87.98764	14429.5	45.92828	4874.0	8.73	6287.0	7.24
313940	8873.4	60.10020	11174.2	86.29289	14378.4	43.77607	4730.0	8.69	5903.0	7.44
313960	8842.2	57.91748	10971.6	91.20763	14612.5	45.75042	4817.0	8.94	6125.0	7.30
313980	9051.2	58.30761	10615.8	90.21347	14759.6	47.32776	4882.0	8.85	5853.0	7.29
314000	8988.2	58.25098	10988.7	92.49722	14449.5	45.26396	4672.0	9.14	6067.0	7.39
314020	9203.0	57.88882	10748.8	91.22444	14474.5	44.65045	4701.0	9.00	5828.0	7.31
314040	9305.9	57.34624	11010.6	90.27391	14109.7	47.13726	5172.0	8.99	6157.0	7.36
314060	9071.9	55.52805	10912.7	90.98055	14441.6	46.16238	5213.0	8.89	6518.0	7.09
314080	8781.0	55.11140	10581.7	88.33879	15063.5	46.63031	5239.0	8.55	6571.0	6.85
314100	8887.0	55.70352	10611.7	89.03491	14927.5	46.46342	5268.0	8.63	6401.0	6.97
314120	9306.8	55.68671	10575.4	84.81829	14543.6	47.58008	5651.0	8.39	6371.0	6.98
314140	9247.1	58.49066	10537.4	83.68818	14641.5	45.85052	5573.0	8.37	6045.0	7.20
314160	9373.1	59.95646	10349.3	80.98123	14703.6	48.57919	5621.0	8.18	5828.0	7.24
314180	9135.0	57.11263	10229.4	82.48217	15061.6	49.81478	5289.0	8.14	5734.0	6.97
314200	9221.2	60.29050	10562.1	79.97361	14642.7	48.77611	5364.0	8.10	5602.0	7.30
314220	8930.7	63.21757	10382.5	83.73925	15113.6	48.68194	5710.0	8.38	6105.0	7.50
314240	9088.5	62.69495	10480.5	85.02261	14857.5	47.21748	5708.0	8.53	6094.0	7.53
314260	9113.1	58.51581	10461.9	90.01175	14851.5	46.29785	5519.0	8.83	6454.0	7.29
314280	9368.9	57.23266	10928.5	88.78116	14128.5	44.48500	5205.0	8.93	6160.0	7.32
314300	9188.1	58.60058	10962.1	84.23922	14275.5	44.56724	5524.0	8.57	6429.0	7.31
314320	9119.4	61.62173	10851.3	85.03960	14455.6	46.41856	5859.0	8.70	6514.0	7.61
314340	9439.0	58.82251	11188.7	79.67587	13797.6	45.17606	5525.0	8.32	6060.0	7.37
314360	9453.0	58.59909	10814.9	79.77341	14157.5	43.49821	5879.0	8.27	6275.0	7.29
314380	9315.2	60.99604	10884.1	82.43470	14226.5	45.14948	6039.0	8.52	6482.0	7.53
314400	9475.9	57.63902	10783.3	84.55390	14166.5	44.18641	5976.0	8.56	6492.0	7.26
314420	9560.1	60.95176	10504.2	81.44833	14361.5	45.45219	6083.0	8.34	6191.0	7.47
314440	9486.8	56.77913	10845.0	81.75485	14093.6	45.31291	5804.0	8.33	6332.0	7.14
314460	8939.4	60.49530	11044.8	80.04714	14441.6	46.91613	5318.0	8.22	6073.0	7.37
314480	9410.0	58.76498	10562.9	77.69329	14452.7	48.95154	5818.0	7.99	5976.0	7.18
314500	9726.0	61.37622	10683.7	76.32505	14015.7	46.85044	5961.0	8.05	5765.0	7.49
314520	9838.5	67.27436	9980.3	78.82190	14607.5	46.52725	6722.0	8.23	5808.0	7.93
314540	9629.2	62.92634	9954.1	76.14577	14842.5	46.84599	6537.0	7.80	5837.0	7.41
314560	9572.3	63.50084	9608.9	82.76305	15245.5	47.09006	6844.0	8.26	6345.0	7.49
314580	9287.8	67.33140	10307.1	78.49707	14831.6	47.54138	6392.0	8.13	6097.0	7.84
314600	9146.6	64.44180	10144.2	78.32083	15135.7	50.31604	6040.0	7.97	5783.0	7.53
314620	9654.5	65.92838	9760.7	81.76838	15011.5	47.57783	6516.0	8.28	5801.0	7.73
314640	9630.3	63.49660	10042.6	82.99746	14753.5	46.17622	6361.0	8.44	6119.0	7.63
314660	10240.8	61.87918	9438.9	81.14724	14746.6	47.35751	6631.0	8.15	5606.0	7.44
314680	9869.1	62.46669	9555.9	82.62204	15001.7	51.43730	6495.0	8.27	5839.0	7.48
314700	9845.0	61.31178	9575.5	78.09923	15005.6	49.69141	6457.0	7.85	5689.0	7.25
314720	9423.2	61.84777	9942.0	75.00986	15060.6	48.20075	6451.0	7.65	5907.0	7.23
314740	9236.4	61.93574	9877.1	75.89531	15312.6	50.14802	6317.0	7.70	5987.0	7.18
314760	9170.7	65.15803	10072.0	75.25807	15183.6	49.12969	6527.0	7.73	6095.0	7.48
314780	8942.6	62.29251	10034.3	78.87718	15449.7	51.28567	6201.0	7.84	6165.0	7.21
314800	8837.2	57.42954	9827.3	77.25351	15761.6	52.00486	5799.0	7.49	6014.0	6.69
314820	8843.7	63.10138	9835.8	83.64106	15747.7	52.71826	5716.0	8.13	5821.0	7.33
314840	8703.6	61.41743	10124.4	80.52240	15598.7	52.26163	5515.0	7.94	5812.0	7.14
314860	9020.4	60.96512	9519.4	76.61133	15886.6	51.36646	5784.0	7.57	5580.0	6.98
314880	9093.4	60.97972	9703.3	76.32120	15629.7	52.76060	5594.0	7.59	5279.0	7.06
314900	8670.6	61.03937	9856.3	77.65263	15899.6	51.33843	4995.0	7.62	5084.0	7.01
314920	8963.6	63.30307	9683.4	77.25589	15779.6	51.02804	5033.0	7.70	4712.0	7.22
314940	9180.5	63.39710	9728.7	81.07568	15517.7	53.24011	5070.0	8.04	4787.0	7.40
314960	8646.1	65.60832	10147.1	77.22753	15633.5	49.84770	5154.0	7.74	5085.0	7.41
314980	8602.0	64.92576	9885.6	81.66452	15939.5	50.21508	5069.0	8.02	5134.0	7.38
315000	8719.9	64.12399	9797.6	80.26773	15909.5	50.10160	4765.0	7.90	4677.0	7.36
315020	8823.7	62.94624	9726.4	77.36276	15876.7	52.65845	4826.0	7.61	4548.0	7.18
315040	8920.8	64.80415	9832.2	75.72019	15673.5	49.70944	4752.0	7.60	4308.0	7.34
315060	8856.0	66.81536	9918.3	77.96410	15652.6	50.89154	4919.0	7.85	4547.0	7.58
315080	8716.2	67.68100	9426.2	73.02526	16284.6	52.48055	5694.0	7.31	4816.0	7.35
315100	8865.4	70.48051	8974.6	74.07750	16587.6	54.05400	5982.0	7.38	4685.0	7.54
315120	8834.0	66.33889	9332.0	70.04792	16260.7	55.08840	5820.0	7.08	4795.0	7.19
315140	8858.2	68.56123	9517.5	77.11279	16051.7	54.45711	5691.0	7.69	4932.0	7.59
315160	8693.2	67.20493	9595.1	72.72223	16138.6	52.83145	5848.0	7.32	5125.0	7.34
315180	8800.6	72.84359	9843.8	71.20237	15782.6	52.13751	6037.0	7.42	4979.0	7.86
315200	8993.5	72.75275	9596.2	74.83687	15837.6	52.31378	5931.0	7.67	4853.0	7.91
315220	9037.9	66.58027	9690.2	75.18048	15698.5	50.01666	5726.0	7.62	5042.0	7.49
315240	9222.6	64.37408	9629.4	77.58311	15574.6	49.81080	5569.0	7.75	4985.0	7.39
315260	8977.0	67.87151	9836.2	76.38119	15613.6	50.93709	5491.0	7.75	4784.0	7.64
315280	9448.6	66.28932	9465.2	72.80842	15512.6	51.32309	5759.0	7.45	4577.0	7.46
315300	9542.5	65.57765	9349.2	72.07313	15534.5	49.17955	5991.0	7.37	4662.0	7.37
315320	9097.1	69.87767	9640.3	75.54650	15689.6	51.28470	5557.0	7.71	4540.0	7.77
315340	9320.9	68.48838	9544.2	73.74606	15561.7	52.08937	5739.0	7.55	4637.0	7.60
315360	9432.8	68.38300	9687.9	71.41241	15305.7	50.98319	5603.0	7.47	4399.0	7.66
315380	9439.7	67.84540	9438.5	76.14421	15548.6	51.18159	5623.0	7.71	4575.0	7.62
315400	9350.7	67.16911	9272.5	75.30849	15803.6	50.53711	5871.0	7.61	4612.0	7.54
315420	9690.6	67.77037	9267.4	73.61772	15468.6	51.01733	5844.0	7.52	4291.0	7.62
315440	9939.5	68.12774	8930.6	73.34256	15556.6	50.67206	5668.0	7.45	3752.0	7.59
315460	9633.7	68.72819	9113.6	75.44578	15679.6	50.55809	5774.0	7.62	4177.0	7.67
315480	9486.8	68.71237	9190.2	71.04116	15749.6	51.16216	5757.0	7.31	4158.0	7.55
315500	9983.8	72.82386	9185.4	73.70118	15257.6	50.51431	6123.0	7.69	4129.0	8.11
315520	9435.3	73.82616	9427.1	71.76363	15564.6	50.03735	6010.0	7.51	4302.0	8.03
315540	9560.1	72.67020	9186.2	71.42486	15680.6	50.27160	6122.0	7.42	4186.0	7.92
315560	9739.0	73.45380	8939.2	69.46849	15748.7	52.34441	6513.0	7.23	4266.0	7.88
315580	9680.2	74.86593	8899.3	69.99927	15847.8	54.89213	6686.0	7.29	4371.0	8.00
315600	9844.9	72.26179	8727.3	68.50364	15854.7	53.08955	7006.0	7.12	4545.0	7.78
315620	9914.9	73.02519	9080.0	68.00737	15431.8	53.91281	6946.0	7.18	4628.0	7.90
315640	10020.7	71.52598	9186.3	71.89666	15219.6	48.89566	6822.0	7.52	4704.0	7.96
315660	10209.7	73.20140	8964.4	71.24108	15252.6	48.99825	6761.0	7.44	4268.0	8.05
315680	10643.4	72.49311	8716.1	66.14993	15066.7	51.52269	7012.0	7.07	3990.0	7.91
315700	10183.6	70.78486	9255.7	66.34175	14986.6	48.50963	6706.0	7.16	4382.0	7.85
315720	10391.5	71.05287	8810.2	68.69938	15224.7	50.58640	7059.0	7.21	4448.0	7.82
315740	10390.7	73.74668	9015.3	70.96352	15020.6	48.20623	6896.0	7.51	4355.0	8.14
315760	10250.5	70.05749	8944.4	71.59807	15231.6	49.11125	6924.0	7.45	4710.0	7.81
315780	10373.5	71.03875	9193.3	72.09056	14859.6	49.02068	6996.0	7.62	4919.0	8.01
315800	10571.3	70.36486	9221.3	72.58459	14633.6	47.46341	6770.0	7.70	4551.0	8.02
315820	10718.2	70.21999	9061.3	71.11755	14646.6	47.73836	6700.0	7.54	4242.0	7.96
315840	10973.1	70.04479	9159.0	69.09740	14293.5	44.28960	6612.0	7.45	3948.0	8.02
315860	10627.7	75.28044	9069.1	68.76205	14729.5	46.91005	6797.0	7.45	4024.0	8.31
315880	10166.1	77.18287	9268.2	71.51824	14992.7	50.94023	6586.0	7.67	4232.0	8.47
315900	10156.9	74.88892	9312.1	71.18333	14957.5	46.87648	6978.0	7.60	4748.0	8.30
315920	10055.8	73.19294	9549.7	67.55896	14820.6	48.48371	6735.0	7.31	4652.0	8.08
315940	10193.9	75.42316	9258.7	66.46699	14973.6	48.21308	7238.0	7.26	4706.0	8.20
315960	10117.0	75.81632	9258.7	65.79837	15050.6	48.68611	7385.0	7.18	4909.0	8.19
315980	10307.7	73.43585	9240.8	67.09322	14877.6	47.97039	7283.0	7.25	4797.0	8.06
316000	10472.9	76.61031	9385.8	67.92885	14567.6	47.74072	7282.0	7.44	4606.0	8.43
316020	10310.9	75.75717	9108.0	68.18191	15007.5	47.48826	7223.0	7.37	4587.0	8.27
316040	10219.0	76.36986	8879.6	73.33886	15328.5	46.99130	7303.0	7.69	4761.0	8.34
316060	10092.7	71.67535	9162.1	70.08612	15171.6	48.44543	7276.0	7.41	5151.0	7.91
316080	9761.8	70.95644	9162.4	73.30234	15502.5	47.88901	7201.0	7.58	5429.0	7.87
316100	9314.9	69.12943	9571.1	72.95831	15540.6	50.40389	6455.0	7.52	5181.0	7.66
316120	9398.6	66.31038	9289.6	76.30115	15738.6	52.12946	6488.0	7.67	5339.0	7.50
316140	9662.5	66.65226	9430.4	75.00269	15333.6	50.80161	6543.0	7.66	5286.0	7.59
316160	9820.3	65.11389	9435.5	76.14918	15170.7	50.88871	6856.0	7.75	5645.0	7.51
316180	9999.0	62.41990	9352.7	78.69876	15074.7	50.17986	6951.0	7.89	5892.0	7.35
316200	9751.1	62.02763	9328.7	78.04230	15346.6	50.34845	6929.0	7.78	6050.0	7.24
316220	9628.3	64.04385	9290.7	77.51454	15507.6	50.77558	6762.0	7.75	5701.0	7.38
316240	9485.7	67.27013	9549.3	75.67998	15391.7	51.61119	6262.0	7.69	5133.0	7.62
316260	9502.4	63.89321	9791.2	75.99981	15132.6	49.34055	5975.0	7.74	5212.0	7.44
316280	9401.4	63.38144	10001.2	78.06959	15023.7	50.00938	5553.0	7.90	5116.0	7.41
316300	8861.9	65.48388	9824.2	76.40600	15740.7	53.94041	5401.0	7.66	5011.0	7.40
316320	9598.2	62.90689	9717.1	74.27737	15110.8	52.13111	5726.0	7.58	4908.0	7.29
316340	9578.5	66.10636	9543.4	75.96145	15304.6	49.44351	5830.0	7.72	4759.0	7.56
316360	9006.9	65.95222	10046.0	75.23994	15373.6	50.62295	5889.0	7.70	5444.0	7.50
316380	9029.6	63.65773	10133.2	78.86272	15263.6	49.03335	5938.0	7.95	5805.0	7.42
316400	9047.5	62.00619	10412.7	74.56873	14965.6	48.31574	5619.0	7.67	5577.0	7.25
316420	8783.8	64.20419	10237.9	75.08997	15404.6	50.59392	5240.0	7.62	5135.0	7.31
316440	8899.5	61.67002	10054.1	76.14272	15472.6	50.56439	5370.0	7.61	5330.0	7.10
316460	8819.7	63.17315	10262.1	78.34790	15344.7	50.95040	5072.0	7.87	5181.0	7.30
316480	8887.0	67.13110	9990.2	77.63420	15549.7	51.56211	5476.0	7.83	5066.0	7.62
316500	8866.6	61.64289	10199.9	75.29485	15359.7	51.36321	5194.0	7.60	5177.0	7.12
316520	9145.9	67.72118	9908.5	80.84064	15372.6	50.67593	5658.0	8.20	5227.0	7.80
