Gen	theta:1:ajan	theta:2:alas	theta:3:R	tau:3:R	W:1->2:ajan->alas	W:2->1:alas->ajan	lnL
349940	0.006364	0.011149	0.003485	0.000572	337.615572	1212.013503	-550801.133
349960	0.006158	0.011394	0.003405	0.000557	347.377322	1259.277869	-550917.187
349980	0.006750	0.011643	0.003449	0.000593	273.267772	1247.829854	-550932.659
350000	0.007133	0.010159	0.003502	0.000570	249.719253	1311.313279	-550834.728
350020	0.007286	0.010523	0.003427	0.000562	253.350898	1345.053926	-550809.103
350040	0.007691	0.010588	0.003433	0.000557	251.964224	1212.391632	-550929.400
350060	0.006933	0.010269	0.003604	0.000554	240.347249	1340.475623	-550782.622
350080	0.007413	0.010078	0.003472	0.000555	239.242774	1269.078716	-550837.138
350100	0.007204	0.010301	0.003566	0.000540	277.859674	1315.907737	-550880.125
350120	0.006721	0.010242	0.003536	0.000555	290.184822	1296.702127	-550767.613
350140	0.006586	0.010289	0.003582	0.000550	305.687478	1270.105602	-550725.619
350160	0.006882	0.011029	0.003491	0.000574	342.581164	1234.809192	-550931.165
350180	0.007674	0.010072	0.003405	0.000562	319.315521	1222.899650	-550826.759
350200	0.006930	0.010650	0.003473	0.000563	334.713122	1306.225529	-550894.804
350220	0.007087	0.011124	0.003564	0.000559	336.712058	1362.552808	-550827.948
350240	0.006484	0.010590	0.003713	0.000546	316.702032	1326.839808	-550803.912
350260	0.006015	0.010179	0.003636	0.000557	301.547980	1305.461011	-550870.677
350280	0.006520	0.009647	0.003603	0.000560	302.058772	1213.582061	-550804.763
350300	0.007088	0.010304	0.003367	0.000570	290.711212	1297.580657	-550915.355
350320	0.006588	0.010366	0.003509	0.000558	319.458406	1404.900072	-550744.304
350340	0.007004	0.010367	0.003456	0.000586	316.610925	1244.229553	-550746.327
350360	0.006619	0.010667	0.003532	0.000571	344.300876	1336.602086	-550781.088
350380	0.007068	0.010397	0.003462	0.000584	338.284316	1356.937209	-550840.187
350400	0.006226	0.009939	0.003612	0.000565	353.735825	1393.626443	-550650.230
350420	0.005793	0.009769	0.003700	0.000551	339.860809	1363.699447	-550723.314
350440	0.005997	0.009653	0.003622	0.000566	380.772399	1314.037075	-550671.648
350460	0.006975	0.010356	0.003548	0.000590	365.594750	1228.118042	-550720.128
350480	0.007341	0.010946	0.003476	0.000566	314.307627	1306.537565	-550947.058
350500	0.006985	0.010121	0.003417	0.000573	271.718976	1329.086239	-550768.107
350520	0.007257	0.010370	0.003471	0.000574	303.348991	1357.684417	-550803.074
350540	0.006624	0.009640	0.003589	0.000557	274.946388	1393.709350	-550829.664
350560	0.006304	0.008917	0.003716	0.000542	323.860010	1363.615816	-550733.945
350580	0.006704	0.010327	0.003548	0.000570	358.239389	1334.636248	-550844.349
350600	0.006813	0.010249	0.003511	0.000570	337.289496	1440.793628	-550732.946
350620	0.006850	0.010210	0.003602	0.000572	356.172097	1406.573372	-550838.286
350640	0.006466	0.010091	0.003609	0.000539	351.269181	1401.780328	-550771.577
350660	0.006638	0.010508	0.003404	0.000581	346.914685	1365.398043	-550850.585
350680	0.006099	0.009712	0.003664	0.000554	357.767706	1413.652226	-550739.143
350700	0.006351	0.010307	0.003513	0.000579	337.794042	1548.983697	-550750.388
350720	0.005765	0.010466	0.003423	0.000586	340.459114	1547.571844	-550831.007
350740	0.005877	0.010801	0.003414	0.000598	307.234319	1468.845368	-550763.208
350760	0.005974	0.010168	0.003518	0.000582	319.167255	1482.112456	-550706.611
350780	0.006020	0.010038	0.003370	0.000570	310.535704	1431.780340	-550871.315
350800	0.005904	0.010249	0.003539	0.000599	285.048978	1407.219376	-550840.032
350820	0.006173	0.010020	0.003551	0.000570	306.234120	1479.472174	-550783.076
350840	0.006765	0.010374	0.003759	0.000588	276.495324	1477.284430	-550769.889
350860	0.006633	0.010248	0.003564	0.000570	307.043626	1323.451710	-550828.387
350880	0.006424	0.010473	0.003409	0.000583	294.029658	1294.918698	-550940.876
350900	0.006625	0.011173	0.003256	0.000589	293.915198	1292.516030	-550887.718
350920	0.006472	0.010394	0.003397	0.000573	312.719558	1254.496355	-550775.466
350940	0.007005	0.010485	0.003378	0.000578	284.182304	1359.080452	-550812.806
350960	0.006529	0.011378	0.003541	0.000584	239.430929	1262.793814	-550769.221
350980	0.006415	0.010029	0.003444	0.000570	262.249843	1393.434055	-550882.927
351000	0.006338	0.010384	0.003481	0.000575	231.477961	1364.365587	-550787.546
351020	0.006601	0.011021	0.003551	0.000586	218.821957	1293.685909	-550771.233
351040	0.006305	0.010513	0.003522	0.000559	287.792592	1523.472638	-550782.983
351060	0.006274	0.011360	0.003479	0.000537	268.028985	1531.230718	-550768.965
351080	0.006286	0.010449	0.003589	0.000514	271.897768	1503.227657	-550851.248
351100	0.006127	0.010864	0.003722	0.000504	275.309450	1481.093119	-550750.334
351120	0.006187	0.010771	0.003753	0.000508	279.474441	1457.994812	-550798.750
351140	0.006786	0.011449	0.003757	0.000514	306.084977	1397.085221	-550836.250
351160	0.006784	0.011038	0.003611	0.000533	281.365269	1273.764732	-550629.071
351180	0.006602	0.011109	0.003484	0.000526	269.647354	1463.617034	-550842.474
351200	0.006056	0.011477	0.003555	0.000531	273.749797	1409.930967	-550738.492
351220	0.006648	0.011478	0.003527	0.000562	249.730187	1375.511086	-550817.544
351240	0.006050	0.010171	0.003434	0.000526	260.333738	1435.229717	-550820.223
351260	0.005839	0.010516	0.003648	0.000552	269.363054	1424.493014	-550698.851
351280	0.006341	0.010768	0.003446	0.000574	298.502319	1355.410060	-550706.585
351300	0.006198	0.009668	0.003561	0.000560	284.874500	1510.905756	-550662.316
351320	0.006220	0.010512	0.003568	0.000576	306.576908	1354.482146	-550794.196
351340	0.006436	0.010542	0.003542	0.000553	271.868524	1457.153880	-550825.358
351360	0.006134	0.010419	0.003475	0.000547	292.147673	1414.144994	-550735.300
351380	0.006278	0.011221	0.003547	0.000547	298.221292	1432.473009	-550773.714
351400	0.006596	0.010851	0.003631	0.000534	294.077134	1636.733799	-550757.618
351420	0.006132	0.010353	0.003639	0.000526	290.183292	1628.360305	-550754.139
351440	0.006361	0.011432	0.003515	0.000553	288.660904	1534.126525	-550739.332
351460	0.006509	0.011509	0.003541	0.000565	299.102281	1509.601566	-550785.391
351480	0.005931	0.010671	0.003440	0.000552	303.538515	1559.667017	-550836.610
351500	0.006475	0.010942	0.003485	0.000594	313.785189	1423.815267	-550741.958
351520	0.005922	0.010691	0.003608	0.000578	289.859258	1469.908943	-550784.341
351540	0.006053	0.010476	0.003641	0.000579	287.903175	1505.578898	-550730.055
351560	0.006619	0.011271	0.003545	0.000618	260.285290	1504.503983	-550812.134
351580	0.005807	0.010363	0.003410	0.000572	266.956910	1623.199312	-550733.031
351600	0.006014	0.010739	0.003479	0.000579	246.942298	1652.612345	-550835.271
351620	0.006019	0.010467	0.003595	0.000587	233.804966	1672.823695	-550825.710
351640	0.006152	0.009748	0.003434	0.000580	213.670797	1654.766564	-550891.957
351660	0.006339	0.009923	0.003518	0.000581	231.622172	1551.652484	-550730.418
351680	0.006155	0.010691	0.003491	0.000591	191.427850	1598.449778	-550919.816
351700	0.006809	0.010413	0.003356	0.000590	194.207377	1635.369944	-551002.131
351720	0.006405	0.010266	0.003372	0.000599	198.409443	1709.144440	-550774.232
351740	0.006492	0.010064	0.003377	0.000594	194.469978	1810.440287	-550896.553
351760	0.005914	0.010515	0.003480	0.000614	171.482808	1720.919660	-550774.657
351780	0.005798	0.010048	0.003497	0.000624	182.631725	1857.859009	-550840.467
351800	0.005702	0.009723	0.003482	0.000613	207.533748	1931.271991	-550757.856
351820	0.005577	0.010744	0.003344	0.000634	183.827662	1790.547717	-550668.799
351840	0.005545	0.011004	0.003351	0.000622	191.833996	1802.325539	-550791.977
351860	0.005983	0.010925	0.003424	0.000620	229.238845	1812.699736	-550797.854
351880	0.005991	0.010644	0.003461	0.000635	223.272263	1870.833728	-550721.079
351900	0.005740	0.010851	0.003442	0.000626	212.469718	1891.246542	-550782.793
351920	0.005594	0.011242	0.003388	0.000612	182.130615	1893.522422	-550776.330
351940	0.004984	0.010153	0.003500	0.000600	184.030702	1935.647699	-550701.443
351960	0.005391	0.010832	0.003471	0.000634	209.594543	1890.620754	-550721.415
351980	0.005320	0.009927	0.003379	0.000603	213.991141	2029.676981	-550762.082
352000	0.005830	0.011156	0.003328	0.000641	230.097993	1936.478711	-550846.003
352020	0.005984	0.009474	0.003388	0.000648	210.307091	1854.896885	-550752.626
352040	0.005540	0.009982	0.003383	0.000635	241.398770	2149.196016	-550692.003
352060	0.005697	0.010374	0.003444	0.000634	244.060560	2129.298780	-550874.341
352080	0.005141	0.010840	0.003508	0.000636	243.144299	2118.749161	-550697.529
352100	0.005359	0.009870	0.003609	0.000600	243.152809	2142.646829	-550819.209
352120	0.006202	0.009880	0.003663	0.000587	237.210448	2039.671375	-550664.347
352140	0.006024	0.010256	0.003595	0.000596	227.322989	1879.094275	-550650.675
352160	0.006518	0.010198	0.003434	0.000592	229.068935	1860.194444	-550885.353
352180	0.006865	0.010302	0.003613	0.000591	216.528206	1696.056659	-550721.128
352200	0.006659	0.010324	0.003549	0.000605	258.779465	1711.364874	-550841.537
352220	0.006668	0.010776	0.003467	0.000581	238.713432	1717.274778	-550827.907
352240	0.005987	0.010492	0.003445	0.000583	246.395208	1762.688107	-550729.854
352260	0.005955	0.010708	0.003545	0.000579	275.736852	1648.989949	-550873.186
352280	0.006242	0.010627	0.003533	0.000588	293.633230	1593.753385	-550772.581
352300	0.006188	0.010706	0.003491	0.000601	275.479784	1565.582531	-550891.407
352320	0.005911	0.010825	0.003348	0.000580	278.734217	1534.129442	-550933.953
352340	0.006174	0.010238	0.003476	0.000607	257.402720	1531.541953	-550844.786
352360	0.006277	0.009569	0.003486	0.000594	260.468081	1491.617594	-550798.240
352380	0.006673	0.010756	0.003381	0.000620	265.871739	1468.819961	-550902.635
352400	0.006349	0.010002	0.003406	0.000599	273.695767	1463.418445	-550822.244
352420	0.006161	0.009965	0.003435	0.000585	255.974842	1498.006124	-550821.568
352440	0.006066	0.009926	0.003393	0.000566	259.835256	1750.783361	-550775.694
352460	0.005719	0.010884	0.003457	0.000598	261.693361	1649.318286	-550792.659
352480	0.005941	0.010931	0.003361	0.000581	296.345102	1674.567241	-550810.985
352500	0.005392	0.009724	0.003418	0.000572	302.788813	1661.277742	-550742.607
352520	0.006040	0.009952	0.003583	0.000602	270.929680	1532.150715	-550694.422
352540	0.006498	0.010725	0.003371	0.000596	301.898886	1744.986034	-550838.025
352560	0.006187	0.010500	0.003355	0.000606	318.175385	1777.459046	-550866.689
352580	0.005740	0.010697	0.003408	0.000599	300.837990	1715.287085	-550923.897
352600	0.005948	0.009980	0.003508	0.000596	333.638650	1599.449239	-550802.448
352620	0.005714	0.009969	0.003581	0.000588	312.706542	1637.750329	-550711.525
352640	0.006219	0.009733	0.003486	0.000585	320.971127	1595.651155	-550750.726
352660	0.006253	0.010290	0.003428	0.000607	317.652276	1630.329118	-550865.693
352680	0.006037	0.010025	0.003401	0.000627	306.963106	1448.456105	-550723.987
352700	0.005868	0.009966	0.003549	0.000612	282.131132	1592.115227	-550733.915
352720	0.006350	0.010017	0.003345	0.000608	301.012793	1592.317585	-550756.350
352740	0.006380	0.010673	0.003261	0.000621	294.526324	1574.465811	-550791.533
352760	0.005844	0.009839	0.003437	0.000621	325.280109	1657.379648	-550795.277
352780	0.005725	0.009564	0.003202	0.000607	291.759121	1637.569205	-550981.625
352800	0.005764	0.009807	0.003406	0.000598	296.783608	1614.573380	-550750.197
352820	0.005747	0.010094	0.003425	0.000618	255.015790	1618.229972	-550810.005
352840	0.006228	0.010350	0.003548	0.000612	253.708789	1688.771571	-550806.888
352860	0.005957	0.009671	0.003561	0.000592	282.062934	1781.213159	-550770.224
352880	0.005915	0.009964	0.003474	0.000619	235.886558	1733.782501	-550905.993
352900	0.006009	0.009264	0.003526	0.000593	266.589965	1713.427105	-550808.006
352920	0.006274	0.009993	0.003466	0.000613	244.192779	1632.341544	-550687.509
352940	0.006037	0.010049	0.003457	0.000588	286.049671	1619.498075	-550779.516
352960	0.005844	0.009855	0.003495	0.000573	277.481716	1577.130474	-550776.767
352980	0.005767	0.010233	0.003470	0.000592	269.936495	1613.767923	-550824.688
353000	0.006117	0.009507	0.003598	0.000596	307.813629	1463.555992	-550756.418
353020	0.005918	0.010408	0.003346	0.000604	284.538163	1394.301935	-550782.713
353040	0.006283	0.010395	0.003353	0.000632	318.267232	1353.032108	-550942.561
353060	0.007154	0.010216	0.003444	0.000630	300.991499	1306.981027	-550758.661
353080	0.005909	0.009688	0.003544	0.000603	326.652915	1339.279365	-550747.358
353100	0.006339	0.010191	0.003419	0.000602	300.091193	1450.923138	-550753.737
353120	0.005962	0.010561	0.003448	0.000594	312.542323	1522.947518	-550853.930
353140	0.006007	0.010644	0.003490	0.000594	300.172192	1354.562623	-550926.679
353160	0.005989	0.009829	0.003444	0.000590	321.471875	1354.611560	-550805.863
353180	0.006092	0.010265	0.003216	0.000618	313.034148	1369.217785	-550822.825
353200	0.006629	0.010416	0.003383	0.000620	334.426175	1361.456123	-551003.875
353220	0.006239	0.009733	0.003485	0.000597	317.550397	1345.440704	-550816.242
353240	0.006812	0.009919	0.003551	0.000586	346.148693	1476.830538	-550799.387
353260	0.006851	0.009684	0.003496	0.000589	341.978801	1388.433653	-550806.297
353280	0.006729	0.010048	0.003491	0.000567	364.398729	1420.837646	-550915.720
353300	0.006763	0.009346	0.003613	0.000540	379.169794	1549.764879	-550746.380
353320	0.006992	0.010093	0.003564	0.000573	370.443545	1409.932206	-550807.163
353340	0.006516	0.010304	0.003496	0.000586	350.053389	1449.600384	-550719.169
353360	0.006617	0.009968	0.003479	0.000588	336.012384	1410.472874	-550845.258
353380	0.006764	0.009871	0.003493	0.000586	321.217702	1441.357078	-550922.562
353400	0.006179	0.010073	0.003445	0.000594	353.184424	1347.114344	-550850.091
353420	0.006310	0.010842	0.003469	0.000613	355.236965	1416.055373	-550932.424
353440	0.006129	0.010670	0.003374	0.000580	364.307121	1484.920191	-550975.327
353460	0.006196	0.010228	0.003469	0.000577	363.988257	1511.727034	-550865.467
353480	0.006542	0.010771	0.003593	0.000577	383.871246	1462.934906	-550871.960
353500	0.006628	0.010546	0.003364	0.000590	413.333111	1440.525991	-550818.228
353520	0.006364	0.011083	0.003419	0.000582	410.163644	1422.618036	-550976.134
353540	0.006482	0.010472	0.003487	0.000574	385.450101	1416.548191	-550886.500
353560	0.006694	0.010455	0.003296	0.000591	388.183083	1418.932097	-550888.299
353580	0.006587	0.010329	0.003252	0.000598	370.634599	1332.936499	-550785.384
353600	0.006567	0.009992	0.003297	0.000620	322.699398	1395.383994	-550903.431
353620	0.006209	0.010322	0.003270	0.000606	390.026223	1462.690668	-550878.144
353640	0.006361	0.009806	0.003433	0.000608	387.225404	1342.044263	-550818.335
353660	0.006623	0.009708	0.003521	0.000612	351.743588	1450.923363	-550702.684
353680	0.006252	0.009588	0.003422	0.000596	399.253807	1457.119025	-550768.694
353700	0.006784	0.010142	0.003432	0.000616	367.928549	1429.960750	-550790.604
353720	0.006173	0.009499	0.003438	0.000592	364.403585	1449.761141	-550890.017
353740	0.006426	0.009502	0.003545	0.000593	358.171360	1391.004906	-550839.337
353760	0.006335	0.009675	0.003591	0.000612	348.224187	1264.466589	-550782.335
353780	0.006210	0.009733	0.003522	0.000607	352.013436	1347.125435	-550701.438
353800	0.006508	0.009637	0.003365	0.000599	343.244169	1383.628193	-550820.326
353820	0.006727	0.009470	0.003541	0.000616	354.604608	1293.157007	-550768.932
353840	0.006478	0.009293	0.003351	0.000626	368.292545	1340.316882	-550862.667
353860	0.006183	0.009069	0.003368	0.000612	372.551298	1425.138093	-550689.249
353880	0.006351	0.009337	0.003525	0.000631	392.798866	1424.308515	-550608.510
353900	0.006653	0.009215	0.003457	0.000642	364.941815	1349.369390	-550814.064
353920	0.006814	0.009112	0.003491	0.000624	381.404126	1432.131402	-550807.399
353940	0.006418	0.009328	0.003457	0.000587	437.737398	1474.306913	-550797.894
353960	0.006902	0.008974	0.003516	0.000606	441.258355	1499.051232	-550740.322
353980	0.006371	0.008998	0.003445	0.000590	466.540289	1459.693786	-550682.033
354000	0.006094	0.008758	0.003522	0.000570	459.434048	1403.947430	-550657.508
354020	0.006462	0.009379	0.003445	0.000622	393.618236	1308.421284	-550682.878
354040	0.006161	0.009158	0.003581	0.000598	383.627779	1446.680412	-550641.234
354060	0.006664	0.009472	0.003551	0.000618	387.329511	1396.621224	-550797.955
354080	0.006804	0.009246	0.003596	0.000588	448.553755	1362.055673	-550804.611
354100	0.006519	0.009944	0.003605	0.000605	424.378543	1374.214323	-550611.658
354120	0.006595	0.009573	0.003615	0.000594	442.977937	1355.299412	-550743.885
354140	0.006627	0.009416	0.003660	0.000585	448.604179	1328.672369	-550833.352
354160	0.006097	0.008972	0.003653	0.000573	442.049215	1440.465956	-550789.015
354180	0.006565	0.009513	0.003420	0.000580	484.975116	1479.468080	-550770.580
354200	0.006582	0.009290	0.003399	0.000586	482.442923	1475.175177	-550783.275
354220	0.006821	0.010126	0.003393	0.000610	445.306405	1438.442470	-550761.655
354240	0.006507	0.010036	0.003554	0.000608	447.097564	1359.872867	-550824.827
354260	0.006398	0.009571	0.003460	0.000605	441.220727	1354.282426	-550888.933
354280	0.005952	0.009637	0.003444	0.000601	450.686104	1415.648366	-550801.669
354300	0.006073	0.009834	0.003509	0.000599	465.773485	1499.222848	-550803.766
354320	0.006337	0.010299	0.003434	0.000624	480.493524	1444.241160	-550889.973
354340	0.006309	0.009439	0.003496	0.000605	513.873751	1445.766090	-550590.273
354360	0.006106	0.009139	0.003558	0.000602	574.386755	1391.846192	-550764.325
354380	0.005985	0.009542	0.003352	0.000639	555.154625	1270.555889	-550685.138
354400	0.006077	0.009275	0.003393	0.000638	544.006756	1304.084186	-550756.625
354420	0.006241	0.009200	0.003389	0.000632	520.011826	1374.288956	-550701.686
354440	0.006240	0.009528	0.003356	0.000647	442.368664	1423.922915	-550689.878
354460	0.006063	0.009790	0.003433	0.000644	440.666300	1413.905254	-550683.734
354480	0.006138	0.009596	0.003478	0.000636	450.603860	1391.311749	-550738.289
354500	0.006698	0.009351	0.003406	0.000641	456.301774	1424.443412	-550770.240
354520	0.006524	0.009435	0.003411	0.000621	456.847482	1455.744137	-550834.987
354540	0.006452	0.009539	0.003407	0.000598	501.406953	1544.844178	-550883.826
354560	0.005897	0.009790	0.003549	0.000587	460.214577	1559.719292	-550824.220
354580	0.006238	0.010195	0.003542	0.000611	422.261872	1510.660101	-550757.896
354600	0.005971	0.009753	0.003464	0.000590	489.375643	1495.474140	-550811.218
354620	0.006239	0.009873	0.003413	0.000601	447.610280	1344.094425	-550727.219
354640	0.006640	0.009687	0.003490	0.000593	422.856591	1439.713611	-550787.569
354660	0.006219	0.009284	0.003457	0.000569	408.801473	1472.342850	-550800.868
354680	0.006309	0.010239	0.003531	0.000596	404.110776	1478.630908	-550808.701
354700	0.006389	0.009976	0.003612	0.000590	461.236390	1510.759730	-550703.856
354720	0.006350	0.009869	0.003590	0.000573	409.667269	1491.995783	-550643.898
354740	0.005838	0.010519	0.003404	0.000586	383.093349	1440.898757	-550786.549
354760	0.005481	0.010540	0.003478	0.000596	361.043165	1483.872054	-550811.040
354780	0.005789	0.010119	0.003452	0.000599	351.083379	1384.977200	-550854.327
354800	0.006155	0.010185	0.003492	0.000624	361.452262	1333.743013	-550853.302
354820	0.006050	0.010391	0.003282	0.000626	368.812129	1402.970773	-550969.085
354840	0.006235	0.010487	0.003332	0.000646	382.760020	1422.415769	-550790.589
354860	0.006438	0.009954	0.003351	0.000636	361.597027	1396.277627	-550819.618
354880	0.006417	0.010631	0.003423	0.000621	389.258656	1512.977484	-550728.149
354900	0.005785	0.010053	0.003428	0.000610	419.871918	1560.667202	-550678.894
354920	0.005962	0.010287	0.003348	0.000611	440.450561	1513.135931	-550668.674
354940	0.005722	0.010139	0.003273	0.000592	425.151776	1563.207755	-550802.028
354960	0.005711	0.010108	0.003501	0.000594	414.212829	1625.168744	-550688.520
354980	0.005535	0.010095	0.003511	0.000580	412.553236	1668.943751	-550818.134
355000	0.005952	0.010470	0.003517	0.000605	369.501408	1567.819803	-550676.475
355020	0.006173	0.010963	0.003339	0.000620	319.892939	1395.170038	-550857.330
355040	0.006291	0.010798	0.003355	0.000618	318.520815	1501.780420	-550889.862
355060	0.006240	0.010371	0.003413	0.000598	346.386122	1607.078779	-550907.224
355080	0.005780	0.011251	0.003478	0.000628	331.068300	1575.688458	-550789.455
355100	0.005831	0.010800	0.003185	0.000601	336.627734	1582.662217	-550657.767
355120	0.005388	0.010952	0.003568	0.000602	337.615498	1618.796682	-550827.165
355140	0.005695	0.010977	0.003491	0.000621	295.299526	1534.519545	-550926.158
355160	0.006060	0.010645	0.003477	0.000629	306.379253	1526.990768	-550935.523
355180	0.005909	0.010834	0.003419	0.000634	315.170616	1536.762646	-550694.052
355200	0.005659	0.009824	0.003379	0.000623	329.547706	1577.108573	-550781.511
355220	0.005928	0.010423	0.003302	0.000647	318.675767	1556.206747	-550796.916
355240	0.005849	0.010551	0.003400	0.000665	319.868231	1477.812679	-550865.319
355260	0.006167	0.009548	0.003482	0.000623	337.663903	1633.288029	-550905.985
355280	0.006014	0.009529	0.003355	0.000612	346.979414	1721.489730	-550797.378
355300	0.006000	0.009699	0.003526	0.000617	353.543239	1608.406021	-550755.118
355320	0.006393	0.009418	0.003480	0.000598	405.773686	1652.001007	-550771.645
355340	0.006735	0.009692	0.003368	0.000614	367.129102	1634.559919	-550892.588
355360	0.006550	0.010133	0.003470	0.000609	384.904174	1723.904978	-550831.778
355380	0.005977	0.010425	0.003483	0.000587	396.703936	1664.570708	-550719.811
355400	0.006550	0.009814	0.003594	0.000568	368.602556	1652.057555	-550729.677
355420	0.006338	0.010101	0.003511	0.000572	319.692339	1607.942592	-550738.202
355440	0.006301	0.009454	0.003572	0.000564	360.957348	1631.023460	-550712.293
355460	0.006366	0.010071	0.003448	0.000582	371.532941	1613.222722	-550846.659
355480	0.006269	0.010608	0.003525	0.000609	357.431009	1515.808147	-550884.939
355500	0.006270	0.009430	0.003412	0.000588	363.531112	1627.275489	-550692.297
355520	0.005930	0.009136	0.003433	0.000619	346.634765	1456.099478	-550909.279
355540	0.006391	0.009186	0.003343	0.000629	371.434847	1420.030633	-550728.212
355560	0.006577	0.009072	0.003337	0.000627	361.411638	1396.174994	-550795.316
355580	0.006550	0.009517	0.003516	0.000636	386.604984	1348.874808	-550793.969
355600	0.006650	0.009480	0.003503	0.000629	374.518950	1359.973863	-550635.803
355620	0.006900	0.009329	0.003501	0.000611	390.501844	1351.809246	-550790.068
355640	0.006679	0.010358	0.003428	0.000630	335.628057	1394.484904	-550779.950
355660	0.006171	0.010546	0.003433	0.000617	379.638279	1432.149802	-550804.045
355680	0.005727	0.010471	0.003463	0.000622	401.561967	1463.184310	-550933.450
355700	0.006486	0.010677	0.003254	0.000634	420.922548	1507.886896	-550861.400
355720	0.006174	0.009935	0.003393	0.000624	408.859102	1537.965767	-550884.264
355740	0.006463	0.010602	0.003381	0.000631	369.677671	1521.121609	-550874.158
355760	0.006018	0.010590	0.003284	0.000648	384.356290	1492.558480	-550750.562
355780	0.005712	0.009716	0.003452	0.000601	423.813110	1613.842749	-550891.288
355800	0.005779	0.009729	0.003515	0.000606	397.968193	1440.187666	-550676.439
355820	0.005869	0.010089	0.003381	0.000625	378.108447	1517.000803	-550797.610
355840	0.005438	0.010110	0.003419	0.000621	352.978264	1612.280497	-550746.662
355860	0.005938	0.010230	0.003265	0.000658	313.686562	1587.335490	-550857.437
355880	0.006026	0.009361	0.003451	0.000615	329.847476	1693.220458	-550743.791
355900	0.005917	0.009479	0.003590	0.000651	316.020753	1663.627618	-550730.488
355920	0.006172	0.009196	0.003651	0.000615	318.796497	1712.960847	-550681.017
355940	0.006311	0.009339	0.003589	0.000615	340.455654	1707.057639	-550668.086
355960	0.006192	0.009926	0.003432	0.000630	328.763579	1606.365416	-550645.679
355980	0.006204	0.010161	0.003334	0.000636	314.349757	1602.206976	-550878.261
356000	0.006043	0.010195	0.003343	0.000647	333.901156	1557.842572	-550763.856
356020	0.006252	0.010217	0.003360	0.000657	339.136967	1590.013931	-550896.460
356040	0.006608	0.009788	0.003253	0.000617	359.013969	1636.666909	-550851.514
356060	0.006419	0.010139	0.003380	0.000634	303.234489	1448.744167	-550795.420
356080	0.006634	0.010278	0.003267	0.000627	299.579208	1498.334038	-550773.803
356100	0.006501	0.010071	0.003234	0.000638	305.207739	1487.869520	-550934.318
356120	0.005993	0.009489	0.003311	0.000612	340.799970	1520.200619	-550772.288
356140	0.005874	0.009484	0.003312	0.000613	341.512145	1534.520554	-550731.671
356160	0.005764	0.009834	0.003416	0.000628	334.083002	1524.770209	-550796.071
356180	0.005656	0.009991	0.003603	0.000606	323.029199	1528.695330	-550775.543
356200	0.005593	0.009959	0.003585	0.000575	351.553222	1636.075251	-550680.313
356220	0.005862	0.010305	0.003483	0.000592	314.601639	1464.441535	-550724.569
356240	0.005931	0.010177	0.003479	0.000592	291.734050	1546.520541	-550696.126
356260	0.005868	0.010454	0.003399	0.000591	296.695611	1482.221185	-550839.315
356280	0.006145	0.010732	0.003537	0.000613	264.909752	1436.011250	-550768.514
356300	0.005971	0.010580	0.003613	0.000595	293.703590	1465.082923	-550739.255
356320	0.006452	0.010268	0.003563	0.000590	344.175924	1443.724947	-550725.793
356340	0.006710	0.010054	0.003542	0.000580	301.651583	1475.305187	-550680.699
356360	0.006719	0.010545	0.003479	0.000579	304.811858	1382.075146	-550841.494
356380	0.006649	0.010608	0.003491	0.000568	339.758952	1343.361942	-550745.516
356400	0.006284	0.010819	0.003474	0.000583	312.110620	1234.447998	-550774.182
356420	0.006296	0.010713	0.003460	0.000561	331.591165	1280.560853	-550877.961
356440	0.006234	0.010657	0.003384	0.000572	317.881937	1447.113195	-550871.642
356460	0.005816	0.010467	0.003414	0.000557	356.687293	1409.881293	-550765.469
356480	0.006435	0.010915	0.003369	0.000575	362.593766	1348.575345	-550876.050
356500	0.006448	0.010414	0.003499	0.000577	373.421793	1388.121497	-550783.822
356520	0.006517	0.011249	0.003583	0.000584	372.929874	1299.519298	-550866.545
356540	0.005747	0.009958	0.003612	0.000558	378.979364	1369.060591	-550621.965
356560	0.006017	0.009709	0.003570	0.000564	402.295957	1328.063132	-550851.368
356580	0.006465	0.009978	0.003672	0.000568	371.691490	1274.994422	-550757.234
356600	0.006198	0.009469	0.003580	0.000559	402.713400	1349.336552	-550775.731
356620	0.006828	0.009827	0.003618	0.000581	432.965151	1283.714334	-550844.418
356640	0.006683	0.010041	0.003558	0.000560	447.715326	1444.163338	-550748.610
356660	0.006345	0.010218	0.003593	0.000568	431.457534	1472.663721	-550762.856
356680	0.006129	0.010297	0.003640	0.000580	405.043837	1340.664336	-550735.158
356700	0.006607	0.009976	0.003553	0.000563	394.882914	1352.494916	-550809.006
356720	0.007017	0.010471	0.003422	0.000562	378.026480	1316.443915	-550823.735
356740	0.006500	0.010536	0.003507	0.000587	429.363379	1281.847331	-550686.277
356760	0.006250	0.009835	0.003582	0.000569	429.465316	1414.618589	-550742.379
356780	0.006518	0.010469	0.003569	0.000562	471.467406	1343.095586	-550826.483
356800	0.006854	0.009864	0.003422	0.000559	423.038657	1353.604677	-550752.270
356820	0.006908	0.010486	0.003444	0.000585	461.078172	1446.973611	-550831.082
356840	0.006491	0.010754	0.003446	0.000574	460.653920	1448.948163	-550964.127
356860	0.006239	0.010848	0.003617	0.000586	421.288305	1551.151697	-550738.015
356880	0.006312	0.010994	0.003442	0.000565	465.641626	1540.066905	-550683.685
