Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
73120	7834.8	56.90270	7440.3	77.07842	16077.6	52.93107	9155.0	6.86	8673.0	6.03
73140	7777.6	54.33433	7503.1	75.54231	16071.8	55.35012	8982.0	6.75	8688.0	5.82
73160	7637.6	53.59933	7545.3	78.52776	16169.7	54.37655	9008.0	6.91	8850.0	5.83
73180	7649.5	52.53899	7571.3	78.47106	16131.6	52.71941	8857.0	6.89	8957.0	5.71
73200	7328.8	52.90280	7936.1	80.34569	16087.7	54.51076	8676.0	7.06	9194.0	5.78
73220	7470.6	52.19427	7774.8	76.04961	16106.7	54.58189	8722.0	6.70	8965.0	5.64
73240	7397.8	53.97342	8034.6	76.56843	15919.6	52.45028	8580.0	6.84	8792.0	5.84
73260	7550.3	59.87393	7615.1	77.44629	16187.6	53.02253	9062.0	7.00	8866.0	6.26
73280	7423.0	55.98779	7743.6	74.05367	16185.7	53.71218	9307.0	6.66	9068.0	5.90
73300	7573.6	53.33975	7294.9	71.83722	16483.7	55.85109	9227.0	6.36	8801.0	5.59
73320	7437.8	53.65644	7207.0	71.78325	16707.7	56.62913	9161.0	6.32	8809.0	5.58
73340	6911.6	57.05791	7422.1	74.78379	17019.7	57.98494	9169.0	6.54	8986.0	5.82
73360	7082.4	57.05281	7256.7	69.94656	17013.7	58.31732	9306.0	6.23	8782.0	5.74
73380	7264.0	54.95578	7132.2	73.17877	16956.8	58.45331	8963.0	6.36	8519.0	5.65
73400	7338.7	52.37809	6989.0	78.35287	17025.8	60.40541	8880.0	6.67	8827.0	5.55
73420	6967.0	52.03738	6897.7	74.71220	17488.8	60.63689	9267.0	6.32	9237.0	5.37
73440	6821.3	53.56917	6912.9	77.17066	17619.8	62.77749	9421.0	6.49	9415.0	5.51
73460	7483.7	53.37165	6449.3	74.70470	17420.8	60.36001	9803.0	6.36	9101.0	5.50
73480	7787.4	52.16488	6880.0	77.30815	16685.8	58.01445	9247.0	6.68	8822.0	5.59
73500	8005.3	53.09754	6802.9	75.88627	16544.6	54.75867	9824.0	6.59	9037.0	5.65
73520	8145.2	53.22648	7009.1	71.15702	16197.7	54.61829	9718.0	6.35	8795.0	5.64
73540	7596.8	54.63209	7068.4	73.94998	16687.7	56.70937	9119.0	6.51	8552.0	5.72
73560	7989.7	57.44067	6952.4	73.44503	16410.7	54.48430	9256.0	6.56	8254.0	5.95
73580	7701.6	54.36307	7330.2	75.06015	16320.6	52.35491	8927.0	6.61	8524.0	5.76
73600	7498.8	54.40409	7236.6	78.13330	16617.7	55.82487	8995.0	6.82	8820.0	5.78
73620	7286.1	55.71108	7253.6	78.09213	16813.6	55.52140	9054.0	6.78	8951.0	5.84
73640	7268.4	57.92066	7612.2	78.19530	16472.6	54.03346	9134.0	6.90	8993.0	6.04
73660	7397.8	53.38488	7250.6	78.06379	16704.6	53.42254	9208.0	6.75	9116.0	5.69
73680	7256.1	55.71149	7565.5	80.87149	16531.6	54.48157	9243.0	6.99	9418.0	5.92
73700	7344.8	53.51722	7731.6	82.78815	16276.7	54.56849	9256.0	7.19	9692.0	5.85
73720	7568.2	49.27337	7681.1	77.92295	16102.7	53.84181	9103.0	6.81	9456.0	5.49
73740	7306.9	53.69886	7477.4	78.34338	16568.6	53.48965	9729.0	6.83	9806.0	5.72
73760	7623.3	50.42931	7237.0	81.89584	16492.8	56.99981	9452.0	7.02	9693.0	5.55
73780	7543.1	48.17359	7474.6	80.13263	16334.6	53.80754	9230.0	6.84	9594.0	5.36
73800	7624.2	49.14926	6998.7	84.50477	16730.7	56.95876	9860.0	7.05	10166.0	5.43
73820	7548.2	49.40901	7292.2	83.44069	16512.7	54.96338	9585.0	7.05	10066.0	5.50
73840	7662.2	49.61708	7327.2	84.55075	16363.7	55.45977	10004.0	7.17	10411.0	5.56
73860	7950.8	47.57277	7111.2	81.55077	16290.6	53.24789	10032.0	6.90	10156.0	5.35
73880	7694.9	47.04809	7235.2	83.12451	16422.6	53.79108	9871.0	6.99	10289.0	5.31
73900	8077.6	46.40957	7302.0	81.75248	15972.6	52.92362	9756.0	6.97	10068.0	5.29
73920	8152.8	48.76368	7597.8	83.63702	15601.6	50.91606	9765.0	7.24	10008.0	5.59
73940	7939.1	51.09449	7235.3	83.69335	16178.6	53.33808	10368.0	7.17	10414.0	5.68
73960	7262.7	51.51164	7622.8	83.41180	16467.4	49.89725	9871.0	7.13	10553.0	5.64
73980	7254.5	49.48897	7504.6	80.62418	16593.5	51.19364	9913.0	6.85	10461.0	5.44
74000	7078.8	51.47687	7731.4	80.77342	16542.7	55.91350	9646.0	6.91	10379.0	5.58
74020	7274.4	49.53794	8072.9	79.46588	16004.8	55.15107	9287.0	6.89	10100.0	5.49
74040	7077.7	50.38947	8027.3	82.98648	16247.7	54.98770	9307.0	7.10	10287.0	5.60
74060	7072.7	50.00379	8329.0	83.24561	15950.7	53.01412	9169.0	7.24	10320.0	5.63
74080	6794.3	45.08826	8888.3	80.80770	15668.7	52.66548	8709.0	6.98	10458.0	5.21
74100	7306.0	45.44177	8286.1	83.51392	15759.7	53.17304	8803.0	7.12	10169.0	5.28
74120	7123.3	47.00578	8181.7	88.59604	16047.6	52.29324	9418.0	7.43	10892.0	5.43
74140	7072.3	46.74854	8364.4	88.18229	15915.6	51.71293	9347.0	7.46	10986.0	5.45
74160	7107.3	46.80596	8502.4	89.50246	15742.6	50.51671	9387.0	7.58	11148.0	5.47
74180	7384.9	45.72053	8450.5	89.64455	15516.6	51.29376	9252.0	7.60	10764.0	5.42
74200	7964.5	44.59017	8204.6	88.36483	15182.5	48.26543	9277.0	7.57	10349.0	5.41
74220	7933.1	41.16079	8393.5	89.70035	15024.6	48.79609	9003.0	7.60	10466.0	5.12
74240	7820.3	41.83860	8496.2	86.95771	15034.6	49.70406	9028.0	7.42	10428.0	5.16
74260	7678.5	43.61702	8587.0	85.85369	15085.6	49.71978	8880.0	7.39	10381.0	5.25
74280	7451.7	44.20529	8780.3	91.50576	15119.6	48.92029	8538.0	7.78	10276.0	5.38
74300	7698.6	44.21232	8877.3	91.82248	14775.6	48.07195	8430.0	7.91	10116.0	5.45
74320	7605.0	47.76887	8565.4	90.33978	15181.6	48.42954	8871.0	7.82	10180.0	5.71
74340	7409.1	46.94160	8787.9	87.15922	15154.5	46.90014	8534.0	7.61	10088.0	5.57
74360	7353.3	48.77911	8717.1	88.20887	15281.5	48.70224	9332.0	7.67	10786.0	5.71
74380	7281.4	48.78326	8562.9	84.14547	15507.6	49.70613	9339.0	7.32	10630.0	5.59
74400	7756.8	46.69177	8429.0	84.69006	15165.6	49.56410	9607.0	7.40	10677.0	5.50
74420	8067.1	51.23614	8218.2	83.87057	15066.6	49.26686	9898.0	7.52	10367.0	5.91
74440	8397.0	52.42967	7933.4	83.69329	15021.5	47.51121	9900.0	7.50	9843.0	6.04
74460	8494.0	53.39103	8229.3	75.27729	14627.8	50.42783	9612.0	7.03	9273.0	6.06
74480	8350.2	54.00077	7895.7	76.04859	15105.6	49.45439	10067.0	7.00	9625.0	6.00
74500	8629.2	55.74486	7448.9	73.29828	15273.7	50.79596	10285.0	6.78	9392.0	6.05
74520	8561.2	55.24042	7279.6	69.51569	15510.7	51.97372	10532.0	6.44	9205.0	5.90
74540	8478.1	54.17322	6959.9	68.97900	15913.7	53.23499	10497.0	6.28	9208.0	5.71
74560	8486.4	56.83294	7008.9	69.16970	15856.7	53.22841	10114.0	6.36	8661.0	5.91
74580	7966.7	57.07028	7095.4	74.77879	16290.7	55.07305	10121.0	6.69	9187.0	6.00
74600	8076.5	55.05542	7286.9	72.35173	15988.7	54.25676	9688.0	6.55	8737.0	5.85
74620	8136.8	58.63324	6947.2	70.87811	16268.7	54.77404	9625.0	6.47	8265.0	6.05
74640	8266.7	59.19465	6828.7	74.25027	16257.6	53.61849	10020.0	6.71	8746.0	6.15
74660	8606.5	59.58453	6511.7	70.66439	16234.6	52.62336	10475.0	6.45	8489.0	6.12
74680	8292.0	61.88745	6480.4	68.05028	16580.6	54.30372	10581.0	6.25	8583.0	6.14
74700	7907.8	57.56725	7187.0	71.86135	16257.7	55.08885	10009.0	6.51	9054.0	5.97
74720	7741.4	51.82817	7416.1	74.76388	16194.8	56.27455	9648.0	6.60	9491.0	5.57
74740	8130.4	54.61642	7241.2	74.13398	15980.7	54.46106	9523.0	6.63	8797.0	5.82
74760	8122.3	53.36063	7081.2	72.31083	16148.7	54.28649	9455.0	6.43	8604.0	5.66
74780	7995.8	57.85362	7438.1	75.42638	15918.6	52.54011	9966.0	6.87	9381.0	6.09
74800	8199.3	54.23536	7549.9	74.96026	15602.6	51.54895	9453.0	6.79	8915.0	5.91
74820	8175.4	55.17393	7540.8	73.83259	15635.6	51.23484	9249.0	6.71	8533.0	5.96
74840	8223.7	58.86971	7497.8	73.50562	15630.7	51.88729	9549.0	6.76	8467.0	6.22
74860	8390.5	58.09547	7460.7	72.15230	15500.5	49.25883	9724.0	6.72	8613.0	6.17
74880	8646.2	55.77524	7943.3	72.13287	14761.7	49.06602	9315.0	6.81	8400.0	6.11
74900	8699.0	54.10439	7716.2	69.13368	14935.8	52.21738	9621.0	6.53	8643.0	5.90
74920	8874.9	54.26392	7466.5	69.99099	15009.7	51.40175	9645.0	6.56	8359.0	5.93
74940	8770.1	55.65559	7638.0	66.64531	14942.7	50.32471	9365.0	6.36	8077.0	5.97
74960	8759.9	53.83539	7371.1	74.68715	15220.6	50.14747	8920.0	6.84	7918.0	5.95
74980	8584.2	55.36161	7013.3	73.18501	15754.7	53.40231	9546.0	6.62	8363.0	5.91
75000	8721.1	55.38185	7031.9	69.08385	15598.8	54.24436	10004.0	6.35	8480.0	5.83
75020	8209.8	59.26929	7053.3	73.06069	16089.8	55.69130	10230.0	6.65	8999.0	6.14
75040	8448.3	56.41872	6824.1	69.18433	16079.6	53.16570	10304.0	6.31	8743.0	5.86
75060	8163.8	59.00713	7175.2	73.52315	16013.7	54.92770	10314.0	6.70	9119.0	6.17
75080	7907.8	57.40269	6894.3	71.65547	16550.7	55.95759	10406.0	6.41	9210.0	5.90
75100	7977.6	55.77485	6930.3	72.36252	16444.7	55.82030	9829.0	6.45	8775.0	5.79
75120	7981.8	58.03228	6948.0	69.20069	16422.7	54.68228	9771.0	6.29	8473.0	5.93
75140	8121.6	56.67462	6935.3	71.66121	16295.7	55.66150	9692.0	6.44	8480.0	5.89
75160	7857.3	62.25351	6851.4	72.24915	16644.7	56.15314	9819.0	6.54	8396.0	6.25
75180	8377.6	58.56361	6814.8	66.86925	16159.8	55.64091	9818.0	6.18	7979.0	5.98
75200	8173.7	58.41272	6900.0	69.12653	16278.7	55.66477	9976.0	6.30	8521.0	5.96
75220	8059.7	57.86090	7068.6	67.44577	16223.7	54.20614	9651.0	6.18	8293.0	5.88
75240	7752.0	58.22807	7054.9	69.91488	16545.7	56.08451	9347.0	6.33	8206.0	5.92
75260	8391.4	56.45322	6416.0	72.13609	16545.7	56.64909	9147.0	6.40	7569.0	5.82
75280	8076.4	54.91603	6404.3	74.49690	16872.7	57.52909	8628.0	6.51	7562.0	5.71
75300	8372.3	55.76202	6225.2	71.61867	16755.7	57.56977	9200.0	6.31	7463.0	5.74
75320	8500.2	55.50348	6122.5	72.60651	16730.6	55.17075	9264.0	6.39	7513.0	5.75
75340	8832.0	55.18363	5978.4	70.11157	16542.6	53.94302	9874.0	6.23	7860.0	5.71
75360	8443.2	55.34776	6376.0	72.15243	16533.6	54.23166	9707.0	6.38	8185.0	5.73
75380	8024.4	54.45588	6608.1	74.93359	16720.7	55.68268	9287.0	6.54	8341.0	5.70
75400	8385.4	56.93520	6947.0	69.61732	16019.8	55.55838	9550.0	6.38	8210.0	5.91
75420	8691.3	58.10059	6711.1	68.21012	15949.7	53.21579	9826.0	6.30	7895.0	6.00
75440	8894.3	59.49031	6756.0	67.78808	15701.7	53.55680	9821.0	6.36	7805.0	6.13
75460	9225.4	62.03013	6532.1	66.30339	15594.7	52.03194	9795.0	6.27	7086.0	6.33
75480	8971.6	62.58806	6516.3	67.55871	15864.7	53.19299	9955.0	6.33	7432.0	6.31
75500	8147.1	61.94787	6678.2	68.45564	16527.6	54.30575	10034.0	6.29	8218.0	6.19
75520	7853.2	60.58262	6764.5	71.65574	16735.6	54.24691	9624.0	6.46	8215.0	6.10
75540	7869.2	61.11963	6970.2	71.22007	16513.5	51.41292	9909.0	6.47	8604.0	6.16
75560	8097.8	58.27451	6705.8	73.87464	16549.7	55.42094	9596.0	6.60	8269.0	6.03
75580	7834.2	60.52220	6974.0	70.01669	16544.7	55.05258	9724.0	6.38	8390.0	6.08
75600	8118.9	59.49731	6876.4	72.50723	16357.6	52.80603	9872.0	6.58	8592.0	6.11
75620	8384.6	59.21215	6522.9	72.60140	16445.7	56.03702	9995.0	6.57	8316.0	6.09
75640	8566.6	60.36911	6500.0	73.19363	16286.7	54.95449	10515.0	6.60	8604.0	6.18
75660	8623.7	61.50464	6676.4	70.12887	16052.6	51.24195	10732.0	6.48	8793.0	6.26
75680	8557.8	62.13906	6727.5	71.84894	16067.6	51.97078	10357.0	6.64	8420.0	6.37
75700	8700.4	59.22226	6492.6	70.10491	16159.6	53.36815	10410.0	6.40	8357.0	6.06
75720	8552.7	60.44758	6708.5	71.47007	16091.7	53.44656	10423.0	6.55	8444.0	6.24
75740	8670.8	62.81307	6576.7	71.17778	16105.8	55.64067	10237.0	6.61	8149.0	6.43
75760	7997.8	57.52461	6710.4	70.67084	16644.7	55.39027	10113.0	6.36	8882.0	5.86
75780	7922.1	60.56529	6607.9	73.14157	16823.6	55.33450	10105.0	6.54	8653.0	6.11
75800	7924.7	56.00057	6796.2	70.06311	16631.8	57.58814	9825.0	6.26	8681.0	5.75
75820	7941.5	54.40518	6787.0	67.49064	16623.7	56.90634	9924.0	6.06	8634.0	5.60
75840	7932.9	58.36444	6831.4	72.10618	16588.8	57.38295	9544.0	6.46	8444.0	5.98
75860	7989.1	61.15476	6744.2	69.03405	16619.6	54.17228	9886.0	6.32	8223.0	6.11
75880	7854.4	62.87869	6821.3	70.82333	16677.7	56.31091	9589.0	6.45	8187.0	6.26
75900	7938.1	60.18937	6761.2	68.93725	16653.6	54.64446	9645.0	6.27	8237.0	6.03
75920	8272.2	64.57582	6296.0	70.49006	16785.6	54.39846	9938.0	6.43	7739.0	6.38
75940	8560.0	64.46366	6113.4	71.65440	16680.5	52.57933	10387.0	6.54	7945.0	6.43
75960	8872.8	64.18982	5917.1	67.12415	16563.6	54.04833	10493.0	6.20	7691.0	6.31
75980	8926.1	68.21515	5678.8	69.34994	16749.6	54.01131	11566.0	6.43	8444.0	6.61
76000	8996.5	61.49943	6139.3	63.76221	16216.6	52.94410	11325.0	5.96	8481.0	6.11
76020	8996.5	61.40629	6106.5	64.99995	16249.7	54.86598	11219.0	6.07	8439.0	6.14
76040	8888.5	61.28531	6458.3	66.84255	16005.6	52.68108	11299.0	6.24	8790.0	6.19
76060	9260.5	63.74707	6397.5	67.71868	15694.6	51.47800	11187.0	6.42	8496.0	6.45
76080	9065.7	64.06917	6301.5	67.22568	15985.7	53.87436	11403.0	6.34	8681.0	6.43
76100	9045.4	61.62724	6515.5	69.12195	15791.8	54.98919	10938.0	6.46	8557.0	6.33
76120	9023.5	62.45042	6512.1	65.84937	15816.8	55.06496	11309.0	6.24	8758.0	6.31
76140	8437.9	61.93141	6575.2	67.56780	16339.7	54.38039	11174.0	6.26	9069.0	6.16
76160	8400.7	60.40017	6702.6	63.80117	16248.8	57.40179	10756.0	5.96	8557.0	6.03
76180	8374.8	61.25936	6449.4	67.55223	16528.8	58.32696	10377.0	6.22	8261.0	6.10
76200	8464.7	60.37363	6363.5	67.48266	16524.6	54.71902	10445.0	6.16	8276.0	6.04
76220	8100.8	58.96879	6546.3	68.29022	16705.7	56.98490	10118.0	6.18	8464.0	5.93
76240	8213.5	56.95805	6844.5	64.59175	16293.8	56.42504	10236.0	5.95	8606.0	5.74
76260	7821.0	58.98117	6493.3	67.16307	17038.7	58.12402	10392.0	6.07	8759.0	5.83
76280	7929.1	60.18345	6914.7	66.84219	16508.8	57.61264	10125.0	6.15	8546.0	6.00
76300	7938.9	58.93032	6849.8	66.48869	16563.8	57.41334	10140.0	6.08	8589.0	5.91
76320	7898.1	60.15978	6785.1	68.99059	16669.7	57.28853	10088.0	6.27	8715.0	6.03
76340	8376.5	57.25819	6312.0	70.97566	16664.8	57.39572	10110.0	6.32	8392.0	5.86
76360	8165.5	55.94737	6422.7	69.97543	16764.8	57.67346	9665.0	6.23	8128.0	5.72
76380	8145.6	57.53811	6291.4	74.19380	16916.8	58.98644	10046.0	6.54	8559.0	5.90
76400	8263.7	59.39385	6338.8	69.47907	16750.7	56.36154	10158.0	6.27	8304.0	5.98
76420	8149.9	60.22107	6690.0	66.62218	16512.7	55.73277	9866.0	6.13	8022.0	6.00
76440	8538.7	60.62216	6648.4	69.62926	16165.8	55.65220	10366.0	6.41	8468.0	6.17
76460	8434.8	61.09488	6584.7	71.74397	16333.7	55.94927	10579.0	6.54	8668.0	6.23
76480	8672.8	63.26757	6570.7	71.82833	16109.6	53.03374	10907.0	6.64	8806.0	6.43
76500	8288.0	61.87267	6139.7	74.54819	16926.6	54.57061	10797.0	6.62	8960.0	6.19
76520	8193.7	58.89445	6556.9	73.06443	16602.6	53.31665	10540.0	6.55	9065.0	6.04
76540	8850.3	58.55166	6564.4	69.07462	15937.7	53.57034	10476.0	6.34	8394.0	6.04
76560	8720.3	57.51520	6357.3	74.10577	16275.6	53.66158	10478.0	6.66	8740.0	6.04
76580	8400.6	59.09565	6537.1	74.06039	16415.6	53.88443	10529.0	6.64	8968.0	6.12
76600	8576.8	62.61988	6760.4	70.77045	16015.7	53.81422	10394.0	6.58	8527.0	6.37
76620	8458.8	61.23596	7181.0	71.58399	15712.7	52.18185	10033.0	6.70	8463.0	6.39
76640	8632.6	60.96887	7235.3	75.09298	15484.6	50.74212	10226.0	6.98	8757.0	6.48
76660	9151.3	60.45048	6938.1	70.26448	15262.6	50.28347	10417.0	6.61	8248.0	6.36
76680	9071.7	64.99823	6702.0	66.82756	15578.6	51.27453	10851.0	6.41	8171.0	6.59
76700	9139.7	65.51812	6664.9	65.60016	15547.5	49.30601	10882.0	6.33	8082.0	6.59
76720	9171.1	70.14139	6014.5	63.80623	16167.6	51.67091	11345.0	6.17	7823.0	6.77
76740	9629.7	68.07292	5956.1	60.30518	15766.6	51.08538	11148.0	5.91	7355.0	6.61
76760	9391.7	66.56609	6226.7	60.02973	15733.6	51.33747	10960.0	5.87	7377.0	6.49
76780	9389.2	73.32465	5513.5	58.50507	16450.6	53.22489	11880.0	5.72	7399.0	6.78
76800	9272.0	69.98142	6124.3	56.26737	15955.7	53.45259	11053.0	5.60	7164.0	6.56
76820	9172.9	67.95712	5794.0	58.32380	16385.7	55.50198	10681.0	5.68	6783.0	6.44
76840	9236.9	68.68987	5748.2	58.60578	16367.8	56.39147	10756.0	5.70	6712.0	6.47
76860	9432.7	66.91009	5635.6	60.56996	16284.6	53.56349	10911.0	5.78	6907.0	6.39
76880	9296.1	71.08566	5667.9	63.27438	16389.8	57.82206	10940.0	6.07	7041.0	6.74
76900	9087.2	69.93790	5823.2	59.78372	16442.6	54.28464	11372.0	5.77	7580.0	6.55
76920	9613.1	72.78578	5425.3	62.86644	16315.6	53.44472	11714.0	6.07	7473.0	6.88
76940	9381.7	66.62405	5645.6	60.76670	16325.7	55.31973	11230.0	5.85	7434.0	6.41
76960	9480.6	66.67234	6029.8	58.53659	15841.7	53.59434	11283.0	5.77	7619.0	6.44
76980	9403.4	74.73661	6058.6	57.94870	15890.6	52.62708	12013.0	5.83	7866.0	6.97
77000	9271.1	70.41229	6417.6	60.75172	15663.7	53.01113	11375.0	6.00	7797.0	6.77
77020	9508.9	70.44575	6238.0	62.36662	15605.6	50.90068	10960.0	6.15	7312.0	6.85
77040	9684.0	72.81780	6025.4	63.47095	15643.7	52.06977	11056.0	6.28	7144.0	7.06
77060	9562.9	70.40935	6273.8	60.96170	15515.6	50.56937	10921.0	6.07	7175.0	6.86
77080	9467.8	69.01561	6297.1	63.48659	15587.6	50.88598	11059.0	6.24	7592.0	6.80
77100	9339.2	72.19716	6328.7	68.87219	15685.7	52.07662	11259.0	6.65	8005.0	7.10
77120	9451.3	62.68977	6350.4	66.43374	15550.7	51.90641	10791.0	6.32	7867.0	6.40
77140	9182.4	61.95933	6341.4	66.96871	15828.7	53.05731	10563.0	6.29	7841.0	6.28
77160	8969.4	60.79352	6850.2	70.02532	15532.6	50.83113	10604.0	6.55	8532.0	6.33
77180	8956.5	61.27055	6569.7	71.56547	15826.5	49.98674	10896.0	6.63	8764.0	6.34
77200	9153.4	61.55068	6363.1	72.64946	15836.6	51.47569	10777.0	6.72	8508.0	6.39
77220	9274.2	60.61020	6246.1	71.41161	15832.7	52.86195	11407.0	6.58	8973.0	6.25
77240	9410.3	62.02306	5978.1	68.10230	15964.5	50.65709	11888.0	6.35	8862.0	6.30
77260	9151.5	62.49290	6381.7	69.33861	15819.7	53.26544	11151.0	6.45	8565.0	6.38
77280	9550.1	60.38975	6253.6	67.02508	15548.7	51.84934	11298.0	6.33	8406.0	6.27
77300	9707.3	64.10314	6226.7	68.09819	15418.7	52.02012	11133.0	6.50	7983.0	6.58
77320	9542.4	64.30372	6296.4	65.92604	15513.7	52.95545	11158.0	6.32	8070.0	6.49
77340	9713.1	62.44277	6117.8	67.53545	15521.7	51.96386	11358.0	6.40	8249.0	6.39
77360	9921.1	63.29194	6028.0	67.59853	15403.6	49.81470	11379.0	6.43	8037.0	6.50
77380	9419.6	66.34123	6563.0	65.88948	15369.5	48.46978	11248.0	6.42	8371.0	6.70
77400	9715.6	67.98620	6350.3	65.78734	15286.7	51.02108	11875.0	6.41	8532.0	6.82
77420	9897.3	66.11735	6354.0	63.96742	15100.7	50.09300	11871.0	6.31	8439.0	6.72
77440	9916.4	66.84623	6231.2	63.59311	15204.6	50.12742	12328.0	6.24	8696.0	6.72
77460	10114.3	66.68153	6133.1	62.19921	15104.6	49.74501	12036.0	6.14	8219.0	6.66
77480	10387.0	65.16301	6183.2	63.76131	14781.7	48.99170	11246.0	6.27	7401.0	6.67
77500	10319.1	65.24196	6412.9	63.49042	14619.7	49.29932	11543.0	6.31	7937.0	6.72
77520	10263.8	62.24371	6112.3	63.74331	14975.7	50.59226	11824.0	6.19	8169.0	6.42
77540	9382.2	61.35556	6493.1	65.60930	15476.5	49.31637	11464.0	6.27	8773.0	6.29
77560	9584.4	65.12616	6374.4	66.69586	15393.6	49.81022	12004.0	6.44	8942.0	6.62
77580	9952.4	67.57215	6215.3	64.17057	15184.7	50.39058	12172.0	6.37	8574.0	6.83
77600	10192.1	65.35852	6498.8	63.76392	14660.7	48.74008	11861.0	6.35	8285.0	6.73
77620	10007.2	65.21500	6396.1	64.47912	14948.7	50.13696	11864.0	6.35	8450.0	6.66
77640	9660.2	62.93880	6677.0	58.75359	15013.7	51.28309	12179.0	5.86	9072.0	6.34
77660	9723.2	62.63859	6744.2	61.09207	14883.9	53.21949	11814.0	6.08	8743.0	6.43
77680	9014.8	65.84838	7158.1	63.92600	15178.6	49.78994	11439.0	6.30	8925.0	6.66
77700	8857.0	66.90935	6982.6	66.48214	15512.5	48.75279	11400.0	6.46	8908.0	6.74
77720	8527.0	63.51843	7269.3	66.32908	15555.5	47.99224	11064.0	6.34	8992.0	6.44
77740	8936.7	63.18553	7064.5	66.17373	15350.6	50.71491	10884.0	6.39	8676.0	6.46
77760	8933.9	66.11706	6956.5	65.61006	15461.7	51.40040	10803.0	6.41	8338.0	6.66
77780	8953.7	64.36090	7086.1	63.05315	15311.6	49.58402	11357.0	6.16	8915.0	6.48
77800	8829.2	68.34250	7349.9	63.66983	15172.6	49.22218	11201.0	6.35	8793.0	6.82
77820	9208.7	65.19958	7026.4	64.83587	15116.7	51.53064	11465.0	6.41	8926.0	6.65
77840	9282.6	64.51592	6820.5	64.01751	15248.6	49.43744	11464.0	6.24	8722.0	6.51
77860	9509.5	65.77589	6731.0	66.97146	15111.6	49.76150	11603.0	6.56	8735.0	6.75
77880	9828.4	66.42890	7125.4	66.33961	14397.7	47.77435	11575.0	6.63	8716.0	6.92
77900	9734.4	65.51760	7109.4	65.96345	14507.5	45.68494	11203.0	6.61	8469.0	6.84
77920	10160.2	65.78753	6795.6	64.24956	14395.6	46.93300	11235.0	6.48	8079.0	6.84
77940	10052.2	64.76183	6820.1	68.93106	14479.6	46.74509	11442.0	6.78	8495.0	6.83
77960	9596.5	65.57263	6527.5	69.58297	15228.6	50.27341	11287.0	6.72	8473.0	6.76
77980	9598.0	60.59882	6642.0	66.27172	15111.7	50.23962	10930.0	6.36	8278.0	6.33
78000	9444.3	63.08865	6996.9	69.28252	14910.7	49.71375	10473.0	6.68	8055.0	6.65
78020	8983.0	67.53493	6766.8	65.97341	15602.5	49.47935	11669.0	6.43	8981.0	6.75
78040	9167.6	64.46744	7034.3	63.94883	15149.7	50.33602	11082.0	6.27	8513.0	6.53
78060	9254.4	63.04769	6768.9	66.86721	15328.8	53.27894	10638.0	6.43	8075.0	6.48
78080	9115.2	59.16561	7161.1	63.95611	15074.7	51.68481	10271.0	6.20	8072.0	6.20
78100	9113.3	60.79367	7013.5	65.99554	15224.7	52.03383	10262.0	6.32	8026.0	6.31
78120	8826.4	59.23395	6934.3	63.30096	15590.6	50.89331	10194.0	6.03	7997.0	6.04
78140	8354.7	59.64613	7106.5	66.88636	15890.7	53.95500	9998.0	6.30	8441.0	6.09
78160	8619.7	61.60965	6848.0	68.38513	15884.7	52.79780	10321.0	6.40	8256.0	6.27
78180	8800.6	61.60993	6650.5	62.49352	15900.7	52.85020	10452.0	5.95	7961.0	6.15
78200	8698.9	63.66284	6662.1	67.37860	15991.7	54.36111	10302.0	6.33	8013.0	6.39
78220	8816.6	61.45224	6932.6	65.63387	15602.6	51.49232	9961.0	6.25	7808.0	6.26
78240	8599.8	62.91179	6891.9	67.65794	15860.7	54.13103	10091.0	6.40	8045.0	6.35
78260	9315.1	59.78235	6881.9	67.65805	15154.7	51.39987	10010.0	6.46	7732.0	6.29
78280	9472.1	60.66879	6966.7	67.23266	14912.9	53.44549	10332.0	6.48	7952.0	6.39
78300	9135.1	58.34048	6781.1	68.35775	15435.8	53.79611	10318.0	6.43	8199.0	6.13
78320	9372.8	56.84424	6431.7	69.80801	15547.7	52.74766	10331.0	6.43	7897.0	6.05
78340	9202.1	58.45639	6498.7	70.58648	15651.7	52.32757	10274.0	6.52	8009.0	6.15
78360	9185.2	59.41913	6145.1	69.70917	16022.6	52.81810	10540.0	6.38	8095.0	6.09
78380	9192.1	58.78555	6363.9	70.57970	15796.7	54.28779	10045.0	6.47	7686.0	6.09
78400	9200.4	61.87149	6226.7	67.90544	15925.6	51.69774	10240.0	6.36	7518.0	6.33
78420	8783.6	61.97712	6423.7	69.85131	16145.5	51.19415	10100.0	6.42	7755.0	6.30
78440	8723.1	66.86646	6560.4	68.54962	16069.6	52.95323	10216.0	6.49	7796.0	6.63
78460	9180.3	61.15000	6697.0	67.34484	15474.7	52.16486	10156.0	6.37	7724.0	6.32
78480	9467.7	67.12547	6608.7	63.66612	15275.7	50.98320	10615.0	6.26	7423.0	6.71
78500	9141.9	66.91343	6529.0	65.15119	15681.6	51.12990	10606.0	6.27	7705.0	6.61
78520	9515.7	67.97637	6202.2	63.83044	15634.7	52.00800	10701.0	6.22	7333.0	6.69
